network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,631,0.769721,0.00099990,631,0.769721,0.13019505,0.00000000,0.13019505,0.001,,"{""v0"": 0.001296, ""v1"": 0.000106, ""v2"": 0.000106, ""v3"": 0.000409, ""v4"": 0.000106, ""v5"": 0.000106, ""v6"": 0.000106, ""v7"": 0.000106, ""v8"": 0.000106, ""v9"": 0.003257, ""v10"": 0.002066, ""v11"": 0.000317, ""v12"": 0.000106, ""v13"": 0.773657, ""v14"": 0.218152}","{""v0"": [0.330035, 0.330002, 0.329801], ""v1"": [0.331316, 0.331291, 0.331274, 0.331199], ""v2"": [0.331281], ""v3"": [0.331001, 0.330989, 0.330851], ""v4"": [0.331067, 0.331052, 0.330882], ""v5"": [0.331255, 0.331253, 0.331165], ""v6"": [0.330148, 0.330125, 0.329891], ""v7"": [0.330622, 0.330586], ""v8"": [0.331055], ""v9"": [0.331426], ""v10"": [0.333982, 0.333453], ""v11"": [0.334639, 0.334373], ""v12"": [0.334931, 0.334929, 0.334891], ""v13"": [0.334975, 0.330308, 0.319663, 0.152412], ""v14"": [0.795485, 0.77455, 0.640974, 0.509012]}"
5,15,39,2,True,2911,5.334733,0.00099983,2911,5.334733,0.13033311,0.00013806,0.13019505,0.001,10,"{""v0"": 2.3e-05, ""v1"": 2.3e-05, ""v2"": 2.3e-05, ""v3"": 8.7e-05, ""v4"": 0.00047, ""v5"": 2.6e-05, ""v6"": 2.3e-05, ""v7"": 2.3e-05, ""v8"": 2.3e-05, ""v9"": 0.000926, ""v10"": 0.000443, ""v11"": 0.004193, ""v12"": 2.3e-05, ""v13"": 0.754547, ""v14"": 0.239148}","{""v0"": [0.33321, 0.333209, 0.333205], ""v1"": [0.333211, 0.333205, 0.333201, 0.333184], ""v2"": [0.333203], ""v3"": [0.333138, 0.333136, 0.333103], ""v4"": [0.33231, 0.332236, 0.331407], ""v5"": [0.333192, 0.333191, 0.333167], ""v6"": [0.332927, 0.332921, 0.332858], ""v7"": [0.333045, 0.333037], ""v8"": [0.333149], ""v9"": [0.333238], ""v10"": [0.334139, 0.334025], ""v11"": [0.330536, 0.327407], ""v12"": [0.334343, 0.334343, 0.334335], ""v13"": [0.334353, 0.329764, 0.319288, 0.153381], ""v14"": [0.778449, 0.756304, 0.61726, 0.483603]}"
6,14,46,1,True,55748,74.814026,0.00099992,55748,74.814026,0.47055451,0.00000000,0.47055451,0.001,,"{""v0"": 0.368658, ""v1"": 0.630003, ""v2"": 0.000369, ""v3"": 0.000117, ""v4"": 3e-06, ""v5"": 3e-06, ""v6"": 4e-06, ""v7"": 1.6e-05, ""v8"": 1.1e-05, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 6e-06, ""v12"": 1.8e-05, ""v13"": 0.000789}","{""v0"": [0.47455], ""v1"": [0.472976, 0.45321, 0.415251, 0.303002, 0.284126], ""v2"": [0.999431, 0.998374], ""v3"": [0.99982, 0.999772, 0.999515], ""v4"": [0.999971, 0.99997, 0.99997, 0.999969, 0.99996], ""v5"": [0.999975, 0.999967], ""v6"": [0.999979, 0.999972, 0.999968], ""v7"": [0.999962, 0.999952, 0.999949], ""v8"": [0.999986, 0.999984, 0.999979], ""v9"": [0.999973, 0.999971], ""v10"": [0.999975, 0.999974, 0.999973, 0.999973], ""v11"": [0.999969, 0.999967, 0.999966, 0.999962], ""v12"": [0.999976, 0.999976, 0.999966, 0.99996, 0.99994, 0.999925], ""v13"": [0.999142, 0.998769, 0.997856]}"
6,14,46,2,True,141739,158.933097,0.00099999,141739,158.933097,0.47064701,0.00009250,0.47055451,0.001,10,"{""v0"": 0.369121, ""v1"": 0.628775, ""v2"": 2e-06, ""v3"": 6e-06, ""v4"": 3e-06, ""v5"": 1e-06, ""v6"": 0.000128, ""v7"": 0.000895, ""v8"": 0.000733, ""v9"": 0.000319, ""v10"": 1e-06, ""v11"": 2e-06, ""v12"": 6e-06, ""v13"": 1e-05}","{""v0"": [0.474183], ""v1"": [0.473614, 0.453845, 0.415873, 0.303543, 0.284648], ""v2"": [0.999987, 0.99998], ""v3"": [0.999982, 0.999979, 0.999966], ""v4"": [0.99982, 0.99982, 0.999819, 0.999818, 0.999807], ""v5"": [0.999826, 0.999822], ""v6"": [0.999827, 0.999606, 0.999506], ""v7"": [0.998782, 0.998213, 0.998066], ""v8"": [0.999068, 0.998909, 0.99861], ""v9"": [0.999653, 0.999244], ""v10"": [0.999992, 0.999991, 0.999991, 0.999991], ""v11"": [0.99999, 0.99999, 0.99999, 0.999989], ""v12"": [0.999992, 0.999992, 0.999989, 0.999987, 0.99998, 0.999976], ""v13"": [0.99999, 0.999985, 0.999974]}"
7,12,31,1,True,1615,1.308447,0.00099996,1615,1.308447,0.28097240,0.00000000,0.28097240,0.001,,"{""v0"": 0.000134, ""v1"": 0.000231, ""v2"": 5.2e-05, ""v3"": 5.2e-05, ""v4"": 0.998173, ""v5"": 7.7e-05, ""v6"": 5.2e-05, ""v7"": 5.2e-05, ""v8"": 5.2e-05, ""v9"": 5.2e-05, ""v10"": 0.000135, ""v11"": 0.00094}","{""v0"": [0.285164, 0.285163, 0.285146, 0.285048], ""v1"": [0.285127], ""v2"": [0.285189, 0.285176, 0.285164], ""v3"": [0.285169], ""v4"": [0.285214, 0.266527, 0.265054, 0.199708, 0.178056], ""v5"": [0.999746, 0.999682], ""v6"": [0.999677, 0.999661], ""v7"": [0.999797, 0.999783, 0.999728], ""v8"": [0.999888, 0.999763], ""v9"": [0.999945, 0.99993], ""v10"": [0.999839, 0.999723, 0.999649, 0.999524], ""v11"": [0.998811, 0.998519]}"
7,12,31,2,True,23903,25.450810,0.00099998,23903,25.450810,0.28147644,0.00050403,0.28097240,0.001,10,"{""v0"": 3e-06, ""v1"": 1.9e-05, ""v2"": 4e-06, ""v3"": 4e-06, ""v4"": 0.99682, ""v5"": 7e-06, ""v6"": 0.001793, ""v7"": 0.001304, ""v8"": 3e-06, ""v9"": 5e-06, ""v10"": 5e-06, ""v11"": 3.2e-05}","{""v0"": [0.285704, 0.285703, 0.285703, 0.285701], ""v1"": [0.285698], ""v2"": [0.285703, 0.285702, 0.285701], ""v3"": [0.285701], ""v4"": [0.285705, 0.266996, 0.265522, 0.200087, 0.178402], ""v5"": [0.999984, 0.999978], ""v6"": [0.99477, 0.99424], ""v7"": [0.997769, 0.997423, 0.996059], ""v8"": [0.999991, 0.999982], ""v9"": [0.999995, 0.999993], ""v10"": [0.999994, 0.999989, 0.999986, 0.999981], ""v11"": [0.99996, 0.99995]}"
8,14,49,1,True,52512,86.602763,0.00099980,52512,86.602763,0.48960225,0.00000000,0.48960225,0.001,,"{""v0"": 0.374107, ""v1"": 3.8e-05, ""v2"": 1e-05, ""v3"": 0.257685, ""v4"": 0.366637, ""v5"": 2e-06, ""v6"": 1e-06, ""v7"": 5e-06, ""v8"": 2e-06, ""v9"": 1e-06, ""v10"": 2e-06, ""v11"": 8e-06, ""v12"": 0.000659, ""v13"": 0.000842}","{""v0"": [0.502704], ""v1"": [0.501675, 0.501673, 0.501672], ""v2"": [0.50169, 0.501688, 0.501687, 0.501678], ""v3"": [0.501698, 0.44292, 0.362252], ""v4"": [0.669553, 0.668123, 0.524238], ""v5"": [0.99999, 0.99999, 0.99999, 0.999986], ""v6"": [0.99999, 0.999989], ""v7"": [0.999993, 0.999991, 0.999981], ""v8"": [0.999976, 0.999975, 0.999975, 0.999975, 0.999973], ""v9"": [0.999977, 0.999977, 0.999975, 0.999972], ""v10"": [0.999979, 0.999979, 0.999978, 0.999978, 0.999976], ""v11"": [0.999984, 0.999979, 0.999977], ""v12"": [0.999309, 0.999258, 0.999141, 0.998975, 0.998966], ""v13"": [0.998852, 0.997522, 0.997319, 0.997187]}"
8,14,49,2,True,124610,174.965950,0.00099986,124610,174.965950,0.48973224,0.00012998,0.48960225,0.001,10,"{""v0"": 0.374271, ""v1"": 5e-06, ""v2"": 0.000422, ""v3"": 0.25741, ""v4"": 0.36601, ""v5"": 1e-06, ""v6"": 2e-06, ""v7"": 0.000764, ""v8"": 5e-06, ""v9"": 0.000408, ""v10"": 1e-06, ""v11"": 1e-06, ""v12"": 8e-06, ""v13"": 0.000692}","{""v0"": [0.502589], ""v1"": [0.50219, 0.502189, 0.502189], ""v2"": [0.501839, 0.501768, 0.501731, 0.501324], ""v3"": [0.502193, 0.443403, 0.362699], ""v4"": [0.670016, 0.668586, 0.524754], ""v5"": [0.998879, 0.998878, 0.998878, 0.998877], ""v6"": [0.998876, 0.998874], ""v7"": [0.99888, 0.998555, 0.997118], ""v8"": [0.999989, 0.999987, 0.999986, 0.999985, 0.99998], ""v9"": [0.999411, 0.999366, 0.9989, 0.997962], ""v10"": [0.999996, 0.999996, 0.999996, 0.999996, 0.999995], ""v11"": [0.999997, 0.999997, 0.999996], ""v12"": [0.999991, 0.999991, 0.999989, 0.999987, 0.999987], ""v13"": [0.999057, 0.997963, 0.997797, 0.997688]}"
9,10,23,1,True,2100,1.263922,0.00099982,2100,1.263922,0.28285726,0.00000000,0.28285726,0.001,,"{""v0"": 9.2e-05, ""v1"": 0.000365, ""v2"": 5.1e-05, ""v3"": 0.003236, ""v4"": 0.995414, ""v5"": 4.8e-05, ""v6"": 4.8e-05, ""v7"": 6.5e-05, ""v8"": 4.8e-05, ""v9"": 0.000634}","{""v0"": [0.31933, 0.31932, 0.319311, 0.319295], ""v1"": [0.319402, 0.319266], ""v2"": [0.319658, 0.319653, 0.319649, 0.319639, 0.319617], ""v3"": [0.318309, 0.31798], ""v4"": [0.319677, 0.154533], ""v5"": [0.999821, 0.999655], ""v6"": [0.999919, 0.999837], ""v7"": [0.999908], ""v8"": [0.999939], ""v9"": [0.999352, 0.999325]}"
9,10,23,2,True,3679,1.813701,0.00099994,3679,1.813701,0.28296846,0.00011120,0.28285726,0.001,10,"{""v0"": 5.4e-05, ""v1"": 0.000303, ""v2"": 2.7e-05, ""v3"": 0.003293, ""v4"": 0.995134, ""v5"": 2.7e-05, ""v6"": 2.7e-05, ""v7"": 2.7e-05, ""v8"": 3.1e-05, ""v9"": 0.001076}","{""v0"": [0.319508, 0.319502, 0.319497, 0.319488], ""v1"": [0.31955, 0.319438], ""v2"": [0.319762, 0.319759, 0.319758, 0.319752, 0.31974], ""v3"": [0.31838, 0.318045], ""v4"": [0.319772, 0.15459], ""v5"": [0.999898, 0.999803], ""v6"": [0.999954, 0.999907], ""v7"": [0.999962], ""v8"": [0.99996], ""v9"": [0.9989, 0.998854]}"
10,12,38,1,True,104604,207.659934,0.00099970,104604,207.659934,0.83224662,0.00000000,0.83224662,0.001,,"{""v0"": 0.148638, ""v1"": 0.179725, ""v2"": 0.182102, ""v3"": 0.000393, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000563, ""v7"": 1e-06, ""v8"": 0.123535, ""v9"": 1.4e-05, ""v10"": 0.182587, ""v11"": 0.182441}","{""v0"": [0.832205, 0.688658], ""v1"": [0.832227, 0.816919, 0.815534, 0.794263, 0.737435], ""v2"": [0.832244], ""v3"": [0.831508, 0.831233, 0.830923], ""v4"": [0.832093, 0.832093, 0.832091, 0.832091], ""v5"": [0.832094, 0.832094, 0.832093, 0.832093], ""v6"": [0.831279, 0.831224, 0.831181, 0.831022, 0.830891], ""v7"": [0.832096, 0.832095], ""v8"": [0.832097, 0.809299, 0.785126, 0.749736], ""v9"": [0.999985, 0.99998], ""v10"": [0.832237, 0.814383, 0.645], ""v11"": [0.832247, 0.677164, 0.654205]}"
10,12,38,2,True,89712,64.265623,0.00099971,89712,64.265623,0.83214378,-0.00010284,0.83224662,0.001,10,"{""v0"": 0.14884, ""v1"": 0.179844, ""v2"": 0.182226, ""v3"": 1e-06, ""v4"": 1.3e-05, ""v5"": 2.6e-05, ""v6"": 1e-06, ""v7"": 2.1e-05, ""v8"": 0.123702, ""v9"": 4.3e-05, ""v10"": 0.182718, ""v11"": 0.182565}","{""v0"": [0.832003, 0.688348], ""v1"": [0.832127, 0.816812, 0.815426, 0.794146, 0.737296], ""v2"": [0.832141], ""v3"": [0.831867, 0.831867, 0.831866], ""v4"": [0.831837, 0.831834, 0.831806, 0.831797], ""v5"": [0.831832, 0.831814, 0.831805, 0.831798], ""v6"": [0.831869, 0.831868, 0.831868, 0.831868, 0.831868], ""v7"": [0.831837, 0.831818], ""v8"": [0.83187, 0.809052, 0.78486, 0.749444], ""v9"": [0.999953, 0.999936], ""v10"": [0.832128, 0.814265, 0.644822], ""v11"": [0.832144, 0.677003, 0.654038]}"
11,11,36,1,True,139612,193.733884,0.00099997,139612,193.733884,0.56811975,0.00000000,0.56811975,0.001,,"{""v0"": 0.133803, ""v1"": 0.292575, ""v2"": 3e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 3e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.57312, ""v9"": 1.1e-05, ""v10"": 0.000482}","{""v0"": [0.568632, 0.552231, 0.509357, 0.505952, 0.46614], ""v1"": [0.687786, 0.592655, 0.411634], ""v2"": [0.999996, 0.999996, 0.999995, 0.999994], ""v3"": [0.999998, 0.999998, 0.999998, 0.999998, 0.999998], ""v4"": [0.999998], ""v5"": [0.999997, 0.999996], ""v6"": [0.999999, 0.999999, 0.999998], ""v7"": [0.999999], ""v8"": [0.568053, 0.56594, 0.558593, 0.547574, 0.5171, 0.479659, 0.44898], ""v9"": [0.999983, 0.999978], ""v10"": [0.999456, 0.999329, 0.998029]}"
11,11,36,2,True,154031,109.531728,0.00099997,154031,109.531728,0.56811132,-0.00000843,0.56811975,0.001,10,"{""v0"": 0.135884, ""v1"": 0.290567, ""v2"": 1e-06, ""v3"": 4e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 2e-06, ""v7"": 2e-06, ""v8"": 0.573, ""v9"": 0.000519, ""v10"": 2.1e-05}","{""v0"": [0.568584, 0.551956, 0.508555, 0.505112, 0.4649], ""v1"": [0.689465, 0.594545, 0.413533], ""v2"": [0.999999, 0.999999, 0.999999, 0.999998], ""v3"": [0.999995, 0.999994, 0.999991, 0.999991, 0.99999], ""v4"": [0.999999], ""v5"": [0.999999, 0.999999], ""v6"": [0.999998, 0.999997, 0.999995], ""v7"": [0.999995], ""v8"": [0.568157, 0.566044, 0.558697, 0.547677, 0.517201, 0.479758, 0.449076], ""v9"": [0.999231, 0.999012], ""v10"": [0.999976, 0.999971, 0.999913]}"
12,14,45,1,True,1134,1.486439,0.00099986,1134,1.486439,0.25607337,0.00000000,0.25607337,0.001,,"{""v0"": 0.444676, ""v1"": 0.000186, ""v2"": 6.3e-05, ""v3"": 6.3e-05, ""v4"": 6.3e-05, ""v5"": 6.3e-05, ""v6"": 6.3e-05, ""v7"": 6.3e-05, ""v8"": 6.3e-05, ""v9"": 6.3e-05, ""v10"": 6.3e-05, ""v11"": 0.001645, ""v12"": 0.549178, ""v13"": 0.003749}","{""v0"": [0.27307, 0.254513, 0.215692, 0.201917, 0.140895], ""v1"": [0.486501, 0.486455], ""v2"": [0.486368], ""v3"": [0.486528, 0.486495, 0.486492], ""v4"": [0.486618, 0.486615, 0.486595, 0.486565], ""v5"": [0.48648, 0.486443], ""v6"": [0.486624, 0.486616, 0.486573, 0.486442], ""v7"": [0.486615, 0.48657], ""v8"": [0.486688], ""v9"": [0.486741, 0.486735, 0.486721, 0.48672, 0.486717], ""v10"": [0.48679, 0.486768, 0.486754, 0.486743], ""v11"": [0.485505, 0.48532, 0.485203], ""v12"": [0.486832, 0.476094, 0.473329, 0.469621, 0.454588, 0.428003, 0.290981], ""v13"": [0.995316, 0.99516]}"
