network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,12,38,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,739,0.236909,0.00099877,0.36823013,0.36824479,0.00001466,"{""v0"": 0.000113, ""v1"": 0.000113, ""v2"": 0.000113, ""v3"": 0.486791, ""v4"": 0.000113, ""v5"": 0.000113, ""v6"": 0.000113, ""v7"": 0.000113, ""v8"": 0.000113, ""v9"": 0.000113, ""v10"": 0.512081, ""v11"": 0.000113}",{}
11,11,36,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,971,0.261807,0.00099127,0.34050568,0.34013232,-0.00037336,"{""v0"": 0.00012, ""v1"": 9.4e-05, ""v2"": 9.4e-05, ""v3"": 9.4e-05, ""v4"": 9.4e-05, ""v5"": 9.4e-05, ""v6"": 9.4e-05, ""v7"": 9.4e-05, ""v8"": 0.647755, ""v9"": 9.4e-05, ""v10"": 0.351377}",{}
12,14,45,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,954,0.722488,0.00099601,0.22600354,0.22513335,-0.00087019,"{""v0"": 0.461055, ""v1"": 0.000608, ""v2"": 7.5e-05, ""v3"": 7.5e-05, ""v4"": 7.5e-05, ""v5"": 7.5e-05, ""v6"": 7.5e-05, ""v7"": 7.5e-05, ""v8"": 0.000397, ""v9"": 0.00031, ""v10"": 7.5e-05, ""v11"": 0.00011, ""v12"": 0.535011, ""v13"": 0.001985}",{}
13,12,35,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1013,0.279294,0.00099944,0.33038054,0.32993865,-0.00044189,"{""v0"": 0.991354, ""v1"": 8.2e-05, ""v2"": 8.2e-05, ""v3"": 8.2e-05, ""v4"": 8.2e-05, ""v5"": 8.2e-05, ""v6"": 0.007823, ""v7"": 8.2e-05, ""v8"": 8.2e-05, ""v9"": 8.2e-05, ""v10"": 8.2e-05, ""v11"": 8.2e-05}",{}
14,14,34,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1150,0.777925,0.00099458,0.16773259,0.16935302,0.00162042,"{""v0"": 0.23226, ""v1"": 0.436338, ""v2"": 6.2e-05, ""v3"": 0.000292, ""v4"": 6.2e-05, ""v5"": 6.2e-05, ""v6"": 0.000264, ""v7"": 6.2e-05, ""v8"": 6.2e-05, ""v9"": 6.2e-05, ""v10"": 6.2e-05, ""v11"": 0.268027, ""v12"": 0.000579, ""v13"": 0.061805}",{}
15,14,45,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1071,0.686464,0.00099982,0.26615151,0.26688146,0.00072995,"{""v0"": 0.306044, ""v1"": 0.000663, ""v2"": 6.7e-05, ""v3"": 0.454458, ""v4"": 6.7e-05, ""v5"": 6.7e-05, ""v6"": 6.7e-05, ""v7"": 6.7e-05, ""v8"": 0.000663, ""v9"": 6.7e-05, ""v10"": 0.236342, ""v11"": 0.001298, ""v12"": 6.7e-05, ""v13"": 6.7e-05}",{}
16,10,27,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1130,0.270826,0.00099596,0.27165232,0.27224723,0.00059491,"{""v0"": 8.8e-05, ""v1"": 8.8e-05, ""v2"": 0.01561, ""v3"": 8.8e-05, ""v4"": 8.8e-05, ""v5"": 8.8e-05, ""v6"": 0.983683, ""v7"": 8.8e-05, ""v8"": 8.8e-05, ""v9"": 8.8e-05}",{}
17,12,37,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,952,0.294313,0.00099936,0.32430708,0.32513852,0.00083144,"{""v0"": 8.8e-05, ""v1"": 8.8e-05, ""v2"": 0.988433, ""v3"": 8.8e-05, ""v4"": 0.010655, ""v5"": 8.8e-05, ""v6"": 8.8e-05, ""v7"": 8.8e-05, ""v8"": 8.8e-05, ""v9"": 0.000124, ""v10"": 8.8e-05, ""v11"": 8.8e-05}",{}
18,10,20,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,942,0.229278,0.00099916,0.33369698,0.33317596,-0.00052101,"{""v0"": 0.000106, ""v1"": 0.007654, ""v2"": 0.000106, ""v3"": 0.000106, ""v4"": 0.000106, ""v5"": 0.000106, ""v6"": 0.991496, ""v7"": 0.000106, ""v8"": 0.000106, ""v9"": 0.000106}",{}
19,10,32,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,202,0.076914,0.00099535,0.07482167,0.07535527,0.00053360,"{""v0"": 0.070192, ""v1"": 0.000495, ""v2"": 0.000495, ""v3"": 0.000495, ""v4"": 0.913165, ""v5"": 0.005585, ""v6"": 0.006185, ""v7"": 0.000495, ""v8"": 0.000495, ""v9"": 0.002398}",{}
20,10,24,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,825,0.159194,0.00099959,0.36739979,0.36751044,0.00011065,"{""v0"": 0.000306, ""v1"": 0.000306, ""v2"": 0.000121, ""v3"": 0.000121, ""v4"": 0.000121, ""v5"": 0.000121, ""v6"": 0.000121, ""v7"": 0.000121, ""v8"": 0.000121, ""v9"": 0.998539}",{}
21,11,25,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1036,0.142424,0.00099984,0.33011792,0.32956993,-0.00054798,"{""v0"": 8.8e-05, ""v1"": 8.8e-05, ""v2"": 8.8e-05, ""v3"": 8.8e-05, ""v4"": 8.8e-05, ""v5"": 8.8e-05, ""v6"": 8.8e-05, ""v7"": 8.8e-05, ""v8"": 8.8e-05, ""v9"": 8.8e-05, ""v10"": 0.999122}",{}
22,13,42,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,907,0.300150,0.00098724,0.32804047,0.32839214,0.00035166,"{""v0"": 8.5e-05, ""v1"": 0.003747, ""v2"": 8.5e-05, ""v3"": 8.5e-05, ""v4"": 8.5e-05, ""v5"": 8.5e-05, ""v6"": 8.5e-05, ""v7"": 8.5e-05, ""v8"": 8.5e-05, ""v9"": 8.5e-05, ""v10"": 8.5e-05, ""v11"": 0.597604, ""v12"": 0.397801}",{}
23,14,37,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,692,0.526497,0.00097402,0.08098101,0.08053663,-0.00044438,"{""v0"": 0.000189, ""v1"": 0.000103, ""v2"": 0.281396, ""v3"": 0.002105, ""v4"": 0.395193, ""v5"": 0.000204, ""v6"": 0.021264, ""v7"": 0.013556, ""v8"": 0.000103, ""v9"": 0.194993, ""v10"": 0.000103, ""v11"": 0.000103, ""v12"": 0.090584, ""v13"": 0.000103}",{}
24,11,36,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,474,0.142731,0.00099183,0.10852825,0.10917382,0.00064557,"{""v0"": 0.000192, ""v1"": 0.000192, ""v2"": 0.000192, ""v3"": 0.241513, ""v4"": 0.0037, ""v5"": 0.745839, ""v6"": 0.000192, ""v7"": 0.003899, ""v8"": 0.003899, ""v9"": 0.000192, ""v10"": 0.000192}",{}
25,31,129,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1353,2.184000,0.00099934,0.34873846,0.34890910,0.00017064,"{""v0"": 2.4e-05, ""v1"": 2.4e-05, ""v2"": 2.4e-05, ""v3"": 4.3e-05, ""v4"": 2.4e-05, ""v5"": 2.4e-05, ""v6"": 0.01383, ""v7"": 2.4e-05, ""v8"": 2.4e-05, ""v9"": 2.4e-05, ""v10"": 2.4e-05, ""v11"": 2.4e-05, ""v12"": 0.008226, ""v13"": 2.4e-05, ""v14"": 2.4e-05, ""v15"": 2.4e-05, ""v16"": 2.4e-05, ""v17"": 2.4e-05, ""v18"": 2.4e-05, ""v19"": 2.4e-05, ""v20"": 2.4e-05, ""v21"": 2.4e-05, ""v22"": 2.4e-05, ""v23"": 2.4e-05, ""v24"": 2.4e-05, ""v25"": 2.4e-05, ""v26"": 2.4e-05, ""v27"": 2.4e-05, ""v28"": 2.4e-05, ""v29"": 2.4e-05, ""v30"": 0.977258}",{}
26,41,111,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1455,2.860289,0.00099969,0.36159580,0.36188767,0.00029187,"{""v0"": 1.7e-05, ""v1"": 1.7e-05, ""v2"": 1.7e-05, ""v3"": 1.7e-05, ""v4"": 1.7e-05, ""v5"": 1.7e-05, ""v6"": 1.7e-05, ""v7"": 1.7e-05, ""v8"": 0.934808, ""v9"": 1.7e-05, ""v10"": 0.000104, ""v11"": 3.2e-05, ""v12"": 3.2e-05, ""v13"": 1.7e-05, ""v14"": 1.7e-05, ""v15"": 1.7e-05, ""v16"": 1.7e-05, ""v17"": 1.7e-05, ""v18"": 1.7e-05, ""v19"": 1.7e-05, ""v20"": 1.7e-05, ""v21"": 1.7e-05, ""v22"": 1.7e-05, ""v23"": 1.7e-05, ""v24"": 1.7e-05, ""v25"": 1.7e-05, ""v26"": 1.7e-05, ""v27"": 1.7e-05, ""v28"": 1.7e-05, ""v29"": 1.7e-05, ""v30"": 1.7e-05, ""v31"": 1.7e-05, ""v32"": 1.7e-05, ""v33"": 1.7e-05, ""v34"": 1.7e-05, ""v35"": 1.7e-05, ""v36"": 1.7e-05, ""v37"": 0.062457, ""v38"": 0.001979, ""v39"": 1.7e-05, ""v40"": 1.7e-05}",{}
27,43,150,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,6162,24.073111,0.00099926,0.19756011,0.19698727,-0.00057284,"{""v0"": 0.000173, ""v1"": 3.4e-05, ""v2"": 4e-06, ""v3"": 4e-06, ""v4"": 4e-06, ""v5"": 0.213739, ""v6"": 0.00036, ""v7"": 0.131201, ""v8"": 0.530688, ""v9"": 4e-06, ""v10"": 0.030659, ""v11"": 4e-06, ""v12"": 4.8e-05, ""v13"": 4e-06, ""v14"": 4e-06, ""v15"": 4e-06, ""v16"": 4e-06, ""v17"": 4e-06, ""v18"": 4e-06, ""v19"": 4e-06, ""v20"": 3.9e-05, ""v21"": 4e-06, ""v22"": 0.034058, ""v23"": 2.1e-05, ""v24"": 0.058768, ""v25"": 4e-06, ""v26"": 4e-06, ""v27"": 9.9e-05, ""v28"": 4e-06, ""v29"": 4e-06, ""v30"": 4e-06, ""v31"": 4e-06, ""v32"": 4e-06, ""v33"": 4e-06, ""v34"": 4e-06, ""v35"": 4e-06, ""v36"": 4e-06, ""v37"": 4e-06, ""v38"": 4e-06, ""v39"": 4e-06, ""v40"": 4e-06, ""v41"": 4e-06, ""v42"": 4e-06}",{}
28,44,144,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,913,1.121987,0.00099905,0.36826305,0.36826300,-0.00000005,"{""v0"": 2.5e-05, ""v1"": 2.5e-05, ""v2"": 0.499477, ""v3"": 2.5e-05, ""v4"": 2.5e-05, ""v5"": 2.5e-05, ""v6"": 2.5e-05, ""v7"": 2.5e-05, ""v8"": 0.499477, ""v9"": 2.5e-05, ""v10"": 2.5e-05, ""v11"": 2.5e-05, ""v12"": 2.5e-05, ""v13"": 2.5e-05, ""v14"": 2.5e-05, ""v15"": 2.5e-05, ""v16"": 2.5e-05, ""v17"": 2.5e-05, ""v18"": 2.5e-05, ""v19"": 2.5e-05, ""v20"": 2.5e-05, ""v21"": 2.5e-05, ""v22"": 2.5e-05, ""v23"": 2.5e-05, ""v24"": 2.5e-05, ""v25"": 2.5e-05, ""v26"": 2.5e-05, ""v27"": 2.5e-05, ""v28"": 2.5e-05, ""v29"": 2.5e-05, ""v30"": 2.5e-05, ""v31"": 2.5e-05, ""v32"": 2.5e-05, ""v33"": 2.5e-05, ""v34"": 2.5e-05, ""v35"": 2.5e-05, ""v36"": 2.5e-05, ""v37"": 2.5e-05, ""v38"": 2.5e-05, ""v39"": 2.5e-05, ""v40"": 2.5e-05, ""v41"": 2.5e-05, ""v42"": 2.5e-05, ""v43"": 2.5e-05}",{}
29,38,148,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1427,4.617288,0.00098348,0.09458092,0.09552163,0.00094072,"{""v0"": 2.5e-05, ""v1"": 0.000869, ""v2"": 1.8e-05, ""v3"": 1.8e-05, ""v4"": 1.8e-05, ""v5"": 1.8e-05, ""v6"": 1.8e-05, ""v7"": 1.8e-05, ""v8"": 1.8e-05, ""v9"": 1.8e-05, ""v10"": 1.8e-05, ""v11"": 1.8e-05, ""v12"": 1.8e-05, ""v13"": 1.8e-05, ""v14"": 1.8e-05, ""v15"": 0.000637, ""v16"": 0.00036, ""v17"": 0.275375, ""v18"": 0.140486, ""v19"": 0.490931, ""v20"": 0.002499, ""v21"": 0.000169, ""v22"": 1.8e-05, ""v23"": 0.000169, ""v24"": 1.8e-05, ""v25"": 1.8e-05, ""v26"": 1.8e-05, ""v27"": 1.8e-05, ""v28"": 1.8e-05, ""v29"": 1.8e-05, ""v30"": 1.8e-05, ""v31"": 1.8e-05, ""v32"": 0.087722, ""v33"": 1.8e-05, ""v34"": 0.000169, ""v35"": 0.000128, ""v36"": 1.8e-05, ""v37"": 1.8e-05}",{}
30,44,100,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1281,1.281047,0.00099948,0.27290074,0.27257349,-0.00032725,"{""v0"": 2.3e-05, ""v1"": 2.3e-05, ""v2"": 2.3e-05, ""v3"": 2.3e-05, ""v4"": 1.8e-05, ""v5"": 1.8e-05, ""v6"": 1.8e-05, ""v7"": 1.8e-05, ""v8"": 2.3e-05, ""v9"": 2.3e-05, ""v10"": 1.8e-05, ""v11"": 1.8e-05, ""v12"": 1.8e-05, ""v13"": 1.8e-05, ""v14"": 1.8e-05, ""v15"": 1.8e-05, ""v16"": 1.8e-05, ""v17"": 1.8e-05, ""v18"": 1.8e-05, ""v19"": 1.8e-05, ""v20"": 1.8e-05, ""v21"": 2.3e-05, ""v22"": 1.8e-05, ""v23"": 1.8e-05, ""v24"": 2.3e-05, ""v25"": 1.8e-05, ""v26"": 1.8e-05, ""v27"": 1.8e-05, ""v28"": 1.8e-05, ""v29"": 2.3e-05, ""v30"": 2.3e-05, ""v31"": 1.8e-05, ""v32"": 2.3e-05, ""v33"": 1.8e-05, ""v34"": 1.8e-05, ""v35"": 1.8e-05, ""v36"": 1.8e-05, ""v37"": 1.8e-05, ""v38"": 1.8e-05, ""v39"": 1.8e-05, ""v40"": 1.8e-05, ""v41"": 0.993348, ""v42"": 1.8e-05, ""v43"": 0.005845}",{}
31,35,150,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1377,1.092841,0.00099967,0.32427195,0.32442897,0.00015702,"{""v0"": 2.1e-05, ""v1"": 0.486208, ""v2"": 0.513026, ""v3"": 0.000101, ""v4"": 2.1e-05, ""v5"": 2.1e-05, ""v6"": 2.1e-05, ""v7"": 2.1e-05, ""v8"": 2.1e-05, ""v9"": 2.1e-05, ""v10"": 2.1e-05, ""v11"": 2.1e-05, ""v12"": 2.1e-05, ""v13"": 2.1e-05, ""v14"": 2.1e-05, ""v15"": 2.1e-05, ""v16"": 2.1e-05, ""v17"": 2.1e-05, ""v18"": 2.1e-05, ""v19"": 2.1e-05, ""v20"": 2.1e-05, ""v21"": 2.1e-05, ""v22"": 2.1e-05, ""v23"": 2.1e-05, ""v24"": 2.1e-05, ""v25"": 2.1e-05, ""v26"": 2.1e-05, ""v27"": 2.1e-05, ""v28"": 2.1e-05, ""v29"": 2.1e-05, ""v30"": 2.1e-05, ""v31"": 2.1e-05, ""v32"": 2.1e-05, ""v33"": 2.1e-05, ""v34"": 2.1e-05}",{}
32,43,102,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1166,0.873131,0.00099920,0.36812300,0.36830655,0.00018354,"{""v0"": 2e-05, ""v1"": 0.998758, ""v2"": 8e-05, ""v3"": 2e-05, ""v4"": 2e-05, ""v5"": 8e-05, ""v6"": 2e-05, ""v7"": 8e-05, ""v8"": 0.000122, ""v9"": 2e-05, ""v10"": 2e-05, ""v11"": 8e-05, ""v12"": 2e-05, ""v13"": 2e-05, ""v14"": 2e-05, ""v15"": 2e-05, ""v16"": 2e-05, ""v17"": 2e-05, ""v18"": 2e-05, ""v19"": 2e-05, ""v20"": 2e-05, ""v21"": 2e-05, ""v22"": 2e-05, ""v23"": 2e-05, ""v24"": 2e-05, ""v25"": 2e-05, ""v26"": 2e-05, ""v27"": 2e-05, ""v28"": 2e-05, ""v29"": 2e-05, ""v30"": 2e-05, ""v31"": 2e-05, ""v32"": 2e-05, ""v33"": 2e-05, ""v34"": 2e-05, ""v35"": 8e-05, ""v36"": 2e-05, ""v37"": 2e-05, ""v38"": 2e-05, ""v39"": 2e-05, ""v40"": 2e-05, ""v41"": 2e-05, ""v42"": 2e-05}",{}
33,37,122,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1059,0.960245,0.00099985,0.36796119,0.36812508,0.00016389,"{""v0"": 2.6e-05, ""v1"": 2.6e-05, ""v2"": 0.537512, ""v3"": 6.8e-05, ""v4"": 0.000104, ""v5"": 6.5e-05, ""v6"": 2.6e-05, ""v7"": 6.5e-05, ""v8"": 2.6e-05, ""v9"": 2.6e-05, ""v10"": 0.461389, ""v11"": 2.6e-05, ""v12"": 2.6e-05, ""v13"": 2.6e-05, ""v14"": 2.6e-05, ""v15"": 2.6e-05, ""v16"": 2.6e-05, ""v17"": 2.6e-05, ""v18"": 2.6e-05, ""v19"": 2.6e-05, ""v20"": 2.6e-05, ""v21"": 2.6e-05, ""v22"": 2.6e-05, ""v23"": 2.6e-05, ""v24"": 2.6e-05, ""v25"": 2.6e-05, ""v26"": 2.6e-05, ""v27"": 2.6e-05, ""v28"": 2.6e-05, ""v29"": 2.6e-05, ""v30"": 2.6e-05, ""v31"": 2.6e-05, ""v32"": 2.6e-05, ""v33"": 2.7e-05, ""v34"": 2.7e-05, ""v35"": 2.6e-05, ""v36"": 2.7e-05}",{}
34,32,117,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,952,0.721611,0.00099990,0.36719676,0.36714007,-0.00005668,"{""v0"": 9.9e-05, ""v1"": 0.338598, ""v2"": 3.3e-05, ""v3"": 3.3e-05, ""v4"": 3.3e-05, ""v5"": 0.342518, ""v6"": 6.4e-05, ""v7"": 0.317835, ""v8"": 3.3e-05, ""v9"": 3.3e-05, ""v10"": 3.3e-05, ""v11"": 3.3e-05, ""v12"": 3.3e-05, ""v13"": 3.3e-05, ""v14"": 3.3e-05, ""v15"": 3.3e-05, ""v16"": 3.3e-05, ""v17"": 3.3e-05, ""v18"": 3.3e-05, ""v19"": 3.3e-05, ""v20"": 3.3e-05, ""v21"": 3.3e-05, ""v22"": 3.3e-05, ""v23"": 3.3e-05, ""v24"": 3.3e-05, ""v25"": 3.3e-05, ""v26"": 3.3e-05, ""v27"": 3.3e-05, ""v28"": 3.3e-05, ""v29"": 3.3e-05, ""v30"": 3.3e-05, ""v31"": 3.3e-05}",{}
35,42,133,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,201,0.152751,0.00099771,0.07567080,0.07831276,0.00264196,"{""v0"": 0.474498, ""v1"": 0.000118, ""v2"": 0.000118, ""v3"": 0.000118, ""v4"": 0.005404, ""v5"": 0.510192, ""v6"": 0.000118, ""v7"": 0.000118, ""v8"": 0.000118, ""v9"": 0.000118, ""v10"": 0.000118, ""v11"": 0.000118, ""v12"": 0.000118, ""v13"": 0.000118, ""v14"": 0.000118, ""v15"": 0.000118, ""v16"": 0.000118, ""v17"": 0.000118, ""v18"": 0.000118, ""v19"": 0.000118, ""v20"": 0.000118, ""v21"": 0.000118, ""v22"": 0.000118, ""v23"": 0.000118, ""v24"": 0.000118, ""v25"": 0.000118, ""v26"": 0.000118, ""v27"": 0.000118, ""v28"": 0.000118, ""v29"": 0.000118, ""v30"": 0.005404, ""v31"": 0.000118, ""v32"": 0.000118, ""v33"": 0.000118, ""v34"": 0.000118, ""v35"": 0.000118, ""v36"": 0.000118, ""v37"": 0.000118, ""v38"": 0.000118, ""v39"": 0.000118, ""v40"": 0.000118, ""v41"": 0.000118}",{}
36,31,113,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,2001,4.345045,0.00099661,0.31844907,0.31818542,-0.00026365,"{""v0"": 1.6e-05, ""v1"": 0.192446, ""v2"": 0.00191, ""v3"": 0.000272, ""v4"": 0.00013, ""v5"": 1.6e-05, ""v6"": 1.6e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 1.6e-05, ""v13"": 1.6e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 3.5e-05, ""v17"": 1.6e-05, ""v18"": 2.6e-05, ""v19"": 8.4e-05, ""v20"": 4.8e-05, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 0.001167, ""v24"": 0.000142, ""v25"": 0.803419, ""v26"": 1.6e-05, ""v27"": 1.6e-05, ""v28"": 1.6e-05, ""v29"": 1.6e-05, ""v30"": 1.6e-05}",{}
37,41,116,1.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1410,4.558150,0.00099970,0.35363684,0.35462577,0.00098893,"{""v0"": 0.075374, ""v1"": 0.000584, ""v2"": 1.7e-05, ""v3"": 1.7e-05, ""v4"": 0.000397, ""v5"": 0.000159, ""v6"": 8.8e-05, ""v7"": 5.8e-05, ""v8"": 1.7e-05, ""v9"": 0.000203, ""v10"": 8.8e-05, ""v11"": 4e-05, ""v12"": 5.3e-05, ""v13"": 1.7e-05, ""v14"": 1.7e-05, ""v15"": 1.7e-05, ""v16"": 1.7e-05, ""v17"": 1.7e-05, ""v18"": 1.7e-05, ""v19"": 1.7e-05, ""v20"": 1.7e-05, ""v21"": 1.7e-05, ""v22"": 8.8e-05, ""v23"": 1.7e-05, ""v24"": 1.7e-05, ""v25"": 0.922187, ""v26"": 0.000142, ""v27"": 1.7e-05, ""v28"": 5.6e-05, ""v29"": 1.7e-05, ""v30"": 3.4e-05, ""v31"": 1.7e-05, ""v32"": 1.7e-05, ""v33"": 1.7e-05, ""v34"": 1.7e-05, ""v35"": 1.7e-05, ""v36"": 1.7e-05, ""v37"": 1.7e-05, ""v38"": 1.7e-05, ""v39"": 1.7e-05, ""v40"": 1.7e-05}",{}
