network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,12,38,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,817,0.038830,0.00099996,0.36819021,0.36820508,0.00001487,"{""v0"": 0.000102, ""v1"": 0.000102, ""v2"": 0.000102, ""v3"": 0.478002, ""v4"": 0.000102, ""v5"": 0.000102, ""v6"": 0.000102, ""v7"": 0.000102, ""v8"": 0.000102, ""v9"": 0.000102, ""v10"": 0.520978, ""v11"": 0.000102}",{}
11,11,36,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,3346,0.137337,0.00099936,0.34035746,0.33992262,-0.00043484,"{""v0"": 2.7e-05, ""v1"": 2.7e-05, ""v2"": 2.7e-05, ""v3"": 2.7e-05, ""v4"": 2.7e-05, ""v5"": 2.7e-05, ""v6"": 2.7e-05, ""v7"": 2.7e-05, ""v8"": 0.69028, ""v9"": 2.7e-05, ""v10"": 0.309475}",{}
12,14,45,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,5835,0.542964,0.00099718,0.22584887,0.22499254,-0.00085632,"{""v0"": 0.475262, ""v1"": 5.3e-05, ""v2"": 1.2e-05, ""v3"": 1.2e-05, ""v4"": 1.2e-05, ""v5"": 1.2e-05, ""v6"": 1.2e-05, ""v7"": 1.2e-05, ""v8"": 5.3e-05, ""v9"": 0.000148, ""v10"": 2.6e-05, ""v11"": 1.2e-05, ""v12"": 0.524079, ""v13"": 0.000293}",{}
13,12,35,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1060,0.045100,0.00099915,0.33044884,0.33000872,-0.00044012,"{""v0"": 0.987315, ""v1"": 7.9e-05, ""v2"": 7.9e-05, ""v3"": 7.9e-05, ""v4"": 7.9e-05, ""v5"": 7.9e-05, ""v6"": 0.011899, ""v7"": 7.9e-05, ""v8"": 7.9e-05, ""v9"": 7.9e-05, ""v10"": 7.9e-05, ""v11"": 7.9e-05}",{}
14,14,34,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,11336,0.955253,0.00099516,0.16763677,0.16925840,0.00162163,"{""v0"": 0.233112, ""v1"": 0.438357, ""v2"": 6e-06, ""v3"": 4.2e-05, ""v4"": 6e-06, ""v5"": 6e-06, ""v6"": 4.2e-05, ""v7"": 6e-06, ""v8"": 1.4e-05, ""v9"": 6e-06, ""v10"": 6e-06, ""v11"": 0.268983, ""v12"": 0.000131, ""v13"": 0.05928}",{}
15,14,45,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,6163,0.499149,0.00099920,0.26606179,0.26677179,0.00071000,"{""v0"": 0.327479, ""v1"": 0.000116, ""v2"": 1.2e-05, ""v3"": 0.43575, ""v4"": 2.7e-05, ""v5"": 1.2e-05, ""v6"": 2.7e-05, ""v7"": 1.2e-05, ""v8"": 0.000116, ""v9"": 1.2e-05, ""v10"": 0.235839, ""v11"": 0.000578, ""v12"": 1.2e-05, ""v13"": 1.2e-05}",{}
16,10,27,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,3032,0.112441,0.00099981,0.27152693,0.27212295,0.00059602,"{""v0"": 3.3e-05, ""v1"": 3.3e-05, ""v2"": 0.02207, ""v3"": 3.3e-05, ""v4"": 3.3e-05, ""v5"": 3.3e-05, ""v6"": 0.977666, ""v7"": 3.3e-05, ""v8"": 3.3e-05, ""v9"": 3.3e-05}",{}
17,12,37,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1513,0.069468,0.00099934,0.32408994,0.32492264,0.00083270,"{""v0"": 5.5e-05, ""v1"": 5.5e-05, ""v2"": 0.995208, ""v3"": 5.5e-05, ""v4"": 0.004242, ""v5"": 5.5e-05, ""v6"": 5.5e-05, ""v7"": 5.5e-05, ""v8"": 5.5e-05, ""v9"": 5.5e-05, ""v10"": 5.5e-05, ""v11"": 5.5e-05}",{}
18,10,20,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,985,0.036670,0.00099962,0.33378270,0.33326319,-0.00051951,"{""v0"": 0.000102, ""v1"": 0.0125, ""v2"": 0.000102, ""v3"": 0.000102, ""v4"": 0.000102, ""v5"": 0.000102, ""v6"": 0.986688, ""v7"": 0.000102, ""v8"": 0.000102, ""v9"": 0.000102}",{}
19,10,32,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000068,0.00000000,0.13695756,0.13807268,0.00111512,"{""v0"": 0.1, ""v1"": 0.1, ""v2"": 0.1, ""v3"": 0.1, ""v4"": 0.1, ""v5"": 0.1, ""v6"": 0.1, ""v7"": 0.1, ""v8"": 0.1, ""v9"": 0.1}",{}
20,10,24,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1186,0.037843,0.00099984,0.36752001,0.36763055,0.00011054,"{""v0"": 0.000669, ""v1"": 0.000669, ""v2"": 8.4e-05, ""v3"": 8.4e-05, ""v4"": 8.4e-05, ""v5"": 8.4e-05, ""v6"": 8.4e-05, ""v7"": 8.4e-05, ""v8"": 8.4e-05, ""v9"": 0.998073}",{}
21,11,25,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1516,0.041054,0.00099994,0.33002037,0.32947242,-0.00054795,"{""v0"": 6e-05, ""v1"": 6e-05, ""v2"": 6e-05, ""v3"": 6e-05, ""v4"": 6e-05, ""v5"": 6e-05, ""v6"": 6e-05, ""v7"": 6e-05, ""v8"": 6e-05, ""v9"": 6e-05, ""v10"": 0.9994}",{}
22,13,42,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,3626,0.175839,0.00098639,0.32779532,0.32814193,0.00034661,"{""v0"": 6.1e-05, ""v1"": 0.000999, ""v2"": 6.1e-05, ""v3"": 2.1e-05, ""v4"": 2.1e-05, ""v5"": 2.1e-05, ""v6"": 2.1e-05, ""v7"": 2.1e-05, ""v8"": 2.1e-05, ""v9"": 2.1e-05, ""v10"": 2.1e-05, ""v11"": 0.596279, ""v12"": 0.40243}",{}
23,14,37,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000086,0.00000000,0.12060647,0.12019080,-0.00041567,"{""v0"": 0.071429, ""v1"": 0.071429, ""v2"": 0.071429, ""v3"": 0.071429, ""v4"": 0.071429, ""v5"": 0.071429, ""v6"": 0.071429, ""v7"": 0.071429, ""v8"": 0.071429, ""v9"": 0.071429, ""v10"": 0.071429, ""v11"": 0.071429, ""v12"": 0.071429, ""v13"": 0.071429}",{}
24,11,36,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000053,0.00000000,0.21016990,0.21121885,0.00104895,"{""v0"": 0.090909, ""v1"": 0.090909, ""v2"": 0.090909, ""v3"": 0.090909, ""v4"": 0.090909, ""v5"": 0.090909, ""v6"": 0.090909, ""v7"": 0.090909, ""v8"": 0.090909, ""v9"": 0.090909, ""v10"": 0.090909}",{}
25,31,129,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1772,0.345654,0.00099953,0.34877403,0.34894336,0.00016933,"{""v0"": 1.8e-05, ""v1"": 1.8e-05, ""v2"": 1.8e-05, ""v3"": 0.000385, ""v4"": 1.8e-05, ""v5"": 1.8e-05, ""v6"": 0.011369, ""v7"": 1.8e-05, ""v8"": 1.8e-05, ""v9"": 1.8e-05, ""v10"": 1.8e-05, ""v11"": 1.8e-05, ""v12"": 0.007851, ""v13"": 1.8e-05, ""v14"": 1.8e-05, ""v15"": 1.8e-05, ""v16"": 1.8e-05, ""v17"": 1.8e-05, ""v18"": 1.8e-05, ""v19"": 1.8e-05, ""v20"": 1.8e-05, ""v21"": 1.8e-05, ""v22"": 1.8e-05, ""v23"": 1.8e-05, ""v24"": 1.8e-05, ""v25"": 1.8e-05, ""v26"": 1.8e-05, ""v27"": 1.8e-05, ""v28"": 1.8e-05, ""v29"": 1.8e-05, ""v30"": 0.979903}",{}
26,41,111,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,2405,0.581082,0.00099977,0.36166231,0.36194967,0.00028736,"{""v0"": 1e-05, ""v1"": 1e-05, ""v2"": 1e-05, ""v3"": 1e-05, ""v4"": 1e-05, ""v5"": 1e-05, ""v6"": 1e-05, ""v7"": 1e-05, ""v8"": 0.913103, ""v9"": 1e-05, ""v10"": 0.000352, ""v11"": 1.9e-05, ""v12"": 1.9e-05, ""v13"": 1e-05, ""v14"": 1e-05, ""v15"": 1.9e-05, ""v16"": 1.9e-05, ""v17"": 1.9e-05, ""v18"": 1.9e-05, ""v19"": 1e-05, ""v20"": 1e-05, ""v21"": 1.9e-05, ""v22"": 1.9e-05, ""v23"": 1e-05, ""v24"": 1e-05, ""v25"": 1e-05, ""v26"": 1e-05, ""v27"": 1e-05, ""v28"": 1e-05, ""v29"": 1e-05, ""v30"": 1e-05, ""v31"": 1e-05, ""v32"": 1e-05, ""v33"": 1e-05, ""v34"": 1e-05, ""v35"": 1e-05, ""v36"": 1e-05, ""v37"": 0.084607, ""v38"": 0.001479, ""v39"": 1.9e-05, ""v40"": 1e-05}",{}
27,43,150,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,61427,27.340723,0.00099957,0.19752944,0.19695631,-0.00057313,"{""v0"": 0.000109, ""v1"": 6e-06, ""v2"": 0.0, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 0.213999, ""v6"": 0.00015, ""v7"": 0.131332, ""v8"": 0.530703, ""v9"": 0.0, ""v10"": 0.030778, ""v11"": 0.0, ""v12"": 6e-06, ""v13"": 0.0, ""v14"": 0.0, ""v15"": 0.0, ""v16"": 0.0, ""v17"": 0.0, ""v18"": 0.0, ""v19"": 0.0, ""v20"": 6e-06, ""v21"": 0.0, ""v22"": 0.033814, ""v23"": 8e-06, ""v24"": 0.059058, ""v25"": 0.0, ""v26"": 0.0, ""v27"": 2e-05, ""v28"": 0.0, ""v29"": 0.0, ""v30"": 0.0, ""v31"": 0.0, ""v32"": 0.0, ""v33"": 0.0, ""v34"": 0.0, ""v35"": 0.0, ""v36"": 0.0, ""v37"": 0.0, ""v38"": 0.0, ""v39"": 0.0, ""v40"": 0.0, ""v41"": 0.0, ""v42"": 0.0}",{}
28,44,144,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,913,0.162434,0.00099905,0.36826305,0.36826300,-0.00000005,"{""v0"": 2.5e-05, ""v1"": 2.5e-05, ""v2"": 0.499477, ""v3"": 2.5e-05, ""v4"": 2.5e-05, ""v5"": 2.5e-05, ""v6"": 2.5e-05, ""v7"": 2.5e-05, ""v8"": 0.499477, ""v9"": 2.5e-05, ""v10"": 2.5e-05, ""v11"": 2.5e-05, ""v12"": 2.5e-05, ""v13"": 2.5e-05, ""v14"": 2.5e-05, ""v15"": 2.5e-05, ""v16"": 2.5e-05, ""v17"": 2.5e-05, ""v18"": 2.5e-05, ""v19"": 2.5e-05, ""v20"": 2.5e-05, ""v21"": 2.5e-05, ""v22"": 2.5e-05, ""v23"": 2.5e-05, ""v24"": 2.5e-05, ""v25"": 2.5e-05, ""v26"": 2.5e-05, ""v27"": 2.5e-05, ""v28"": 2.5e-05, ""v29"": 2.5e-05, ""v30"": 2.5e-05, ""v31"": 2.5e-05, ""v32"": 2.5e-05, ""v33"": 2.5e-05, ""v34"": 2.5e-05, ""v35"": 2.5e-05, ""v36"": 2.5e-05, ""v37"": 2.5e-05, ""v38"": 2.5e-05, ""v39"": 2.5e-05, ""v40"": 2.5e-05, ""v41"": 2.5e-05, ""v42"": 2.5e-05, ""v43"": 2.5e-05}",{}
29,38,148,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000318,0.00000000,0.22999644,0.23105855,0.00106210,"{""v0"": 0.026316, ""v1"": 0.026316, ""v2"": 0.026316, ""v3"": 0.026316, ""v4"": 0.026316, ""v5"": 0.026316, ""v6"": 0.026316, ""v7"": 0.026316, ""v8"": 0.026316, ""v9"": 0.026316, ""v10"": 0.026316, ""v11"": 0.026316, ""v12"": 0.026316, ""v13"": 0.026316, ""v14"": 0.026316, ""v15"": 0.026316, ""v16"": 0.026316, ""v17"": 0.026316, ""v18"": 0.026316, ""v19"": 0.026316, ""v20"": 0.026316, ""v21"": 0.026316, ""v22"": 0.026316, ""v23"": 0.026316, ""v24"": 0.026316, ""v25"": 0.026316, ""v26"": 0.026316, ""v27"": 0.026316, ""v28"": 0.026316, ""v29"": 0.026316, ""v30"": 0.026316, ""v31"": 0.026316, ""v32"": 0.026316, ""v33"": 0.026316, ""v34"": 0.026316, ""v35"": 0.026316, ""v36"": 0.026316, ""v37"": 0.026316}",{}
30,44,100,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,2036,0.313966,0.00099967,0.27274739,0.27241886,-0.00032853,"{""v0"": 1.1e-05, ""v1"": 1.1e-05, ""v2"": 1.1e-05, ""v3"": 1.1e-05, ""v4"": 1.1e-05, ""v5"": 1.1e-05, ""v6"": 1.1e-05, ""v7"": 1.1e-05, ""v8"": 1.1e-05, ""v9"": 1.1e-05, ""v10"": 1.1e-05, ""v11"": 1.1e-05, ""v12"": 1.1e-05, ""v13"": 1.1e-05, ""v14"": 1.1e-05, ""v15"": 1.1e-05, ""v16"": 1.1e-05, ""v17"": 1.1e-05, ""v18"": 1.1e-05, ""v19"": 1.1e-05, ""v20"": 1.1e-05, ""v21"": 1.1e-05, ""v22"": 1.1e-05, ""v23"": 1.1e-05, ""v24"": 1.1e-05, ""v25"": 1.1e-05, ""v26"": 1.1e-05, ""v27"": 1.1e-05, ""v28"": 1.1e-05, ""v29"": 1.1e-05, ""v30"": 1.1e-05, ""v31"": 1.1e-05, ""v32"": 1.1e-05, ""v33"": 1.1e-05, ""v34"": 1.1e-05, ""v35"": 1.1e-05, ""v36"": 1.1e-05, ""v37"": 1.1e-05, ""v38"": 1.1e-05, ""v39"": 1.1e-05, ""v40"": 1.1e-05, ""v41"": 0.995521, ""v42"": 1.1e-05, ""v43"": 0.00401}",{}
31,35,150,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,4051,0.490842,0.00099485,0.32408211,0.32421953,0.00013742,"{""v0"": 7e-06, ""v1"": 0.497245, ""v2"": 0.502522, ""v3"": 7e-06, ""v4"": 7e-06, ""v5"": 7e-06, ""v6"": 7e-06, ""v7"": 7e-06, ""v8"": 7e-06, ""v9"": 7e-06, ""v10"": 7e-06, ""v11"": 7e-06, ""v12"": 7e-06, ""v13"": 7e-06, ""v14"": 7e-06, ""v15"": 7e-06, ""v16"": 7e-06, ""v17"": 7e-06, ""v18"": 7e-06, ""v19"": 7e-06, ""v20"": 7e-06, ""v21"": 7e-06, ""v22"": 7e-06, ""v23"": 7e-06, ""v24"": 7e-06, ""v25"": 7e-06, ""v26"": 7e-06, ""v27"": 7e-06, ""v28"": 7e-06, ""v29"": 7e-06, ""v30"": 7e-06, ""v31"": 7e-06, ""v32"": 7e-06, ""v33"": 7e-06, ""v34"": 7e-06}",{}
32,43,102,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,2747,0.346649,0.00099968,0.36814927,0.36833211,0.00018285,"{""v0"": 8e-06, ""v1"": 0.998603, ""v2"": 0.000125, ""v3"": 8e-06, ""v4"": 8e-06, ""v5"": 0.000125, ""v6"": 8e-06, ""v7"": 0.000125, ""v8"": 0.000467, ""v9"": 8e-06, ""v10"": 8e-06, ""v11"": 0.000125, ""v12"": 8e-06, ""v13"": 8e-06, ""v14"": 8e-06, ""v15"": 8e-06, ""v16"": 8e-06, ""v17"": 8e-06, ""v18"": 8e-06, ""v19"": 8e-06, ""v20"": 8e-06, ""v21"": 8e-06, ""v22"": 8e-06, ""v23"": 8e-06, ""v24"": 8e-06, ""v25"": 8e-06, ""v26"": 8e-06, ""v27"": 8e-06, ""v28"": 8e-06, ""v29"": 8e-06, ""v30"": 8e-06, ""v31"": 8e-06, ""v32"": 8e-06, ""v33"": 8e-06, ""v34"": 8e-06, ""v35"": 0.000125, ""v36"": 8e-06, ""v37"": 8e-06, ""v38"": 8e-06, ""v39"": 8e-06, ""v40"": 8e-06, ""v41"": 8e-06, ""v42"": 8e-06}",{}
33,37,122,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1863,0.252024,0.00099989,0.36800723,0.36817523,0.00016799,"{""v0"": 1.5e-05, ""v1"": 1.5e-05, ""v2"": 0.561373, ""v3"": 1.5e-05, ""v4"": 0.000147, ""v5"": 0.000147, ""v6"": 1.5e-05, ""v7"": 0.000147, ""v8"": 1.5e-05, ""v9"": 1.5e-05, ""v10"": 0.437324, ""v11"": 1.5e-05, ""v12"": 1.5e-05, ""v13"": 1.5e-05, ""v14"": 1.5e-05, ""v15"": 1.5e-05, ""v16"": 1.5e-05, ""v17"": 1.5e-05, ""v18"": 1.5e-05, ""v19"": 1.5e-05, ""v20"": 1.5e-05, ""v21"": 1.5e-05, ""v22"": 1.5e-05, ""v23"": 1.5e-05, ""v24"": 1.5e-05, ""v25"": 1.5e-05, ""v26"": 1.5e-05, ""v27"": 1.5e-05, ""v28"": 1.5e-05, ""v29"": 1.5e-05, ""v30"": 1.5e-05, ""v31"": 1.5e-05, ""v32"": 1.5e-05, ""v33"": 0.000147, ""v34"": 0.000147, ""v35"": 1.5e-05, ""v36"": 0.000147}",{}
34,32,117,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1991,0.227748,0.00097299,0.36709851,0.36704477,-0.00005374,"{""v0"": 0.000344, ""v1"": 0.30492, ""v2"": 1.6e-05, ""v3"": 1.6e-05, ""v4"": 1.6e-05, ""v5"": 0.325031, ""v6"": 1.6e-05, ""v7"": 0.369265, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 1.6e-05, ""v13"": 1.6e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 1.6e-05, ""v18"": 1.6e-05, ""v19"": 1.6e-05, ""v20"": 1.6e-05, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 1.6e-05, ""v25"": 1.6e-05, ""v26"": 1.6e-05, ""v27"": 1.6e-05, ""v28"": 1.6e-05, ""v29"": 1.6e-05, ""v30"": 1.6e-05, ""v31"": 1.6e-05}",{}
35,42,133,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,1,0.000139,0.00000000,0.20594424,0.21490880,0.00896457,"{""v0"": 0.02381, ""v1"": 0.02381, ""v2"": 0.02381, ""v3"": 0.02381, ""v4"": 0.02381, ""v5"": 0.02381, ""v6"": 0.02381, ""v7"": 0.02381, ""v8"": 0.02381, ""v9"": 0.02381, ""v10"": 0.02381, ""v11"": 0.02381, ""v12"": 0.02381, ""v13"": 0.02381, ""v14"": 0.02381, ""v15"": 0.02381, ""v16"": 0.02381, ""v17"": 0.02381, ""v18"": 0.02381, ""v19"": 0.02381, ""v20"": 0.02381, ""v21"": 0.02381, ""v22"": 0.02381, ""v23"": 0.02381, ""v24"": 0.02381, ""v25"": 0.02381, ""v26"": 0.02381, ""v27"": 0.02381, ""v28"": 0.02381, ""v29"": 0.02381, ""v30"": 0.02381, ""v31"": 0.02381, ""v32"": 0.02381, ""v33"": 0.02381, ""v34"": 0.02381, ""v35"": 0.02381, ""v36"": 0.02381, ""v37"": 0.02381, ""v38"": 0.02381, ""v39"": 0.02381, ""v40"": 0.02381, ""v41"": 0.02381}",{}
36,31,113,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,7466,1.938326,0.00099617,0.31826916,0.31799322,-0.00027594,"{""v0"": 4e-06, ""v1"": 0.182476, ""v2"": 0.000865, ""v3"": 0.000149, ""v4"": 0.000127, ""v5"": 4e-06, ""v6"": 4e-06, ""v7"": 4e-06, ""v8"": 4e-06, ""v9"": 4e-06, ""v10"": 4e-06, ""v11"": 4e-06, ""v12"": 4e-06, ""v13"": 4e-06, ""v14"": 4e-06, ""v15"": 4e-06, ""v16"": 4e-06, ""v17"": 4e-06, ""v18"": 4e-06, ""v19"": 5.4e-05, ""v20"": 3.3e-05, ""v21"": 4e-06, ""v22"": 4e-06, ""v23"": 0.000184, ""v24"": 9.6e-05, ""v25"": 0.815921, ""v26"": 4e-06, ""v27"": 4e-06, ""v28"": 4e-06, ""v29"": 4e-06, ""v30"": 4e-06}",{}
37,41,116,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,3577,1.345231,0.00099984,0.35356812,0.35456000,0.00099188,"{""v0"": 0.082365, ""v1"": 0.000402, ""v2"": 4.4e-05, ""v3"": 7e-06, ""v4"": 0.000176, ""v5"": 7.6e-05, ""v6"": 4.4e-05, ""v7"": 4.4e-05, ""v8"": 7e-06, ""v9"": 0.000159, ""v10"": 4.4e-05, ""v11"": 4.4e-05, ""v12"": 4.4e-05, ""v13"": 7e-06, ""v14"": 7e-06, ""v15"": 7e-06, ""v16"": 7e-06, ""v17"": 7e-06, ""v18"": 7e-06, ""v19"": 7e-06, ""v20"": 7e-06, ""v21"": 7e-06, ""v22"": 4.4e-05, ""v23"": 7e-06, ""v24"": 7e-06, ""v25"": 0.915752, ""v26"": 0.000302, ""v27"": 7e-06, ""v28"": 0.000189, ""v29"": 7e-06, ""v30"": 9.9e-05, ""v31"": 7e-06, ""v32"": 7e-06, ""v33"": 7e-06, ""v34"": 7e-06, ""v35"": 7e-06, ""v36"": 7e-06, ""v37"": 7e-06, ""v38"": 7e-06, ""v39"": 7e-06, ""v40"": 7e-06}",{}
38,42,126,1.0,greedy_probability,greedy_probability,stochastic,1,True,regret,13203,6.823413,0.00099943,0.14402058,0.14449387,0.00047329,"{""v0"": 0.001363, ""v1"": 8.2e-05, ""v2"": 2e-06, ""v3"": 0.001828, ""v4"": 5e-06, ""v5"": 1.1e-05, ""v6"": 2e-06, ""v7"": 1.1e-05, ""v8"": 3e-06, ""v9"": 2.5e-05, ""v10"": 2e-06, ""v11"": 2e-06, ""v12"": 0.000678, ""v13"": 0.000872, ""v14"": 2e-06, ""v15"": 2e-06, ""v16"": 2e-06, ""v17"": 2.5e-05, ""v18"": 2e-06, ""v19"": 2e-06, ""v20"": 2.5e-05, ""v21"": 2.1e-05, ""v22"": 5e-06, ""v23"": 2e-06, ""v24"": 2e-06, ""v25"": 2e-06, ""v26"": 2.5e-05, ""v27"": 2e-06, ""v28"": 2e-06, ""v29"": 2e-06, ""v30"": 2e-06, ""v31"": 2.5e-05, ""v32"": 2e-06, ""v33"": 0.15382, ""v34"": 8.5e-05, ""v35"": 2e-06, ""v36"": 2e-06, ""v37"": 2e-06, ""v38"": 2e-06, ""v39"": 2e-06, ""v40"": 2e-06, ""v41"": 0.841048}",{}
