network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
12,14,45,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,25,0.020921,0.00098086,0.00002750,0.00002766,0.00000015,"{""v0"": 0.212416, ""v1"": 0.143125, ""v2"": 0.002857, ""v3"": 0.002857, ""v4"": 0.002857, ""v5"": 0.002857, ""v6"": 0.002857, ""v7"": 0.002857, ""v8"": 0.142695, ""v9"": 0.045594, ""v10"": 0.002857, ""v11"": 0.05633, ""v12"": 0.17877, ""v13"": 0.20107}",{}
13,12,35,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1575,0.466268,0.00099954,0.00003870,0.00003858,-0.00000012,"{""v0"": 0.499785, ""v1"": 5.3e-05, ""v2"": 5.3e-05, ""v3"": 5.3e-05, ""v4"": 5.3e-05, ""v5"": 5.3e-05, ""v6"": 0.499686, ""v7"": 5.3e-05, ""v8"": 5.3e-05, ""v9"": 5.3e-05, ""v10"": 5.3e-05, ""v11"": 5.3e-05}",{}
14,14,34,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,13,0.009554,0.00097843,0.00001715,0.00001723,0.00000008,"{""v0"": 0.162926, ""v1"": 0.189014, ""v2"": 0.005495, ""v3"": 0.111613, ""v4"": 0.005495, ""v5"": 0.005495, ""v6"": 0.111924, ""v7"": 0.005495, ""v8"": 0.005495, ""v9"": 0.005495, ""v10"": 0.005495, ""v11"": 0.159006, ""v12"": 0.114932, ""v13"": 0.112124}",{}
15,14,45,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,43,0.029088,0.00099590,0.00002784,0.00002803,0.00000019,"{""v0"": 0.181123, ""v1"": 0.14941, ""v2"": 0.001661, ""v3"": 0.150258, ""v4"": 0.001661, ""v5"": 0.001661, ""v6"": 0.001661, ""v7"": 0.001661, ""v8"": 0.149321, ""v9"": 0.001661, ""v10"": 0.205556, ""v11"": 0.151043, ""v12"": 0.001661, ""v13"": 0.001661}",{}
16,10,27,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,640,0.167913,0.00099855,0.00002660,0.00002665,0.00000006,"{""v0"": 0.000156, ""v1"": 0.000156, ""v2"": 0.517162, ""v3"": 0.000156, ""v4"": 0.000156, ""v5"": 0.000156, ""v6"": 0.481588, ""v7"": 0.000156, ""v8"": 0.000156, ""v9"": 0.000156}",{}
17,12,37,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1094,0.359330,0.00099973,0.00003738,0.00003744,0.00000006,"{""v0"": 7.6e-05, ""v1"": 7.6e-05, ""v2"": 0.54019, ""v3"": 7.6e-05, ""v4"": 0.459048, ""v5"": 7.6e-05, ""v6"": 7.6e-05, ""v7"": 7.6e-05, ""v8"": 7.6e-05, ""v9"": 7.6e-05, ""v10"": 7.6e-05, ""v11"": 7.6e-05}",{}
18,10,20,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1083,0.293656,0.00099994,0.00003897,0.00003887,-0.00000010,"{""v0"": 9.2e-05, ""v1"": 0.499572, ""v2"": 9.2e-05, ""v3"": 9.2e-05, ""v4"": 9.2e-05, ""v5"": 9.2e-05, ""v6"": 0.499689, ""v7"": 9.2e-05, ""v8"": 9.2e-05, ""v9"": 9.2e-05}",{}
19,10,32,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,4,0.001699,0.00088393,0.00002422,0.00002428,0.00000006,"{""v0"": 0.339023, ""v1"": 0.025, ""v2"": 0.025, ""v3"": 0.025, ""v4"": 0.178487, ""v5"": 0.118908, ""v6"": 0.119675, ""v7"": 0.025, ""v8"": 0.025, ""v9"": 0.118908}",{}
20,10,24,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,2126,0.452034,0.00099998,0.00004541,0.00004542,0.00000001,"{""v0"": 4.7e-05, ""v1"": 4.7e-05, ""v2"": 4.7e-05, ""v3"": 4.7e-05, ""v4"": 4.7e-05, ""v5"": 4.7e-05, ""v6"": 4.7e-05, ""v7"": 4.7e-05, ""v8"": 4.7e-05, ""v9"": 0.999577}",{}
21,11,25,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3450,0.506167,0.00099978,0.00003813,0.00003801,-0.00000013,"{""v0"": 2.6e-05, ""v1"": 2.6e-05, ""v2"": 2.6e-05, ""v3"": 2.6e-05, ""v4"": 2.6e-05, ""v5"": 2.6e-05, ""v6"": 2.6e-05, ""v7"": 2.6e-05, ""v8"": 2.6e-05, ""v9"": 2.6e-05, ""v10"": 0.999736}",{}
22,13,42,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,632,0.227177,0.00099880,0.00003634,0.00003636,0.00000002,"{""v0"": 0.000122, ""v1"": 0.322327, ""v2"": 0.000122, ""v3"": 0.000122, ""v4"": 0.000122, ""v5"": 0.000122, ""v6"": 0.000122, ""v7"": 0.000122, ""v8"": 0.000122, ""v9"": 0.000122, ""v10"": 0.000122, ""v11"": 0.322555, ""v12"": 0.353901}",{}
23,14,37,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1,0.000837,0.00079165,0.00014594,0.00014889,0.00000295,"{""v0"": 0.071429, ""v1"": 0.071429, ""v2"": 0.071429, ""v3"": 0.071429, ""v4"": 0.071429, ""v5"": 0.071429, ""v6"": 0.071429, ""v7"": 0.071429, ""v8"": 0.071429, ""v9"": 0.071429, ""v10"": 0.071429, ""v11"": 0.071429, ""v12"": 0.071429, ""v13"": 0.071429}",{}
24,11,36,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,22,0.007527,0.00096819,0.00001392,0.00001409,0.00000018,"{""v0"": 0.004132, ""v1"": 0.004132, ""v2"": 0.004132, ""v3"": 0.19512, ""v4"": 0.194956, ""v5"": 0.195219, ""v6"": 0.004132, ""v7"": 0.194956, ""v8"": 0.194956, ""v9"": 0.004132, ""v10"": 0.004132}",{}
25,31,129,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,2787,4.796900,0.00099984,0.00005482,0.00005536,0.00000053,"{""v0"": 1.2e-05, ""v1"": 1.2e-05, ""v2"": 1.2e-05, ""v3"": 0.002636, ""v4"": 1.2e-05, ""v5"": 1.2e-05, ""v6"": 0.338644, ""v7"": 1.2e-05, ""v8"": 1.2e-05, ""v9"": 1.2e-05, ""v10"": 1.2e-05, ""v11"": 1.2e-05, ""v12"": 0.319665, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 0.338742}",{}
26,41,111,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,4353,9.150147,0.00099985,0.00009230,0.00009300,0.00000070,"{""v0"": 6e-06, ""v1"": 6e-06, ""v2"": 6e-06, ""v3"": 6e-06, ""v4"": 6e-06, ""v5"": 6e-06, ""v6"": 6e-06, ""v7"": 6e-06, ""v8"": 0.375142, ""v9"": 6e-06, ""v10"": 0.008361, ""v11"": 6e-06, ""v12"": 6e-06, ""v13"": 6e-06, ""v14"": 6e-06, ""v15"": 6e-06, ""v16"": 6e-06, ""v17"": 6e-06, ""v18"": 6e-06, ""v19"": 6e-06, ""v20"": 6e-06, ""v21"": 6e-06, ""v22"": 6e-06, ""v23"": 6e-06, ""v24"": 6e-06, ""v25"": 6e-06, ""v26"": 6e-06, ""v27"": 6e-06, ""v28"": 6e-06, ""v29"": 6e-06, ""v30"": 6e-06, ""v31"": 6e-06, ""v32"": 6e-06, ""v33"": 6e-06, ""v34"": 6e-06, ""v35"": 6e-06, ""v36"": 6e-06, ""v37"": 0.374612, ""v38"": 0.241678, ""v39"": 6e-06, ""v40"": 6e-06}",{}
27,43,150,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,135,0.559163,0.00099533,0.00001204,0.00001205,0.00000001,"{""v0"": 0.121739, ""v1"": 0.05467, ""v2"": 0.000172, ""v3"": 0.000172, ""v4"": 0.000172, ""v5"": 0.069126, ""v6"": 0.108001, ""v7"": 0.055538, ""v8"": 0.108482, ""v9"": 0.000172, ""v10"": 0.072722, ""v11"": 0.000172, ""v12"": 0.055339, ""v13"": 0.000172, ""v14"": 0.000172, ""v15"": 0.000172, ""v16"": 0.000172, ""v17"": 0.000172, ""v18"": 0.000172, ""v19"": 0.000172, ""v20"": 0.054732, ""v21"": 0.000172, ""v22"": 0.072345, ""v23"": 0.071929, ""v24"": 0.081338, ""v25"": 0.000172, ""v26"": 0.000172, ""v27"": 0.068873, ""v28"": 0.000172, ""v29"": 0.000172, ""v30"": 0.000172, ""v31"": 0.000172, ""v32"": 0.000172, ""v33"": 0.000172, ""v34"": 0.000172, ""v35"": 0.000172, ""v36"": 0.000172, ""v37"": 0.000172, ""v38"": 0.000172, ""v39"": 0.000172, ""v40"": 0.000172, ""v41"": 0.000172, ""v42"": 0.000172}",{}
28,44,144,10.0,greedy_probability,greedy_probability,stochastic,10,True,plateau,4900,6.373283,0.00123650,0.00004549,0.00004549,-0.00000000,"{""v0"": 5e-06, ""v1"": 5e-06, ""v2"": 0.499903, ""v3"": 5e-06, ""v4"": 5e-06, ""v5"": 5e-06, ""v6"": 5e-06, ""v7"": 5e-06, ""v8"": 0.499903, ""v9"": 5e-06, ""v10"": 5e-06, ""v11"": 5e-06, ""v12"": 5e-06, ""v13"": 5e-06, ""v14"": 5e-06, ""v15"": 5e-06, ""v16"": 5e-06, ""v17"": 5e-06, ""v18"": 5e-06, ""v19"": 5e-06, ""v20"": 5e-06, ""v21"": 5e-06, ""v22"": 5e-06, ""v23"": 5e-06, ""v24"": 5e-06, ""v25"": 5e-06, ""v26"": 5e-06, ""v27"": 5e-06, ""v28"": 5e-06, ""v29"": 5e-06, ""v30"": 5e-06, ""v31"": 5e-06, ""v32"": 5e-06, ""v33"": 5e-06, ""v34"": 5e-06, ""v35"": 5e-06, ""v36"": 5e-06, ""v37"": 5e-06, ""v38"": 5e-06, ""v39"": 5e-06, ""v40"": 5e-06, ""v41"": 5e-06, ""v42"": 5e-06, ""v43"": 5e-06}",{}
29,38,148,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,40,0.139682,0.00099057,0.00000745,0.00000766,0.00000021,"{""v0"": 0.013412, ""v1"": 0.112183, ""v2"": 0.000658, ""v3"": 0.000658, ""v4"": 0.000658, ""v5"": 0.000658, ""v6"": 0.000658, ""v7"": 0.000658, ""v8"": 0.000658, ""v9"": 0.000658, ""v10"": 0.000658, ""v11"": 0.000658, ""v12"": 0.000658, ""v13"": 0.000658, ""v14"": 0.000658, ""v15"": 0.057941, ""v16"": 0.057801, ""v17"": 0.099827, ""v18"": 0.099937, ""v19"": 0.100076, ""v20"": 0.099834, ""v21"": 0.057744, ""v22"": 0.000658, ""v23"": 0.057689, ""v24"": 0.000658, ""v25"": 0.000658, ""v26"": 0.000658, ""v27"": 0.000658, ""v28"": 0.000658, ""v29"": 0.000658, ""v30"": 0.000658, ""v31"": 0.000658, ""v32"": 0.112287, ""v33"": 0.000658, ""v34"": 0.057689, ""v35"": 0.057132, ""v36"": 0.000658, ""v37"": 0.000658}",{}
30,44,100,10.0,greedy_probability,greedy_probability,stochastic,10,True,plateau,5550,5.889398,0.00101384,0.00003021,0.00003009,-0.00000012,"{""v0"": 4e-06, ""v1"": 4e-06, ""v2"": 4e-06, ""v3"": 4e-06, ""v4"": 4e-06, ""v5"": 4e-06, ""v6"": 4e-06, ""v7"": 4e-06, ""v8"": 4e-06, ""v9"": 4e-06, ""v10"": 4e-06, ""v11"": 4e-06, ""v12"": 4e-06, ""v13"": 4e-06, ""v14"": 4e-06, ""v15"": 4e-06, ""v16"": 4e-06, ""v17"": 4e-06, ""v18"": 4e-06, ""v19"": 4e-06, ""v20"": 4e-06, ""v21"": 4e-06, ""v22"": 4e-06, ""v23"": 4e-06, ""v24"": 4e-06, ""v25"": 4e-06, ""v26"": 4e-06, ""v27"": 4e-06, ""v28"": 4e-06, ""v29"": 4e-06, ""v30"": 4e-06, ""v31"": 4e-06, ""v32"": 4e-06, ""v33"": 4e-06, ""v34"": 4e-06, ""v35"": 4e-06, ""v36"": 4e-06, ""v37"": 4e-06, ""v38"": 4e-06, ""v39"": 4e-06, ""v40"": 4e-06, ""v41"": 0.549341, ""v42"": 4e-06, ""v43"": 0.450487}",{}
31,35,150,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,5336,4.471254,0.00099983,0.00003742,0.00003748,0.00000005,"{""v0"": 5e-06, ""v1"": 0.46784, ""v2"": 0.519645, ""v3"": 0.012344, ""v4"": 5e-06, ""v5"": 5e-06, ""v6"": 5e-06, ""v7"": 5e-06, ""v8"": 5e-06, ""v9"": 5e-06, ""v10"": 5e-06, ""v11"": 5e-06, ""v12"": 5e-06, ""v13"": 5e-06, ""v14"": 5e-06, ""v15"": 5e-06, ""v16"": 5e-06, ""v17"": 5e-06, ""v18"": 5e-06, ""v19"": 5e-06, ""v20"": 5e-06, ""v21"": 5e-06, ""v22"": 5e-06, ""v23"": 5e-06, ""v24"": 5e-06, ""v25"": 5e-06, ""v26"": 5e-06, ""v27"": 5e-06, ""v28"": 5e-06, ""v29"": 5e-06, ""v30"": 5e-06, ""v31"": 5e-06, ""v32"": 5e-06, ""v33"": 5e-06, ""v34"": 5e-06}",{}
32,43,102,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,6499,5.134454,0.00099993,0.00004651,0.00004653,0.00000002,"{""v0"": 4e-06, ""v1"": 0.997134, ""v2"": 0.000254, ""v3"": 4e-06, ""v4"": 4e-06, ""v5"": 0.000251, ""v6"": 4e-06, ""v7"": 0.000246, ""v8"": 0.001502, ""v9"": 4e-06, ""v10"": 4e-06, ""v11"": 0.000241, ""v12"": 4e-06, ""v13"": 4e-06, ""v14"": 4e-06, ""v15"": 4e-06, ""v16"": 4e-06, ""v17"": 4e-06, ""v18"": 4e-06, ""v19"": 4e-06, ""v20"": 4e-06, ""v21"": 4e-06, ""v22"": 4e-06, ""v23"": 4e-06, ""v24"": 4e-06, ""v25"": 4e-06, ""v26"": 4e-06, ""v27"": 4e-06, ""v28"": 4e-06, ""v29"": 4e-06, ""v30"": 4e-06, ""v31"": 4e-06, ""v32"": 4e-06, ""v33"": 4e-06, ""v34"": 4e-06, ""v35"": 0.000243, ""v36"": 4e-06, ""v37"": 4e-06, ""v38"": 4e-06, ""v39"": 4e-06, ""v40"": 4e-06, ""v41"": 4e-06, ""v42"": 4e-06}",{}
33,37,122,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,4404,4.215309,0.00099980,0.00004676,0.00004681,0.00000004,"{""v0"": 6e-06, ""v1"": 6e-06, ""v2"": 0.498239, ""v3"": 0.000808, ""v4"": 0.002387, ""v5"": 6.9e-05, ""v6"": 6e-06, ""v7"": 6.9e-05, ""v8"": 6e-06, ""v9"": 6e-06, ""v10"": 0.498238, ""v11"": 6e-06, ""v12"": 6e-06, ""v13"": 6e-06, ""v14"": 6e-06, ""v15"": 6e-06, ""v16"": 6e-06, ""v17"": 6e-06, ""v18"": 6e-06, ""v19"": 6e-06, ""v20"": 6e-06, ""v21"": 6e-06, ""v22"": 6e-06, ""v23"": 6e-06, ""v24"": 6e-06, ""v25"": 6e-06, ""v26"": 6e-06, ""v27"": 6e-06, ""v28"": 6e-06, ""v29"": 6e-06, ""v30"": 6e-06, ""v31"": 6e-06, ""v32"": 6e-06, ""v33"": 6e-06, ""v34"": 6e-06, ""v35"": 6e-06, ""v36"": 6e-06}",{}
34,32,117,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3173,2.546465,0.00099991,0.00006164,0.00006111,-0.00000053,"{""v0"": 0.008069, ""v1"": 0.338116, ""v2"": 1e-05, ""v3"": 1e-05, ""v4"": 1e-05, ""v5"": 0.314377, ""v6"": 0.001058, ""v7"": 0.338114, ""v8"": 1e-05, ""v9"": 1e-05, ""v10"": 1e-05, ""v11"": 1e-05, ""v12"": 1e-05, ""v13"": 1e-05, ""v14"": 1e-05, ""v15"": 1e-05, ""v16"": 1e-05, ""v17"": 1e-05, ""v18"": 1e-05, ""v19"": 1e-05, ""v20"": 1e-05, ""v21"": 1e-05, ""v22"": 1e-05, ""v23"": 1e-05, ""v24"": 1e-05, ""v25"": 1e-05, ""v26"": 1e-05, ""v27"": 1e-05, ""v28"": 1e-05, ""v29"": 1e-05, ""v30"": 1e-05, ""v31"": 1e-05}",{}
35,42,133,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,350,0.287565,0.00099796,0.00000833,0.00000852,0.00000019,"{""v0"": 0.249429, ""v1"": 6.8e-05, ""v2"": 6.8e-05, ""v3"": 6.8e-05, ""v4"": 0.249299, ""v5"": 0.249388, ""v6"": 6.8e-05, ""v7"": 6.8e-05, ""v8"": 6.8e-05, ""v9"": 6.8e-05, ""v10"": 6.8e-05, ""v11"": 6.8e-05, ""v12"": 6.8e-05, ""v13"": 6.8e-05, ""v14"": 6.8e-05, ""v15"": 6.8e-05, ""v16"": 6.8e-05, ""v17"": 6.8e-05, ""v18"": 6.8e-05, ""v19"": 6.8e-05, ""v20"": 6.8e-05, ""v21"": 6.8e-05, ""v22"": 6.8e-05, ""v23"": 6.8e-05, ""v24"": 6.8e-05, ""v25"": 6.8e-05, ""v26"": 6.8e-05, ""v27"": 6.8e-05, ""v28"": 6.8e-05, ""v29"": 6.8e-05, ""v30"": 0.249299, ""v31"": 6.8e-05, ""v32"": 6.8e-05, ""v33"": 6.8e-05, ""v34"": 6.8e-05, ""v35"": 6.8e-05, ""v36"": 6.8e-05, ""v37"": 6.8e-05, ""v38"": 6.8e-05, ""v39"": 6.8e-05, ""v40"": 6.8e-05, ""v41"": 6.8e-05}",{}
36,31,113,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,372,0.895384,0.00099878,0.00009194,0.00009219,0.00000026,"{""v0"": 8.7e-05, ""v1"": 0.193682, ""v2"": 0.149233, ""v3"": 0.101986, ""v4"": 0.090179, ""v5"": 8.7e-05, ""v6"": 8.7e-05, ""v7"": 8.7e-05, ""v8"": 8.7e-05, ""v9"": 8.7e-05, ""v10"": 8.7e-05, ""v11"": 8.7e-05, ""v12"": 8.7e-05, ""v13"": 8.7e-05, ""v14"": 8.7e-05, ""v15"": 8.7e-05, ""v16"": 0.002118, ""v17"": 8.7e-05, ""v18"": 8.7e-05, ""v19"": 0.046043, ""v20"": 0.034084, ""v21"": 8.7e-05, ""v22"": 8.7e-05, ""v23"": 0.139064, ""v24"": 0.077685, ""v25"": 0.164105, ""v26"": 8.7e-05, ""v27"": 8.7e-05, ""v28"": 8.7e-05, ""v29"": 8.7e-05, ""v30"": 8.7e-05}",{}
37,41,116,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1243,4.266783,0.00099921,0.00010264,0.00010262,-0.00000001,"{""v0"": 0.38852, ""v1"": 0.072105, ""v2"": 2e-05, ""v3"": 2e-05, ""v4"": 0.030191, ""v5"": 0.011512, ""v6"": 0.002471, ""v7"": 2.3e-05, ""v8"": 2e-05, ""v9"": 0.013867, ""v10"": 0.002471, ""v11"": 2e-05, ""v12"": 2.7e-05, ""v13"": 2e-05, ""v14"": 2e-05, ""v15"": 2e-05, ""v16"": 2e-05, ""v17"": 2e-05, ""v18"": 2e-05, ""v19"": 2e-05, ""v20"": 2e-05, ""v21"": 2e-05, ""v22"": 0.002471, ""v23"": 2e-05, ""v24"": 2e-05, ""v25"": 0.389753, ""v26"": 0.057945, ""v27"": 2e-05, ""v28"": 0.022267, ""v29"": 2e-05, ""v30"": 0.005846, ""v31"": 2e-05, ""v32"": 2e-05, ""v33"": 2e-05, ""v34"": 2e-05, ""v35"": 2e-05, ""v36"": 2e-05, ""v37"": 2e-05, ""v38"": 2e-05, ""v39"": 2e-05, ""v40"": 2e-05}",{}
38,42,126,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,62,0.317377,0.00099125,0.00001195,0.00001229,0.00000035,"{""v0"": 0.074509, ""v1"": 0.068871, ""v2"": 0.01002, ""v3"": 0.060981, ""v4"": 0.000384, ""v5"": 0.014575, ""v6"": 0.000384, ""v7"": 0.014593, ""v8"": 0.000384, ""v9"": 0.052484, ""v10"": 0.000384, ""v11"": 0.000384, ""v12"": 0.053296, ""v13"": 0.099095, ""v14"": 0.000384, ""v15"": 0.000384, ""v16"": 0.000384, ""v17"": 0.051803, ""v18"": 0.000384, ""v19"": 0.000384, ""v20"": 0.052536, ""v21"": 0.041765, ""v22"": 0.000384, ""v23"": 0.000384, ""v24"": 0.000384, ""v25"": 0.000384, ""v26"": 0.051811, ""v27"": 0.029199, ""v28"": 0.000384, ""v29"": 0.000384, ""v30"": 0.000384, ""v31"": 0.051879, ""v32"": 0.000384, ""v33"": 0.078464, ""v34"": 0.060518, ""v35"": 0.000384, ""v36"": 0.000384, ""v37"": 0.000384, ""v38"": 0.000384, ""v39"": 0.000384, ""v40"": 0.000384, ""v41"": 0.124384}",{}
39,13,42,10.0,greedy_probability,greedy_probability,stochastic,10,True,regret,2,0.001873,0.00075218,0.00008158,0.00008223,0.00000065,"{""v0"": 0.148088, ""v1"": 0.089034, ""v2"": 0.081931, ""v3"": 0.038462, ""v4"": 0.081931, ""v5"": 0.089034, ""v6"": 0.118566, ""v7"": 0.090559, ""v8"": 0.038462, ""v9"": 0.038462, ""v10"": 0.038462, ""v11"": 0.081931, ""v12"": 0.065079}",{}
