network_id,method,iteration,opt_gap,rm_regret,objective,cum_runtime_s
0,1,1,0.13350133,0.18203837,0.37406745,0.002427
0,1,250,0.00052705,0.00236783,0.24109317,0.278058
0,1,500,0.00017037,0.00142217,0.24073649,0.550861
0,1,750,0.00003459,0.00108345,0.24060071,0.823741
0,1,850,0.00000000,0.00099974,0.24056612,0.933065
0,2,1,0.13350133,0.21138779,0.37406745,0.003434
0,2,250,0.00113162,0.00410637,0.24169774,0.482258
0,2,500,0.00048676,0.00267012,0.24105288,0.956445
0,2,750,0.00008622,0.00210647,0.24065234,1.400330
0,2,1000,-0.00007976,0.00148794,0.24048636,1.850379
0,2,1250,-0.00017991,0.00134683,0.24038620,2.304705
0,2,1500,-0.00025978,0.00118937,0.24030634,2.753641
0,2,1648,-0.00028452,0.00097680,0.24028159,3.016341
1,1,1,0.17424737,0.78644245,0.73275539,0.001820
1,1,250,0.00808587,0.02857354,0.56659389,0.357780
1,1,500,0.00602936,0.01862247,0.56453739,0.704761
1,1,750,0.00499227,0.01523338,0.56350029,1.051208
1,1,1000,0.00436460,0.01286100,0.56287262,1.396815
1,1,1250,0.00388561,0.01144865,0.56239364,1.739175
1,1,1500,0.00355295,0.01020888,0.56206097,2.083952
1,1,1750,0.00327267,0.00942067,0.56178070,2.427622
1,1,2000,0.00304043,0.00870175,0.56154845,2.771619
1,1,2250,0.00285555,0.00819112,0.56136357,3.116170
1,1,2500,0.00269336,0.00775700,0.56120139,3.461083
1,1,2750,0.00255398,0.00735809,0.56106200,3.805629
1,1,3000,0.00243214,0.00711563,0.56094017,4.151280
1,1,3250,0.00232835,0.00677748,0.56083637,4.497748
1,1,3500,0.00223771,0.00655602,0.56074573,4.848110
1,1,3750,0.00215003,0.00628518,0.56065806,5.191711
1,1,4000,0.00207365,0.00607810,0.56058167,5.539421
1,1,4250,0.00200210,0.00592343,0.56051012,5.889485
1,1,4500,0.00193937,0.00570944,0.56044740,6.236269
1,1,4750,0.00187656,0.00556898,0.56038458,6.579386
1,1,5000,0.00181852,0.00542800,0.56032655,6.924511
1,1,5250,0.00176621,0.00532253,0.56027423,7.265416
1,1,5500,0.00171718,0.00520082,0.56022521,7.608026
1,1,5750,0.00167325,0.00503676,0.56018128,7.952030
1,1,6000,0.00162915,0.00497878,0.56013717,8.294373
1,1,6250,0.00159126,0.00482737,0.56009929,8.636451
1,1,6500,0.00155336,0.00475544,0.56006138,8.980858
1,1,6750,0.00151912,0.00465922,0.56002714,9.333651
1,1,7000,0.00148719,0.00460353,0.55999522,9.676674
1,1,7250,0.00145726,0.00449383,0.55996529,10.020719
1,1,7500,0.00142714,0.00444811,0.55993516,10.364215
1,1,7750,0.00139978,0.00434174,0.55990780,10.707976
1,1,8000,0.00137205,0.00430239,0.55988008,11.050508
1,1,8250,0.00134700,0.00422099,0.55985503,11.391542
1,1,8500,0.00132219,0.00415988,0.55983022,11.732225
1,1,8750,0.00129828,0.00407640,0.55980631,12.073543
1,1,9000,0.00127527,0.00405684,0.55978329,12.415680
1,1,9250,0.00125453,0.00396782,0.55976256,12.761100
1,1,9500,0.00123245,0.00391441,0.55974048,13.105329
1,1,9750,0.00121278,0.00388996,0.55972081,13.451559
1,1,10000,0.00119302,0.00381482,0.55970105,13.802784
1,1,10250,0.00117417,0.00376582,0.55968220,14.146956
1,1,10500,0.00115648,0.00375271,0.55966451,14.493148
1,1,10750,0.00113881,0.00369239,0.55964683,14.838555
1,1,11000,0.00112173,0.00365162,0.55962976,15.185113
1,1,11250,0.00110548,0.00361252,0.55961350,15.531135
1,1,11500,0.00108941,0.00356239,0.55959743,15.877400
1,1,11750,0.00107421,0.00352855,0.55958224,16.222974
1,1,12000,0.00105911,0.00348388,0.55956713,16.568799
1,1,12250,0.00104466,0.00346190,0.55955269,16.915258
1,1,12500,0.00103032,0.00341984,0.55953834,17.261845
1,1,12750,0.00101647,0.00339916,0.55952450,17.606498
1,1,13000,0.00100289,0.00335631,0.55951091,17.953473
1,1,13250,0.00099035,0.00331529,0.55949838,18.303145
1,1,13500,0.00097765,0.00329125,0.55948568,18.646818
1,1,13750,0.00096570,0.00327463,0.55947373,18.990246
1,1,14000,0.00095346,0.00322479,0.55946149,19.331998
1,1,14250,0.00094165,0.00320437,0.55944967,19.673530
1,1,14500,0.00093005,0.00316855,0.55943808,20.015069
1,1,14750,0.00091946,0.00315874,0.55942748,20.360945
1,1,15000,0.00090868,0.00312932,0.55941670,20.703384
1,1,15250,0.00089830,0.00309814,0.55940632,21.047040
1,1,15500,0.00088796,0.00308080,0.55939598,21.392580
1,1,15750,0.00087786,0.00304270,0.55938589,21.735574
1,1,16000,0.00086769,0.00303363,0.55937572,22.076816
1,1,16250,0.00085814,0.00299920,0.55936616,22.419916
1,1,16500,0.00084860,0.00296624,0.55935662,22.770032
1,1,16750,0.00083941,0.00294870,0.55934743,23.112804
1,1,17000,0.00083019,0.00292686,0.55933821,23.455989
1,1,17250,0.00082126,0.00291087,0.55932929,23.796722
1,1,17500,0.00081270,0.00289691,0.55932072,24.140112
1,1,17750,0.00080375,0.00287439,0.55931178,24.480740
1,1,18000,0.00079514,0.00285453,0.55930317,24.822658
1,1,18250,0.00078699,0.00282626,0.55929502,25.165734
1,1,18500,0.00077909,0.00280763,0.55928712,25.509314
1,1,18750,0.00077119,0.00278601,0.55927922,25.852108
1,1,19000,0.00076341,0.00276568,0.55927144,26.194566
1,1,19250,0.00075593,0.00274802,0.55926396,26.537136
1,1,19500,0.00074829,0.00273012,0.55925631,26.880461
1,1,19750,0.00074087,0.00271591,0.55924889,27.228678
1,1,20000,0.00073372,0.00269215,0.55924175,27.572112
1,1,20250,0.00072639,0.00267769,0.55923442,27.915979
1,1,20500,0.00071965,0.00266436,0.55922767,28.262428
1,1,20750,0.00071301,0.00264123,0.55922103,28.607715
1,1,21000,0.00070602,0.00263709,0.55921404,28.950606
1,1,21250,0.00069959,0.00261129,0.55920762,29.294910
1,1,21500,0.00069323,0.00259929,0.55920126,29.638889
1,1,21750,0.00068711,0.00258076,0.55919513,29.983055
1,1,22000,0.00068099,0.00257046,0.55918901,30.328841
1,1,22250,0.00067486,0.00255785,0.55918289,30.673786
1,1,22500,0.00066870,0.00253836,0.55917672,31.017461
1,1,22750,0.00066285,0.00252562,0.55917087,31.361852
1,1,23000,0.00065690,0.00251898,0.55916493,31.711412
1,1,23250,0.00065117,0.00249644,0.55915920,32.054994
1,1,23500,0.00064554,0.00248311,0.55915356,32.396202
1,1,23750,0.00064012,0.00247512,0.55914815,32.737635
1,1,24000,0.00063482,0.00245815,0.55914285,33.079702
1,1,24250,0.00062947,0.00244282,0.55913749,33.419849
1,1,24500,0.00062425,0.00244084,0.55913227,33.762068
1,1,24750,0.00061892,0.00242896,0.55912695,34.103026
1,1,25000,0.00061368,0.00241655,0.55912171,34.443720
1,1,25250,0.00060856,0.00239948,0.55911658,34.785121
1,1,25500,0.00060347,0.00238720,0.55911149,35.127685
1,1,25750,0.00059849,0.00238188,0.55910652,35.468786
1,1,26000,0.00059350,0.00236364,0.55910153,35.811243
1,1,26250,0.00058850,0.00235051,0.55909653,36.159548
1,1,26500,0.00058376,0.00233850,0.55909178,36.505922
1,1,26750,0.00057911,0.00233494,0.55908714,36.853279
1,1,27000,0.00057453,0.00231284,0.55908255,37.199336
1,1,27250,0.00056997,0.00230306,0.55907800,37.543487
1,1,27500,0.00056548,0.00229664,0.55907350,37.886128
1,1,27750,0.00056108,0.00228357,0.55906911,38.229416
1,1,28000,0.00055684,0.00227328,0.55906486,38.573620
1,1,28250,0.00055250,0.00226314,0.55906053,38.915274
1,1,28500,0.00054827,0.00226246,0.55905629,39.257501
1,1,28750,0.00054416,0.00224369,0.55905219,39.600548
1,1,29000,0.00053984,0.00223255,0.55904786,39.942837
