network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
0,13,46,1,True,602,0.755160,0.00099999,602,0.755160,0.06653650,0.00000000,0.06653650,0.001,,"{""v0"": 0.000688, ""v1"": 0.00026, ""v2"": 0.090074, ""v3"": 0.024747, ""v4"": 0.333829, ""v5"": 0.000128, ""v6"": 0.000931, ""v7"": 0.000128, ""v8"": 0.000128, ""v9"": 0.00032, ""v10"": 0.001225, ""v11"": 0.254958, ""v12"": 0.292586}","{""v0"": [0.075211, 0.075186, 0.075107, 0.074824], ""v1"": [0.07532, 0.075289, 0.07528, 0.075236, 0.075212, 0.075201, 0.07516], ""v2"": [0.075376, 0.059995, 0.054951, 0.047784], ""v3"": [0.095993, 0.091962, 0.088314], ""v4"": [0.102844, 0.097701, 0.072518], ""v5"": [0.249635], ""v6"": [0.249226, 0.249021, 0.248829], ""v7"": [0.249792, 0.249628], ""v8"": [0.24998, 0.249849, 0.249746], ""v9"": [0.2499, 0.249897, 0.249841, 0.249685, 0.249536], ""v10"": [0.249158, 0.24904, 0.248897, 0.247702], ""v11"": [0.250131, 0.24655], ""v12"": [0.489735, 0.482598, 0.464012, 0.4459, 0.390575]}"
0,13,46,2,True,815,1.900893,0.00099815,815,1.900893,0.06636858,-0.00016791,0.06653650,0.001,10,"{""v0"": 9.4e-05, ""v1"": 0.000212, ""v2"": 0.088728, ""v3"": 0.047015, ""v4"": 0.323156, ""v5"": 9.4e-05, ""v6"": 0.000212, ""v7"": 0.000904, ""v8"": 9.4e-05, ""v9"": 0.000252, ""v10"": 9.4e-05, ""v11"": 0.241749, ""v12"": 0.297395}","{""v0"": [0.074723, 0.07472, 0.07471, 0.074671], ""v1"": [0.074701, 0.074676, 0.074669, 0.074634, 0.074615, 0.074607, 0.074574], ""v2"": [0.074746, 0.059747, 0.054791, 0.047728], ""v3"": [0.095136, 0.088025, 0.081999], ""v4"": [0.107774, 0.102474, 0.07639], ""v5"": [0.255203], ""v6"": [0.255267, 0.255218, 0.255173], ""v7"": [0.254361, 0.253184], ""v8"": [0.255401, 0.255302, 0.255224], ""v9"": [0.255329, 0.255327, 0.255281, 0.255156, 0.255036], ""v10"": [0.255439, 0.255429, 0.255418, 0.255322], ""v11"": [0.255516, 0.251982], ""v12"": [0.484343, 0.477211, 0.458649, 0.440574, 0.38545]}"
1,14,45,1,True,283418,419.712444,0.00099999,283418,419.712444,0.32035820,0.00000000,0.32035820,0.001,,"{""v0"": 0.254439, ""v1"": 0.389524, ""v2"": 0.223039, ""v3"": 0.131728, ""v4"": 0.00038, ""v5"": 5e-06, ""v6"": 1.6e-05, ""v7"": 9e-06, ""v8"": 0.00024, ""v9"": 2e-06, ""v10"": 0.00033, ""v11"": 0.000287, ""v12"": 1e-06, ""v13"": 0.0}","{""v0"": [0.322247], ""v1"": [0.3221, 0.272835, 0.204852], ""v2"": [0.321869, 0.201095], ""v3"": [0.675702, 0.633008, 0.561633, 0.460935, 0.435397], ""v4"": [0.99912, 0.999104, 0.998981, 0.998712], ""v5"": [0.999932, 0.999929], ""v6"": [0.999945, 0.999944, 0.999944, 0.999925], ""v7"": [0.999398, 0.999388], ""v8"": [0.999423, 0.999383, 0.999321, 0.999006], ""v9"": [0.999995, 0.999994, 0.999992, 0.999991], ""v10"": [0.999265, 0.999107, 0.996734], ""v11"": [0.999327, 0.999114, 0.999049, 0.998211, 0.997892], ""v12"": [0.999992], ""v13"": [0.999999, 0.999999, 0.999999, 0.999999, 0.999998]}"
1,14,45,2,True,339879,533.879467,0.00099995,339879,533.879467,0.32034542,-0.00001278,0.32035820,0.001,10,"{""v0"": 0.254505, ""v1"": 0.389522, ""v2"": 0.222805, ""v3"": 0.131833, ""v4"": 2e-05, ""v5"": 7e-06, ""v6"": 0.000375, ""v7"": 1.1e-05, ""v8"": 0.000337, ""v9"": 0.000331, ""v10"": 3e-06, ""v11"": 0.000129, ""v12"": 0.000122, ""v13"": 0.0}","{""v0"": [0.322198], ""v1"": [0.322125, 0.272856, 0.204868], ""v2"": [0.32201, 0.201232], ""v3"": [0.675552, 0.632843, 0.561451, 0.460743, 0.435206], ""v4"": [0.999947, 0.999946, 0.999939, 0.999925], ""v5"": [0.998823, 0.998818], ""v6"": [0.998847, 0.998832, 0.99882, 0.998394], ""v7"": [0.999155, 0.999142], ""v8"": [0.999186, 0.99913, 0.999045, 0.998603], ""v9"": [0.999254, 0.999145, 0.998767, 0.998591], ""v10"": [0.999993, 0.999991, 0.999968], ""v11"": [0.999697, 0.999601, 0.999572, 0.999195, 0.999051], ""v12"": [0.999133], ""v13"": [1.0, 0.999999, 0.999999, 0.999999, 0.999998]}"
2,13,31,1,False,,,0.00118813,500000,589.922165,0.36494701,0.00000000,0.36494701,0.001,,"{""v0"": 0.000589, ""v1"": 0.00053, ""v2"": 0.000558, ""v3"": 0.000457, ""v4"": 1e-06, ""v5"": 0.0, ""v6"": 0.17056, ""v7"": 0.209263, ""v8"": 0.451138, ""v9"": 0.166793, ""v10"": 0.0, ""v11"": 0.000105, ""v12"": 5e-06}","{""v0"": [0.365955, 0.36553, 0.365429, 0.36532], ""v1"": [0.365461, 0.364678], ""v2"": [0.365935, 0.365444, 0.365087], ""v3"": [0.365771, 0.36528], ""v4"": [0.36655, 0.366548], ""v5"": [0.366551, 0.366551, 0.366551], ""v6"": [0.366368, 0.320571, 0.217662], ""v7"": [0.578328, 0.366288], ""v8"": [0.36641, 0.140203, 0.138086], ""v9"": [0.366552], ""v10"": [0.999987], ""v11"": [0.999764, 0.99953], ""v12"": [0.999987, 0.999977, 0.999975]}"
2,13,31,2,False,,,0.00119227,500000,645.667776,0.36497316,0.00002615,0.36494701,0.001,10,"{""v0"": 0.000644, ""v1"": 0.00052, ""v2"": 0.000645, ""v3"": 0.000494, ""v4"": 1e-06, ""v5"": 0.0, ""v6"": 0.170579, ""v7"": 0.209119, ""v8"": 0.450993, ""v9"": 0.166759, ""v10"": 0.0, ""v11"": 6e-06, ""v12"": 0.000239}","{""v0"": [0.365986, 0.365522, 0.36541, 0.365291], ""v1"": [0.36556, 0.36479], ""v2"": [0.365931, 0.365363, 0.36495], ""v3"": [0.365793, 0.365263], ""v4"": [0.366597, 0.366595], ""v5"": [0.366598, 0.366598, 0.366598], ""v6"": [0.366472, 0.320662, 0.217716], ""v7"": [0.578533, 0.366484], ""v8"": [0.366515, 0.140259, 0.138141], ""v9"": [0.366599], ""v10"": [0.999986], ""v11"": [0.999986, 0.999973], ""v12"": [0.999426, 0.998942, 0.998866]}"
3,12,43,1,True,336179,825.888764,0.00099991,336179,825.888764,0.56005602,0.00000000,0.56005602,0.001,,"{""v0"": 0.088716, ""v1"": 1e-06, ""v2"": 0.0, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 0.192014, ""v6"": 0.24519, ""v7"": 0.000392, ""v8"": 0.0003, ""v9"": 4.8e-05, ""v10"": 0.24076, ""v11"": 0.232579}","{""v0"": [0.559686], ""v1"": [0.999998, 0.999997, 0.999996], ""v2"": [0.999999, 0.999999, 0.999999, 0.999998], ""v3"": [0.999999, 0.999999], ""v4"": [0.999999, 0.999999, 0.999999], ""v5"": [0.560011, 0.542423, 0.538727, 0.395878, 0.375824, 0.365933, 0.354659], ""v6"": [0.560075, 0.52247, 0.508718, 0.429189, 0.406383, 0.361275, 0.286138], ""v7"": [0.559539, 0.559282], ""v8"": [0.559669, 0.559167, 0.558772], ""v9"": [0.560024, 0.559941, 0.559929], ""v10"": [0.560118, 0.523888, 0.471716, 0.323663], ""v11"": [0.560101, 0.490904, 0.43322, 0.2938]}"
3,12,43,2,True,427294,374.121298,0.00099992,427294,374.121298,0.56017251,0.00011650,0.56005602,0.001,10,"{""v0"": 0.088703, ""v1"": 0.0, ""v2"": 0.0, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 0.191934, ""v6"": 0.245096, ""v7"": 0.000208, ""v8"": 0.000439, ""v9"": 0.000624, ""v10"": 0.24059, ""v11"": 0.232406}","{""v0"": [0.559725], ""v1"": [0.999999, 0.999999, 0.999999], ""v2"": [0.999999, 0.999999, 0.999999, 0.999998], ""v3"": [0.999999, 0.999999], ""v4"": [0.999999, 0.999999, 0.999999], ""v5"": [0.560135, 0.542548, 0.538852, 0.395999, 0.375942, 0.36605, 0.354774], ""v6"": [0.560194, 0.52259, 0.508839, 0.429308, 0.4065, 0.361386, 0.286237], ""v7"": [0.56003, 0.559894], ""v8"": [0.559682, 0.558947, 0.55837], ""v9"": [0.559149, 0.558088, 0.557926], ""v10"": [0.560338, 0.52411, 0.471938, 0.323858], ""v11"": [0.56033, 0.491136, 0.433449, 0.293993]}"
4,14,47,1,False,,,0.00115840,500000,1177.000697,0.51381177,0.00000000,0.51381177,0.001,,"{""v0"": 0.203492, ""v1"": 2e-06, ""v2"": 0.0, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 0.30063, ""v6"": 0.027625, ""v7"": 0.132933, ""v8"": 0.112452, ""v9"": 0.0, ""v10"": 0.000214, ""v11"": 1e-06, ""v12"": 0.12543, ""v13"": 0.097219}","{""v0"": [0.513828, 0.328885], ""v1"": [0.999992, 0.999991], ""v2"": [0.999999, 0.999998], ""v3"": [0.999999, 0.999999, 0.999999, 0.999999], ""v4"": [1.0, 1.0, 1.0, 1.0], ""v5"": [0.513824, 0.502559, 0.447226, 0.397716, 0.383391], ""v6"": [0.513303, 0.50697, 0.504477], ""v7"": [0.549967, 0.533062, 0.513224, 0.479422], ""v8"": [0.772627, 0.630148, 0.607895, 0.583894, 0.551721, 0.521711], ""v9"": [0.51348, 0.51348, 0.513479], ""v10"": [0.513096, 0.513075, 0.513064], ""v11"": [0.513479, 0.513479, 0.513478], ""v12"": [0.51348, 0.472946, 0.42012], ""v13"": [0.756638, 0.62328, 0.488284]}"
4,14,47,2,False,,,0.00117487,500000,613.818407,0.51379581,-0.00001595,0.51381177,0.001,10,"{""v0"": 0.203497, ""v1"": 0.0, ""v2"": 0.0, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 0.300664, ""v6"": 0.027691, ""v7"": 0.133494, ""v8"": 0.111873, ""v9"": 0.000146, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 0.125234, ""v13"": 0.097398}","{""v0"": [0.51382, 0.328878], ""v1"": [1.0, 0.999999], ""v2"": [0.999999, 0.999999], ""v3"": [0.999998, 0.999998, 0.999996, 0.999996], ""v4"": [0.999999, 0.999999, 0.999999, 0.999999], ""v5"": [0.513787, 0.502522, 0.447189, 0.39768, 0.383356], ""v6"": [0.513247, 0.506901, 0.504402], ""v7"": [0.549993, 0.53303, 0.513131, 0.479231], ""v8"": [0.773639, 0.631492, 0.609269, 0.585295, 0.553147, 0.523151], ""v9"": [0.513274, 0.513239, 0.513078], ""v10"": [0.513503, 0.513503, 0.513503], ""v11"": [0.513502, 0.513501, 0.5135], ""v12"": [0.513504, 0.472997, 0.420224], ""v13"": [0.756264, 0.622803, 0.487777]}"
