network_id,n_controls,total_Q,rho,batch,runs,exact_runs,exact_iters,max_iters,exact_time_s,exact_time_std,target_obj,stoch_reached,stoch_iters_to_target,stoch_time_to_target_s,extra_iters,extra_time_s,iter_ratio,time_ratio,target_ell
0,13,46,1.0,1,10,10,2000,100000,5.574266,0.209400,0.21331211,10/10,14093.2,13.816225,12093.2,8.241959,7.047,2.479,"{""v0"": 0.000271, ""v1"": 7.6e-05, ""v2"": 0.015962, ""v3"": 0.000859, ""v4"": 0.418923, ""v5"": 3.8e-05, ""v6"": 0.000405, ""v7"": 3.8e-05, ""v8"": 3.8e-05, ""v9"": 9.6e-05, ""v10"": 0.000859, ""v11"": 0.196015, ""v12"": 0.366418}"
1,14,45,1.0,1,10,10,2000,100000,6.399440,0.204254,0.53219957,10/10,3743.7,3.306673,1743.7,-3.092767,1.872,0.517,"{""v0"": 0.235469, ""v1"": 0.390009, ""v2"": 0.225813, ""v3"": 0.134689, ""v4"": 0.004276, ""v5"": 0.000344, ""v6"": 0.000804, ""v7"": 0.000511, ""v8"": 0.002004, ""v9"": 0.00021, ""v10"": 0.00324, ""v11"": 0.002507, ""v12"": 8.7e-05, ""v13"": 3.6e-05}"
2,13,31,1.0,1,10,10,2000,100000,5.017155,0.085860,0.58576543,10/10,5298.1,5.027923,3298.1,0.010768,2.649,1.002,"{""v0"": 0.006131, ""v1"": 0.005133, ""v2"": 0.005148, ""v3"": 0.001432, ""v4"": 0.000117, ""v5"": 5.8e-05, ""v6"": 0.18434, ""v7"": 0.190696, ""v8"": 0.458915, ""v9"": 0.145039, ""v10"": 3.8e-05, ""v11"": 0.002069, ""v12"": 0.000883}"
3,12,43,1.0,1,10,10,2000,100000,11.752072,1.247405,0.74339627,10/10,2630.7,1.450925,630.7,-10.301147,1.315,0.123,"{""v0"": 0.083491, ""v1"": 0.000115, ""v2"": 4.2e-05, ""v3"": 4.2e-05, ""v4"": 4.2e-05, ""v5"": 0.187096, ""v6"": 0.245163, ""v7"": 0.006512, ""v8"": 0.006315, ""v9"": 0.006437, ""v10"": 0.237001, ""v11"": 0.227746}"
4,14,47,1.0,1,10,10,2000,100000,10.852753,0.544236,0.71104705,10/10,2510.1,1.831997,510.1,-9.020756,1.255,0.169,"{""v0"": 0.194977, ""v1"": 0.000354, ""v2"": 4.7e-05, ""v3"": 3.6e-05, ""v4"": 3.6e-05, ""v5"": 0.30341, ""v6"": 0.033006, ""v7"": 0.123827, ""v8"": 0.122716, ""v9"": 3.6e-05, ""v10"": 0.002762, ""v11"": 0.000138, ""v12"": 0.105312, ""v13"": 0.113344}"
