network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
10,12,38,1,True,plateau,60000,123.311879,0.00144331,60000,123.311879,0.81577616,0.00000000,0.81577616,0.001,,"{""v0"": 0.148741, ""v1"": 0.179573, ""v2"": 0.181919, ""v3"": 0.000514, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000752, ""v7"": 1e-06, ""v8"": 0.1238, ""v9"": 2.5e-05, ""v10"": 0.182412, ""v11"": 0.18226}","{""v0"": [0.815722, 0.663771], ""v1"": [0.81575, 0.799301, 0.797816, 0.775066, 0.714838], ""v2"": [0.815777], ""v3"": [0.814727, 0.814336, 0.813897], ""v4"": [0.815553, 0.815553, 0.815549, 0.815548], ""v5"": [0.815555, 0.815554, 0.815553, 0.815553], ""v6"": [0.814379, 0.814299, 0.814237, 0.814008, 0.813818], ""v7"": [0.815557, 0.815556], ""v8"": [0.81556, 0.791082, 0.765271, 0.727746], ""v9"": [0.99997, 0.999959], ""v10"": [0.815756, 0.796577, 0.618556], ""v11"": [0.815775, 0.651834, 0.628062]}"
10,12,38,2,True,plateau,45000,24.930879,0.00165563,45000,24.930879,0.81565020,-0.00012596,0.81577616,0.001,1,"{""v0"": 0.148917, ""v1"": 0.179696, ""v2"": 0.182058, ""v3"": 2e-06, ""v4"": 3e-06, ""v5"": 0.000212, ""v6"": 8e-06, ""v7"": 6.4e-05, ""v8"": 0.124, ""v9"": 9.5e-05, ""v10"": 0.182535, ""v11"": 0.182411}","{""v0"": [0.81553, 0.663485], ""v1"": [0.815638, 0.799182, 0.797696, 0.774936, 0.714686], ""v2"": [0.815651], ""v3"": [0.815216, 0.815215, 0.815213], ""v4"": [0.815212, 0.815211, 0.815205, 0.815203], ""v5"": [0.814899, 0.814737, 0.814655, 0.814597], ""v6"": [0.815219, 0.815218, 0.815218, 0.815215, 0.815213], ""v7"": [0.815126, 0.815063], ""v8"": [0.815232, 0.79073, 0.764897, 0.727344], ""v9"": [0.999886, 0.999843], ""v10"": [0.815645, 0.796457, 0.618382], ""v11"": [0.815639, 0.651629, 0.627852]}"
11,11,36,1,True,plateau,111000,157.244978,0.00121461,111000,157.244978,0.53535774,0.00000000,0.53535774,0.001,,"{""v0"": 0.146675, ""v1"": 0.281115, ""v2"": 4e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 4e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.571546, ""v9"": 1.6e-05, ""v10"": 0.000637}","{""v0"": [0.535835, 0.517586, 0.470793, 0.467132, 0.424919], ""v1"": [0.671523, 0.574503, 0.393668], ""v2"": [0.999995, 0.999995, 0.999994, 0.999992], ""v3"": [0.999998, 0.999998, 0.999997, 0.999997, 0.999997], ""v4"": [0.999998], ""v5"": [0.999995, 0.999994], ""v6"": [0.999999, 0.999998, 0.999997], ""v7"": [0.999998], ""v8"": [0.535145, 0.533003, 0.525567, 0.51444, 0.483839, 0.446581, 0.416326], ""v9"": [0.999973, 0.999965], ""v10"": [0.999201, 0.999015, 0.997107]}"
11,11,36,2,True,plateau,89000,46.674895,0.00168828,89000,46.674895,0.53533418,-0.00002355,0.53535774,0.001,1,"{""v0"": 0.158781, ""v1"": 0.269169, ""v2"": 1e-06, ""v3"": 6e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 6e-06, ""v8"": 0.571336, ""v9"": 0.000673, ""v10"": 2.5e-05}","{""v0"": [0.535745, 0.516192, 0.466506, 0.462645, 0.418411], ""v1"": [0.682384, 0.586598, 0.405585], ""v2"": [0.999997, 0.999997, 0.999997, 0.999996], ""v3"": [0.999992, 0.999991, 0.999986, 0.999985, 0.999984], ""v4"": [0.999997], ""v5"": [0.999999, 0.999999], ""v6"": [0.999998, 0.999997, 0.999995], ""v7"": [0.999987], ""v8"": [0.535321, 0.533179, 0.525742, 0.514615, 0.48401, 0.446747, 0.416487], ""v9"": [0.998893, 0.998577], ""v10"": [0.999968, 0.999961, 0.999886]}"
12,14,45,1,True,regret,1105,1.511216,0.00099957,1105,1.511216,0.22614105,0.00000000,0.22614105,0.001,,"{""v0"": 0.448229, ""v1"": 0.000195, ""v2"": 6.5e-05, ""v3"": 6.5e-05, ""v4"": 6.5e-05, ""v5"": 6.5e-05, ""v6"": 6.5e-05, ""v7"": 6.6e-05, ""v8"": 6.5e-05, ""v9"": 6.5e-05, ""v10"": 6.5e-05, ""v11"": 0.001481, ""v12"": 0.544646, ""v13"": 0.004865}","{""v0"": [0.240001, 0.222523, 0.18654, 0.173959, 0.119364], ""v1"": [0.454731, 0.454681], ""v2"": [0.454595], ""v3"": [0.454764, 0.454729, 0.454726], ""v4"": [0.454858, 0.454855, 0.454834, 0.454803], ""v5"": [0.454714, 0.454674], ""v6"": [0.454864, 0.454856, 0.454811, 0.454674], ""v7"": [0.454853, 0.454805], ""v8"": [0.454931], ""v9"": [0.454987, 0.454981, 0.454967, 0.454965, 0.454962], ""v10"": [0.455038, 0.455016, 0.455001, 0.45499], ""v11"": [0.453861, 0.453691, 0.453583], ""v12"": [0.455083, 0.444451, 0.441718, 0.438057, 0.423243, 0.397183, 0.265534], ""v13"": [0.993254, 0.99303]}"
12,14,45,2,True,regret,9930,13.275392,0.00099612,9930,13.275392,0.22602701,-0.00011404,0.22614105,0.001,1,"{""v0"": 0.444643, ""v1"": 3.2e-05, ""v2"": 7e-06, ""v3"": 7e-06, ""v4"": 7e-06, ""v5"": 9e-06, ""v6"": 7e-06, ""v7"": 7e-06, ""v8"": 7e-06, ""v9"": 4.4e-05, ""v10"": 4.7e-05, ""v11"": 0.001592, ""v12"": 0.551323, ""v13"": 0.002268}","{""v0"": [0.239919, 0.222533, 0.186699, 0.174156, 0.119644], ""v1"": [0.452601, 0.452593], ""v2"": [0.452597], ""v3"": [0.452615, 0.452611, 0.452611], ""v4"": [0.452626, 0.452625, 0.452623, 0.45262], ""v5"": [0.452605, 0.4526], ""v6"": [0.452626, 0.452625, 0.45262, 0.452605], ""v7"": [0.452625, 0.45262], ""v8"": [0.452634], ""v9"": [0.452641, 0.452637, 0.452627, 0.452626, 0.452624], ""v10"": [0.452675, 0.452659, 0.452649, 0.45264], ""v11"": [0.451403, 0.451222, 0.451107], ""v12"": [0.452707, 0.442054, 0.439316, 0.435648, 0.420814, 0.394735, 0.263329], ""v13"": [0.996848, 0.996743]}"
13,12,35,1,True,plateau,49500,87.846280,0.00168205,49500,87.846280,0.67725245,0.00000000,0.67725245,0.001,,"{""v0"": 0.338472, ""v1"": 0.249581, ""v2"": 2e-06, ""v3"": 2e-06, ""v4"": 2e-06, ""v5"": 3e-06, ""v6"": 0.000579, ""v7"": 0.219941, ""v8"": 0.191405, ""v9"": 4e-06, ""v10"": 6e-06, ""v11"": 4e-06}","{""v0"": [0.677268, 0.673077, 0.654781, 0.400147], ""v1"": [0.6773, 0.614924, 0.507908, 0.495831], ""v2"": [0.677242, 0.677242, 0.677242], ""v3"": [0.677245, 0.677245, 0.677243], ""v4"": [0.677244, 0.677241, 0.677239], ""v5"": [0.677243, 0.677241, 0.67724, 0.67724], ""v6"": [0.676493, 0.676385, 0.67611], ""v7"": [0.677247, 0.516031], ""v8"": [0.677299, 0.665873], ""v9"": [0.999979, 0.999975, 0.999972], ""v10"": [0.999986, 0.999985], ""v11"": [0.999996, 0.999987]}"
13,12,35,2,True,plateau,45000,19.576860,0.00195551,45000,19.576860,0.67718014,-0.00007230,0.67725245,0.001,1,"{""v0"": 0.338579, ""v1"": 0.249639, ""v2"": 2e-06, ""v3"": 2e-06, ""v4"": 2e-06, ""v5"": 7e-06, ""v6"": 4.6e-05, ""v7"": 0.220033, ""v8"": 0.191663, ""v9"": 2.1e-05, ""v10"": 2e-06, ""v11"": 6e-06}","{""v0"": [0.677187, 0.672995, 0.654697, 0.400058], ""v1"": [0.677243, 0.614863, 0.507843, 0.495766], ""v2"": [0.67714, 0.67714, 0.67714], ""v3"": [0.677143, 0.677143, 0.677141], ""v4"": [0.677142, 0.677138, 0.677136], ""v5"": [0.677133, 0.677129, 0.677127, 0.677125], ""v6"": [0.677086, 0.677078, 0.677056], ""v7"": [0.677146, 0.515915], ""v8"": [0.676973, 0.665541], ""v9"": [0.999961, 0.999941, 0.999922], ""v10"": [0.999996, 0.999995], ""v11"": [0.999993, 0.999979]}"
14,14,34,1,True,regret,797,0.817447,0.00099941,797,0.817447,0.17535559,0.00000000,0.17535559,0.001,,"{""v0"": 0.012497, ""v1"": 0.00017, ""v2"": 9e-05, ""v3"": 0.000323, ""v4"": 9e-05, ""v5"": 9e-05, ""v6"": 0.000289, ""v7"": 9e-05, ""v8"": 9e-05, ""v9"": 9e-05, ""v10"": 0.000167, ""v11"": 0.640099, ""v12"": 0.00473, ""v13"": 0.341187}","{""v0"": [0.279522, 0.274694], ""v1"": [0.286319, 0.286224, 0.285324, 0.284925], ""v2"": [0.286109, 0.285924], ""v3"": [0.287029, 0.285199], ""v4"": [0.288051], ""v5"": [0.288229, 0.288204], ""v6"": [0.288226, 0.288005], ""v7"": [0.288276, 0.288272, 0.288265], ""v8"": [0.288304, 0.288301, 0.288299, 0.28827], ""v9"": [0.288261], ""v10"": [0.288272, 0.288266], ""v11"": [0.28834, 0.284229, 0.220695], ""v12"": [0.670241, 0.665433], ""v13"": [0.674503, 0.628123, 0.607709, 0.51835]}"
14,14,34,2,True,regret,5429,5.287508,0.00099716,5429,5.287508,0.17514493,-0.00021067,0.17535559,0.001,1,"{""v0"": 0.000895, ""v1"": 0.000274, ""v2"": 0.000619, ""v3"": 1.4e-05, ""v4"": 1.4e-05, ""v5"": 1.3e-05, ""v6"": 5.7e-05, ""v7"": 1.3e-05, ""v8"": 2.6e-05, ""v9"": 1.4e-05, ""v10"": 1.3e-05, ""v11"": 0.686028, ""v12"": 0.00176, ""v13"": 0.310258}","{""v0"": [0.283001, 0.282596], ""v1"": [0.28259, 0.282458, 0.281211, 0.280606], ""v2"": [0.278327, 0.27738], ""v3"": [0.283586, 0.283505], ""v4"": [0.283631], ""v5"": [0.283659, 0.283655], ""v6"": [0.283653, 0.283611], ""v7"": [0.283666, 0.283665, 0.283664], ""v8"": [0.283665, 0.283664, 0.283663, 0.283655], ""v9"": [0.283663], ""v10"": [0.28367, 0.283669], ""v11"": [0.283675, 0.279466, 0.215042], ""v12"": [0.696802, 0.694921], ""v13"": [0.698455, 0.653736, 0.633908, 0.54606]}"
15,14,45,1,True,regret,3825,5.242117,0.00099979,3825,5.242117,0.26854039,0.00000000,0.26854039,0.001,,"{""v0"": 0.399124, ""v1"": 0.001396, ""v2"": 0.000159, ""v3"": 0.598159, ""v4"": 0.000822, ""v5"": 1.9e-05, ""v6"": 1.9e-05, ""v7"": 1.9e-05, ""v8"": 6.7e-05, ""v9"": 1.9e-05, ""v10"": 3e-05, ""v11"": 3.2e-05, ""v12"": 1.9e-05, ""v13"": 0.000118}","{""v0"": [0.297574, 0.233941], ""v1"": [0.499708, 0.498884, 0.497768], ""v2"": [0.500529, 0.500487, 0.500477, 0.500451], ""v3"": [0.500668, 0.499876, 0.382576], ""v4"": [0.998897, 0.998836, 0.99873, 0.998641, 0.997256], ""v5"": [0.999907, 0.999906, 0.9999, 0.999893, 0.999876], ""v6"": [0.999879, 0.999863, 0.999849], ""v7"": [0.999905, 0.999902, 0.999888], ""v8"": [0.999858, 0.999818], ""v9"": [0.999906, 0.9999, 0.999899, 0.999844], ""v10"": [0.999925, 0.999922, 0.999918], ""v11"": [0.999962, 0.999952, 0.999912], ""v12"": [0.999953, 0.999923], ""v13"": [0.999845, 0.999787, 0.999762]}"
15,14,45,2,True,regret,104395,85.388160,0.00099985,104395,85.388160,0.26866274,0.00012235,0.26854039,0.001,1,"{""v0"": 0.393571, ""v1"": 5e-06, ""v2"": 0.001013, ""v3"": 0.603556, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 4e-06, ""v9"": 0.001286, ""v10"": 1e-06, ""v11"": 1e-06, ""v12"": 5e-06, ""v13"": 0.000555}","{""v0"": [0.297919, 0.23472], ""v1"": [0.497716, 0.497713, 0.497709], ""v2"": [0.496849, 0.496607, 0.496552, 0.496403], ""v3"": [0.497719, 0.496927, 0.379787], ""v4"": [0.999995, 0.999995, 0.999995, 0.999995, 0.999994], ""v5"": [0.999995, 0.999995, 0.999995, 0.999995, 0.999994], ""v6"": [0.999994, 0.999994, 0.999993], ""v7"": [0.999995, 0.999995, 0.999995], ""v8"": [0.999992, 0.999989], ""v9"": [0.997951, 0.997544, 0.997505, 0.993769], ""v10"": [0.999996, 0.999996, 0.999996], ""v11"": [0.999998, 0.999998, 0.999996], ""v12"": [0.999988, 0.999981], ""v13"": [0.99927, 0.999001, 0.99888]}"
16,10,27,1,True,regret,102371,97.297677,0.00099996,102371,97.297677,0.41581602,0.00000000,0.41581602,0.001,,"{""v0"": 0.001606, ""v1"": 2e-06, ""v2"": 0.000488, ""v3"": 3e-06, ""v4"": 3e-06, ""v5"": 1e-06, ""v6"": 0.630914, ""v7"": 0.366978, ""v8"": 3e-06, ""v9"": 3e-06}","{""v0"": [0.423522, 0.42204, 0.421272, 0.421108], ""v1"": [0.425007, 0.425007], ""v2"": [0.424589, 0.424524, 0.424451, 0.424433, 0.424414, 0.424294], ""v3"": [0.424999], ""v4"": [0.424995], ""v5"": [0.425008, 0.425007], ""v6"": [0.42461, 0.338417, 0.264978], ""v7"": [0.425009, 0.364893], ""v8"": [0.999993, 0.999993, 0.999985], ""v9"": [0.999997, 0.999996, 0.999992]}"
16,10,27,2,True,plateau,71000,37.549947,0.00113562,71000,37.549947,0.41546945,-0.00034658,0.41581602,0.001,1,"{""v0"": 0.000115, ""v1"": 8e-06, ""v2"": 0.000831, ""v3"": 0.000157, ""v4"": 1.6e-05, ""v5"": 1e-06, ""v6"": 0.631298, ""v7"": 0.367571, ""v8"": 1e-06, ""v9"": 1e-06}","{""v0"": [0.424386, 0.42428, 0.424224, 0.424212], ""v1"": [0.424531, 0.424531], ""v2"": [0.424052, 0.423942, 0.423818, 0.423787, 0.423755, 0.423551], ""v3"": [0.42423], ""v4"": [0.424467], ""v5"": [0.424537, 0.424536], ""v6"": [0.424409, 0.338234, 0.264818], ""v7"": [0.424539, 0.364447], ""v8"": [0.999996, 0.999996, 0.999992], ""v9"": [0.999998, 0.999998, 0.999996]}"
17,12,37,1,True,regret,74213,114.566075,0.00099993,74213,114.566075,0.52482876,0.00000000,0.52482876,0.001,,"{""v0"": 6.5e-05, ""v1"": 3e-06, ""v2"": 1.3e-05, ""v3"": 1e-06, ""v4"": 0.568465, ""v5"": 3e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 0.000527, ""v10"": 0.430881, ""v11"": 3.9e-05}","{""v0"": [0.529609, 0.529535], ""v1"": [0.529655, 0.529655], ""v2"": [0.529649, 0.529648, 0.529648, 0.529647, 0.529647, 0.529646, 0.529646, 0.529646, 0.529645, 0.52964], ""v3"": [0.529657, 0.529657, 0.529657, 0.529655], ""v4"": [0.529658, 0.286698], ""v5"": [0.530314, 0.530311, 0.530309], ""v6"": [0.530317, 0.530317], ""v7"": [0.530318, 0.530317], ""v8"": [0.530318, 0.530317, 0.530315], ""v9"": [0.529837, 0.529581, 0.528839], ""v10"": [0.530319, 0.396787], ""v11"": [0.999955, 0.999894]}"
17,12,37,2,True,plateau,151000,77.729799,0.00108837,151000,77.729799,0.52504694,0.00021818,0.52482876,0.001,1,"{""v0"": 1e-06, ""v1"": 1e-06, ""v2"": 8e-06, ""v3"": 0.000549, ""v4"": 0.56754, ""v5"": 3e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 0.001087, ""v10"": 0.430717, ""v11"": 9.2e-05}","{""v0"": [0.530189, 0.530189], ""v1"": [0.530189, 0.530189], ""v2"": [0.530184, 0.530184, 0.530183, 0.530183, 0.530182, 0.530182, 0.530182, 0.530182, 0.530182, 0.530178], ""v3"": [0.529784, 0.529731, 0.529683, 0.52878], ""v4"": [0.53019, 0.287135], ""v5"": [0.530398, 0.530395, 0.530393], ""v6"": [0.530402, 0.530401], ""v7"": [0.530402, 0.530402], ""v8"": [0.530402, 0.530401, 0.5304], ""v9"": [0.529409, 0.528882, 0.527359], ""v10"": [0.530403, 0.396875], ""v11"": [0.999892, 0.999749]}"
18,10,20,1,True,plateau,56500,62.498131,0.00143799,56500,62.498131,0.83078585,0.00000000,0.83078585,0.001,,"{""v0"": 0.140721, ""v1"": 0.137916, ""v2"": 0.001266, ""v3"": 5.4e-05, ""v4"": 5e-06, ""v5"": 0.101995, ""v6"": 0.15957, ""v7"": 0.155739, ""v8"": 0.151189, ""v9"": 0.151546}","{""v0"": [0.83066, 0.682225], ""v1"": [0.829652], ""v2"": [0.998016, 0.997236], ""v3"": [0.999776], ""v4"": [0.99999, 0.999985, 0.999982], ""v5"": [0.830441, 0.780672], ""v6"": [0.830752, 0.830271], ""v7"": [0.830789], ""v8"": [0.830761, 0.819154, 0.81434, 0.61416, 0.604627], ""v9"": [0.830772]}"
18,10,20,2,True,plateau,46000,10.675542,0.00163829,46000,10.675542,0.83064123,-0.00014462,0.83078585,0.001,1,"{""v0"": 0.140794, ""v1"": 0.138193, ""v2"": 5.5e-05, ""v3"": 2.8e-05, ""v4"": 2e-06, ""v5"": 0.102155, ""v6"": 0.159856, ""v7"": 0.155886, ""v8"": 0.151336, ""v9"": 0.151695}","{""v0"": [0.830581, 0.682104], ""v1"": [0.830517], ""v2"": [0.999913, 0.999879], ""v3"": [0.999884], ""v4"": [0.999995, 0.999993, 0.999991], ""v5"": [0.830209, 0.78039], ""v6"": [0.83048, 0.829997], ""v7"": [0.830645], ""v8"": [0.830614, 0.818999, 0.814182, 0.613913, 0.604377], ""v9"": [0.830623]}"
19,10,32,1,True,regret,715,0.601138,0.00099958,715,0.601138,0.08947768,0.00000000,0.08947768,0.001,,"{""v0"": 0.003075, ""v1"": 0.001208, ""v2"": 0.001228, ""v3"": 0.002099, ""v4"": 0.00403, ""v5"": 0.000213, ""v6"": 0.00029, ""v7"": 0.000423, ""v8"": 0.000697, ""v9"": 0.986737}","{""v0"": [0.125623, 0.12554, 0.125526, 0.125299, 0.124957], ""v1"": [0.125592, 0.12556, 0.125395, 0.125281, 0.125174, 0.124826], ""v2"": [0.125929, 0.125868, 0.12549], ""v3"": [0.126387], ""v4"": [0.126018, 0.12589, 0.125802, 0.124807], ""v5"": [0.127, 0.126989], ""v6"": [0.127049, 0.127011, 0.127003], ""v7"": [0.126987, 0.126811, 0.126785, 0.126782], ""v8"": [0.126926, 0.126856, 0.126758], ""v9"": [0.12711]}"
19,10,32,2,True,regret,44020,23.498923,0.00099998,44020,23.498923,0.08995372,0.00047604,0.08947768,0.001,1,"{""v0"": 0.00018, ""v1"": 0.004452, ""v2"": 0.000888, ""v3"": 7.7e-05, ""v4"": 0.008643, ""v5"": 5e-06, ""v6"": 2e-06, ""v7"": 9.6e-05, ""v8"": 0.000733, ""v9"": 0.984923}","{""v0"": [0.127345, 0.127337, 0.127336, 0.127314, 0.12728], ""v1"": [0.12522, 0.125096, 0.124496, 0.124082, 0.123699, 0.122457], ""v2"": [0.127036, 0.126969, 0.126523], ""v3"": [0.127405], ""v4"": [0.125332, 0.12506, 0.124873, 0.122789], ""v5"": [0.12743, 0.127429], ""v6"": [0.127431, 0.12743, 0.12743], ""v7"": [0.127403, 0.127363, 0.127357, 0.127356], ""v8"": [0.127237, 0.127163, 0.12706], ""v9"": [0.127431]}"
20,10,24,1,True,plateau,84500,99.241630,0.00140375,84500,99.241630,0.71737194,0.00000000,0.71737194,0.001,,"{""v0"": 0.255629, ""v1"": 0.000229, ""v2"": 0.023256, ""v3"": 0.004126, ""v4"": 2e-06, ""v5"": 0.022473, ""v6"": 1.7e-05, ""v7"": 0.157964, ""v8"": 0.268737, ""v9"": 0.267568}","{""v0"": [0.717474, 0.64619], ""v1"": [0.99974, 0.999701, 0.999449], ""v2"": [0.717247, 0.700683], ""v3"": [0.713448, 0.689556], ""v4"": [0.741502], ""v5"": [0.716928, 0.716059, 0.708137, 0.704859], ""v6"": [0.741489, 0.741456], ""v7"": [0.741514, 0.712939], ""v8"": [0.741417, 0.653665, 0.640542], ""v9"": [0.717481, 0.64051, 0.61097]}"
20,10,24,2,True,plateau,89500,40.301264,0.00174366,89500,40.301264,0.71743262,0.00006068,0.71737194,0.001,1,"{""v0"": 0.255424, ""v1"": 0.000387, ""v2"": 0.021949, ""v3"": 0.003833, ""v4"": 7e-06, ""v5"": 0.021181, ""v6"": 3.3e-05, ""v7"": 0.159141, ""v8"": 0.270559, ""v9"": 0.267486}","{""v0"": [0.717527, 0.646279], ""v1"": [0.99956, 0.999495, 0.999068], ""v2"": [0.717114, 0.701414], ""v3"": [0.713897, 0.691545], ""v4"": [0.739933], ""v5"": [0.716828, 0.716008, 0.708494, 0.705397], ""v6"": [0.739929, 0.73989], ""v7"": [0.739972, 0.711293], ""v8"": [0.739936, 0.651918, 0.638765], ""v9"": [0.717552, 0.640591, 0.611053]}"
21,11,25,1,True,plateau,79000,90.566715,0.00133490,79000,90.566715,0.66404094,0.00000000,0.66404094,0.001,,"{""v0"": 0.040845, ""v1"": 1e-06, ""v2"": 2e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 0.335215, ""v6"": 0.00039, ""v7"": 8e-06, ""v8"": 7e-06, ""v9"": 0.271328, ""v10"": 0.3522}","{""v0"": [0.66174], ""v1"": [0.999977, 0.999971], ""v2"": [0.999984, 0.999984], ""v3"": [0.999995], ""v4"": [0.999998, 0.999998], ""v5"": [0.663872, 0.655433, 0.65398, 0.648597, 0.609257, 0.466018], ""v6"": [0.999539, 0.999355, 0.998771], ""v7"": [0.99998, 0.999957], ""v8"": [0.999991, 0.999986], ""v9"": [0.664112], ""v10"": [0.663937, 0.661675, 0.643506]}"
21,11,25,2,True,plateau,69000,22.868214,0.00153942,69000,22.868214,0.66396978,-0.00007116,0.66404094,0.001,1,"{""v0"": 0.040976, ""v1"": 5e-06, ""v2"": 3.2e-05, ""v3"": 5e-06, ""v4"": 1e-06, ""v5"": 0.335136, ""v6"": 1.1e-05, ""v7"": 5.9e-05, ""v8"": 1.2e-05, ""v9"": 0.271537, ""v10"": 0.352226}","{""v0"": [0.660904], ""v1"": [0.999757, 0.999736], ""v2"": [0.999784, 0.999774], ""v3"": [0.999985], ""v4"": [0.999998, 0.999997], ""v5"": [0.664001, 0.655561, 0.654108, 0.648726, 0.609384, 0.466133], ""v6"": [0.999987, 0.999981, 0.999964], ""v7"": [0.999905, 0.999734], ""v8"": [0.999985, 0.999976], ""v9"": [0.663916], ""v10"": [0.663918, 0.661656, 0.643486]}"
22,13,42,1,True,regret,5334,6.455938,0.00099986,5334,6.455938,0.34043561,0.00000000,0.34043561,0.001,,"{""v0"": 0.000797, ""v1"": 9.2e-05, ""v2"": 2.1e-05, ""v3"": 2.4e-05, ""v4"": 1.4e-05, ""v5"": 1.4e-05, ""v6"": 1.4e-05, ""v7"": 1.4e-05, ""v8"": 1.4e-05, ""v9"": 0.000314, ""v10"": 6.4e-05, ""v11"": 0.001509, ""v12"": 0.997106}","{""v0"": [0.342109, 0.341992], ""v1"": [0.342471, 0.342458, 0.342448], ""v2"": [0.342488, 0.342486, 0.342478, 0.342464, 0.342454], ""v3"": [0.342505, 0.342505], ""v4"": [0.342505, 0.342501, 0.342484], ""v5"": [0.342514], ""v6"": [0.342526, 0.342525, 0.342523, 0.342516, 0.342498], ""v7"": [0.342526], ""v8"": [0.342526, 0.342525, 0.342524, 0.342516, 0.342511], ""v9"": [0.342538, 0.342481, 0.342462], ""v10"": [0.342751, 0.342741, 0.342738, 0.342737], ""v11"": [0.342173, 0.341902, 0.341814, 0.341378, 0.341029], ""v12"": [0.342782, 0.32132, 0.142569]}"
22,13,42,2,True,regret,139673,139.023294,0.00100000,139673,139.023294,0.34051658,0.00008097,0.34043561,0.001,1,"{""v0"": 1e-06, ""v1"": 4e-06, ""v2"": 9e-06, ""v3"": 0.000287, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 1e-06, ""v9"": 0.002088, ""v10"": 6e-06, ""v11"": 0.001482, ""v12"": 0.99612}","{""v0"": [0.342534, 0.342534], ""v1"": [0.342533, 0.342533, 0.342533], ""v2"": [0.34238, 0.34238, 0.342377, 0.342372, 0.342369], ""v3"": [0.342385, 0.342385], ""v4"": [0.342534, 0.342534, 0.342533], ""v5"": [0.342535], ""v6"": [0.342535, 0.342535, 0.342535, 0.342535, 0.342534], ""v7"": [0.342535], ""v8"": [0.342535, 0.342535, 0.342535, 0.342534, 0.342534], ""v9"": [0.341737, 0.341362, 0.341235], ""v10"": [0.343132, 0.343131, 0.34313, 0.34313], ""v11"": [0.342535, 0.342269, 0.342183, 0.341754, 0.341411], ""v12"": [0.343135, 0.321661, 0.14276]}"
23,14,37,1,True,regret,666,0.693752,0.00099986,666,0.693752,0.08206516,0.00000000,0.08206516,0.001,,"{""v0"": 0.000152, ""v1"": 0.001751, ""v2"": 0.000942, ""v3"": 0.000473, ""v4"": 0.598654, ""v5"": 0.007246, ""v6"": 0.006626, ""v7"": 0.000107, ""v8"": 0.000223, ""v9"": 0.383193, ""v10"": 0.000107, ""v11"": 0.000107, ""v12"": 0.000311, ""v13"": 0.000107}","{""v0"": [0.144944], ""v1"": [0.145066, 0.144579, 0.143976], ""v2"": [0.14513, 0.144766, 0.144471], ""v3"": [0.145752, 0.145672, 0.145645], ""v4"": [0.145964, 0.11158], ""v5"": [0.527947, 0.515355], ""v6"": [0.531061, 0.527559, 0.522886, 0.521656], ""v7"": [0.53808, 0.538052, 0.538038], ""v8"": [0.538235, 0.538012], ""v9"": [0.538524, 0.406492], ""v10"": [0.999835], ""v11"": [0.999859, 0.999769, 0.999718], ""v12"": [0.999618, 0.999599, 0.999554, 0.999526, 0.999523, 0.999259], ""v13"": [0.999851, 0.999798]}"
23,14,37,2,True,regret,16183,11.790795,0.00099847,16183,11.790795,0.08207788,0.00001272,0.08206516,0.001,1,"{""v0"": 4e-06, ""v1"": 0.000426, ""v2"": 0.010287, ""v3"": 0.000358, ""v4"": 0.622508, ""v5"": 0.003494, ""v6"": 0.000411, ""v7"": 4e-06, ""v8"": 0.000149, ""v9"": 0.361356, ""v10"": 4e-06, ""v11"": 4e-06, ""v12"": 1.3e-05, ""v13"": 0.000981}","{""v0"": [0.145426], ""v1"": [0.14543, 0.145312, 0.145164], ""v2"": [0.13931, 0.135748, 0.132976], ""v3"": [0.145488, 0.145428, 0.145408], ""v4"": [0.145646, 0.11086], ""v5"": [0.551544, 0.545084], ""v6"": [0.55552, 0.555287, 0.554971, 0.554887], ""v7"": [0.5558, 0.555798, 0.555798], ""v8"": [0.555806, 0.555651], ""v9"": [0.556008, 0.423607], ""v10"": [0.999993], ""v11"": [0.999994, 0.99999, 0.999988], ""v12"": [0.999984, 0.999983, 0.999981, 0.99998, 0.99998, 0.999968], ""v13"": [0.998636, 0.998156]}"
