network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,83,0.108508,0.00099315,83,0.108508,0.00006068,0.00000000,0.00006068,0.001,,"{""v0"": 0.000808, ""v1"": 0.000803, ""v2"": 0.000803, ""v3"": 0.078903, ""v4"": 0.000803, ""v5"": 0.000803, ""v6"": 0.000803, ""v7"": 0.000803, ""v8"": 0.000803, ""v9"": 0.235874, ""v10"": 0.12677, ""v11"": 0.007825, ""v12"": 0.000803, ""v13"": 0.282027, ""v14"": 0.261367}","{""v0"": [6.4e-05, 6.4e-05, 6.4e-05], ""v1"": [6.4e-05, 6.4e-05, 6.4e-05, 6.3e-05], ""v2"": [6.4e-05], ""v3"": [2.6e-05, 2.5e-05, 2.1e-05], ""v4"": [6.3e-05, 6.3e-05, 6.2e-05], ""v5"": [6.4e-05, 6.4e-05, 6.3e-05], ""v6"": [5.8e-05, 5.8e-05, 5.6e-05], ""v7"": [6e-05, 6e-05], ""v8"": [6.3e-05], ""v9"": [6.5e-05], ""v10"": [0.00062, 0.000438], ""v11"": [0.0023, 0.001978], ""v12"": [0.002797, 0.002795, 0.002772], ""v13"": [0.002824, 0.00276, 0.002617, 0.000946], ""v14"": [0.062537, 0.055643, 0.029709, 0.017469]}"
5,15,39,2,True,308,0.406115,0.00099854,308,0.406115,0.00005561,-0.00000507,0.00006068,0.001,1,"{""v0"": 0.000216, ""v1"": 0.000216, ""v2"": 0.000216, ""v3"": 0.090618, ""v4"": 0.000216, ""v5"": 0.000385, ""v6"": 0.000216, ""v7"": 0.000216, ""v8"": 0.000216, ""v9"": 0.258928, ""v10"": 0.109367, ""v11"": 0.015649, ""v12"": 0.000216, ""v13"": 0.263628, ""v14"": 0.259693}","{""v0"": [5.8e-05, 5.8e-05, 5.8e-05], ""v1"": [5.8e-05, 5.8e-05, 5.8e-05, 5.8e-05], ""v2"": [5.8e-05], ""v3"": [2e-05, 2e-05, 1.7e-05], ""v4"": [5.8e-05, 5.8e-05, 5.7e-05], ""v5"": [5.8e-05, 5.8e-05, 5.8e-05], ""v6"": [5.6e-05, 5.6e-05, 5.6e-05], ""v7"": [5.7e-05, 5.7e-05], ""v8"": [5.8e-05], ""v9"": [5.8e-05], ""v10"": [0.00092, 0.000661], ""v11"": [0.002384, 0.001856], ""v12"": [0.003454, 0.003454, 0.003446], ""v13"": [0.003463, 0.003385, 0.003211, 0.001168], ""v14"": [0.063605, 0.0566, 0.030235, 0.017782]}"
6,14,46,1,True,13831,20.850822,0.00099992,13831,20.850822,0.00343132,0.00000000,0.00343132,0.001,,"{""v0"": 0.452042, ""v1"": 0.517388, ""v2"": 0.001948, ""v3"": 0.00216, ""v4"": 0.000791, ""v5"": 0.00048, ""v6"": 0.001151, ""v7"": 0.002164, ""v8"": 0.006838, ""v9"": 5e-06, ""v10"": 1.3e-05, ""v11"": 0.000122, ""v12"": 0.00707, ""v13"": 0.007828}","{""v0"": [0.003431], ""v1"": [0.003422, 0.003161, 0.00271, 0.001661, 0.001517], ""v2"": [0.881167, 0.830736], ""v3"": [0.880038, 0.871619, 0.829314], ""v4"": [0.875428, 0.873966, 0.872701, 0.870391, 0.848094], ""v5"": [0.888284, 0.873417], ""v6"": [0.89531, 0.876118, 0.867715], ""v7"": [0.881067, 0.868037, 0.864731], ""v8"": [0.909036, 0.895123, 0.870049], ""v9"": [0.904581, 0.904486], ""v10"": [0.904666, 0.904627, 0.904529, 0.904515], ""v11"": [0.903391, 0.902891, 0.902733, 0.901916], ""v12"": [0.904867, 0.904296, 0.871016, 0.850665, 0.789585, 0.750874], ""v13"": [0.910445, 0.876201, 0.802425]}"
6,14,46,2,True,25610,25.988427,0.00099983,25610,25.988427,0.00344723,0.00001591,0.00343132,0.001,1,"{""v0"": 0.454968, ""v1"": 0.519695, ""v2"": 0.000963, ""v3"": 0.001368, ""v4"": 0.000545, ""v5"": 0.000395, ""v6"": 0.00123, ""v7"": 0.001958, ""v8"": 0.006135, ""v9"": 0.000766, ""v10"": 3e-06, ""v11"": 0.000416, ""v12"": 0.005048, ""v13"": 0.006511}","{""v0"": [0.003435], ""v1"": [0.003447, 0.003185, 0.00273, 0.001673, 0.001528], ""v2"": [0.910973, 0.884117], ""v3"": [0.906161, 0.900604, 0.872092], ""v4"": [0.894702, 0.893542, 0.892512, 0.890615, 0.874029], ""v5"": [0.903801, 0.891059], ""v6"": [0.909677, 0.888894, 0.879813], ""v7"": [0.898941, 0.886875, 0.883808], ""v8"": [0.917879, 0.905178, 0.882191], ""v9"": [0.921711, 0.911073], ""v10"": [0.930785, 0.930776, 0.930754, 0.930751], ""v11"": [0.925973, 0.924221, 0.923669, 0.920814], ""v12"": [0.930832, 0.930404, 0.905251, 0.889617, 0.841501, 0.810043], ""v13"": [0.924838, 0.895466, 0.830956]}"
7,12,31,1,True,601,0.539784,0.00099868,601,0.539784,0.00003880,0.00000000,0.00003880,0.001,,"{""v0"": 0.000251, ""v1"": 0.011087, ""v2"": 0.000139, ""v3"": 0.000139, ""v4"": 0.955552, ""v5"": 0.001752, ""v6"": 0.000682, ""v7"": 0.001307, ""v8"": 0.000139, ""v9"": 0.000139, ""v10"": 0.001892, ""v11"": 0.026922}","{""v0"": [3.9e-05, 3.9e-05, 3.9e-05, 3.9e-05], ""v1"": [3.4e-05], ""v2"": [3.9e-05, 3.9e-05, 3.9e-05], ""v3"": [3.9e-05], ""v4"": [3.9e-05, 3.5e-05, 3.5e-05, 2.4e-05, 2.1e-05], ""v5"": [0.95422, 0.939298], ""v6"": [0.952974, 0.950828], ""v7"": [0.972287, 0.968609, 0.95434], ""v8"": [0.996665, 0.992969], ""v9"": [0.998365, 0.997912], ""v10"": [0.975407, 0.958308, 0.947687, 0.930447], ""v11"": [0.697037, 0.648824]}"
7,12,31,2,True,1338,0.912717,0.00099996,1338,0.912717,0.00004323,0.00000443,0.00003880,0.001,1,"{""v0"": 6.2e-05, ""v1"": 0.004819, ""v2"": 0.000166, ""v3"": 7.1e-05, ""v4"": 0.910553, ""v5"": 0.034426, ""v6"": 0.01615, ""v7"": 7.1e-05, ""v8"": 0.001718, ""v9"": 7.1e-05, ""v10"": 0.000791, ""v11"": 0.031102}","{""v0"": [4.3e-05, 4.3e-05, 4.3e-05, 4.3e-05], ""v1"": [4.1e-05], ""v2"": [4.3e-05, 4.3e-05, 4.3e-05], ""v3"": [4.3e-05], ""v4"": [4.3e-05, 3.9e-05, 3.9e-05, 2.7e-05, 2.3e-05], ""v5"": [0.669482, 0.534154], ""v6"": [0.634492, 0.611642], ""v7"": [0.977517, 0.977305, 0.976468], ""v8"": [0.978879, 0.936187], ""v9"": [0.999161, 0.998928], ""v10"": [0.989619, 0.982221, 0.97755, 0.969838], ""v11"": [0.660833, 0.610082]}"
8,14,49,1,True,20590,36.645515,0.00099997,20590,36.645515,0.00354531,0.00000000,0.00354531,0.001,,"{""v0"": 0.470402, ""v1"": 0.000819, ""v2"": 0.00022, ""v3"": 0.25593, ""v4"": 0.261213, ""v5"": 3.1e-05, ""v6"": 5.6e-05, ""v7"": 0.002463, ""v8"": 7e-06, ""v9"": 5e-06, ""v10"": 0.000272, ""v11"": 0.001821, ""v12"": 0.00334, ""v13"": 0.003423}","{""v0"": [0.003544], ""v1"": [0.003525, 0.003522, 0.003522], ""v2"": [0.003546, 0.003544, 0.003542, 0.003528], ""v3"": [0.003558, 0.002371, 0.00145], ""v4"": [0.056764, 0.05642, 0.031722], ""v5"": [0.960406, 0.960303, 0.960244, 0.959312], ""v6"": [0.959893, 0.959271], ""v7"": [0.960942, 0.950179, 0.905213], ""v8"": [0.955117, 0.955067, 0.955036, 0.95501, 0.954875], ""v9"": [0.955186, 0.955176, 0.955071, 0.954861], ""v10"": [0.955317, 0.954597, 0.953839, 0.952739, 0.948706], ""v11"": [0.961778, 0.950872, 0.94711], ""v12"": [0.961938, 0.959238, 0.953084, 0.94455, 0.944084], ""v13"": [0.949882, 0.897616, 0.890156, 0.885346]}"
8,14,49,2,True,27961,31.946278,0.00099991,27961,31.946278,0.00357979,0.00003448,0.00354531,0.001,1,"{""v0"": 0.470387, ""v1"": 0.000262, ""v2"": 0.000729, ""v3"": 0.256466, ""v4"": 0.260534, ""v5"": 3e-06, ""v6"": 0.000202, ""v7"": 0.003173, ""v8"": 0.000377, ""v9"": 0.000643, ""v10"": 0.000193, ""v11"": 0.001381, ""v12"": 0.002667, ""v13"": 0.002984}","{""v0"": [0.003572], ""v1"": [0.00358, 0.003579, 0.003579], ""v2"": [0.00355, 0.003542, 0.003538, 0.003492], ""v3"": [0.003591, 0.002392, 0.001463], ""v4"": [0.057596, 0.057247, 0.032194], ""v5"": [0.95003, 0.950021, 0.950016, 0.94994], ""v6"": [0.94637, 0.944183], ""v7"": [0.950074, 0.936514, 0.880762], ""v8"": [0.958547, 0.957138, 0.956275, 0.955538, 0.951792], ""v9"": [0.95448, 0.953751, 0.946168, 0.931269], ""v10"": [0.966148, 0.965629, 0.965081, 0.964286, 0.961206], ""v11"": [0.970803, 0.962371, 0.959452], ""v12"": [0.969472, 0.967288, 0.962301, 0.955366, 0.954986], ""v13"": [0.956115, 0.909732, 0.903059, 0.898749]}"
9,10,23,1,True,378,0.255010,0.00099806,378,0.255010,0.00007414,0.00000000,0.00007414,0.001,,"{""v0"": 0.014147, ""v1"": 0.069331, ""v2"": 0.00815, ""v3"": 0.125018, ""v4"": 0.767857, ""v5"": 0.000265, ""v6"": 0.000265, ""v7"": 0.000414, ""v8"": 0.000265, ""v9"": 0.014289}","{""v0"": [7.4e-05, 7.2e-05, 7.1e-05, 6.8e-05], ""v1"": [9.1e-05, 6.7e-05], ""v2"": [0.000285, 0.000278, 0.000274, 0.000261, 0.00024], ""v3"": [7.4e-05, 6.3e-05], ""v4"": [0.000312, 0.000121], ""v5"": [0.989021, 0.979053], ""v6"": [0.995017, 0.990002], ""v7"": [0.99351], ""v8"": [0.996261], ""v9"": [0.851465, 0.846108]}"
9,10,23,2,True,698,0.313530,0.00099961,698,0.313530,0.00006568,-0.00000846,0.00007414,0.001,1,"{""v0"": 0.020134, ""v1"": 0.052755, ""v2"": 0.007233, ""v3"": 0.110299, ""v4"": 0.795811, ""v5"": 0.000143, ""v6"": 0.000143, ""v7"": 0.000143, ""v8"": 0.000958, ""v9"": 0.012381}","{""v0"": [6.5e-05, 6.3e-05, 6.1e-05, 5.9e-05], ""v1"": [8.8e-05, 6.7e-05], ""v2"": [0.000218, 0.000213, 0.00021, 0.000202, 0.000186], ""v3"": [6.6e-05, 5.6e-05], ""v4"": [0.000236, 9.2e-05], ""v5"": [0.994031, 0.988565], ""v6"": [0.997297, 0.994564], ""v7"": [0.997749], ""v8"": [0.986548], ""v9"": [0.869798, 0.864997]}"
10,12,38,1,False,,,0.00101239,500000,897.812313,0.15650486,0.00000000,0.15650486,0.001,,"{""v0"": 0.157441, ""v1"": 0.173949, ""v2"": 0.175123, ""v3"": 0.000209, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 0.000244, ""v7"": 0.0, ""v8"": 0.131293, ""v9"": 0.01109, ""v10"": 0.175359, ""v11"": 0.175292}","{""v0"": [0.156442, 0.07639], ""v1"": [0.156487, 0.143013, 0.141885, 0.126168, 0.095055], ""v2"": [0.156505], ""v3"": [0.155402, 0.155202, 0.154962], ""v4"": [0.155859, 0.155859, 0.155858, 0.155858], ""v5"": [0.155859, 0.155859, 0.155859, 0.155858], ""v6"": [0.155341, 0.155306, 0.155279, 0.155178, 0.155095], ""v7"": [0.155859, 0.155859], ""v8"": [0.15586, 0.136983, 0.120573, 0.10138], ""v9"": [0.876162, 0.837327], ""v10"": [0.156502, 0.140964, 0.06363], ""v11"": [0.156504, 0.07274, 0.066079]}"
10,12,38,2,False,,,0.00115881,500000,324.257968,0.15665099,0.00014613,0.15650486,0.001,1,"{""v0"": 0.157395, ""v1"": 0.173849, ""v2"": 0.175032, ""v3"": 0.0, ""v4"": 2e-06, ""v5"": 0.000327, ""v6"": 0.0, ""v7"": 0.000234, ""v8"": 0.130865, ""v9"": 0.011831, ""v10"": 0.175265, ""v11"": 0.175201}","{""v0"": [0.156519, 0.076432], ""v1"": [0.156647, 0.143161, 0.142033, 0.126301, 0.095159], ""v2"": [0.156651], ""v3"": [0.155317, 0.155317, 0.155317], ""v4"": [0.155312, 0.155312, 0.155307, 0.155305], ""v5"": [0.154652, 0.154317, 0.154149, 0.154029], ""v6"": [0.155318, 0.155318, 0.155318, 0.155318, 0.155318], ""v7"": [0.154797, 0.154489], ""v8"": [0.155318, 0.136527, 0.120187, 0.10107], ""v9"": [0.868545, 0.827791], ""v10"": [0.156651, 0.141101, 0.063698], ""v11"": [0.156648, 0.072814, 0.066147]}"
11,11,36,1,True,20591,25.876072,0.00099995,20591,25.876072,0.00478197,0.00000000,0.00478197,0.001,,"{""v0"": 0.234733, ""v1"": 0.239213, ""v2"": 0.000551, ""v3"": 4.1e-05, ""v4"": 4e-06, ""v5"": 0.000631, ""v6"": 7e-06, ""v7"": 4e-06, ""v8"": 0.519234, ""v9"": 0.002477, ""v10"": 0.003103}","{""v0"": [0.004783, 0.00406, 0.002817, 0.002745, 0.002063], ""v1"": [0.062551, 0.042209, 0.020752], ""v2"": [0.993532, 0.993438, 0.99209, 0.989625], ""v3"": [0.999427, 0.999299, 0.998983, 0.998895, 0.998777], ""v4"": [0.999884], ""v5"": [0.992321, 0.991001], ""v6"": [0.999912, 0.999839, 0.999755], ""v7"": [0.999896], ""v8"": [0.004753, 0.004713, 0.004575, 0.004376, 0.003874, 0.003337, 0.00295], ""v9"": [0.960317, 0.94957], ""v10"": [0.961944, 0.953492, 0.874502]}"
11,11,36,2,True,22894,12.013640,0.00099999,22894,12.013640,0.00478287,0.00000090,0.00478197,0.001,1,"{""v0"": 0.233627, ""v1"": 0.240232, ""v2"": 0.000137, ""v3"": 0.000774, ""v4"": 4e-06, ""v5"": 4e-06, ""v6"": 1.6e-05, ""v7"": 0.000351, ""v8"": 0.518399, ""v9"": 0.003169, ""v10"": 0.003286}","{""v0"": [0.004783, 0.004061, 0.002819, 0.002746, 0.002065], ""v1"": [0.061848, 0.041725, 0.020509], ""v2"": [0.998394, 0.998371, 0.99804, 0.997419], ""v3"": [0.991102, 0.988756, 0.983023, 0.981427, 0.979319], ""v4"": [0.999896], ""v5"": [0.999951, 0.999943], ""v6"": [0.999794, 0.999623, 0.999425], ""v7"": [0.991826], ""v8"": [0.004778, 0.004737, 0.004598, 0.004399, 0.003894, 0.003354, 0.002966], ""v9"": [0.949622, 0.936172], ""v10"": [0.959749, 0.950834, 0.867954]}"
12,14,45,1,True,100,0.138076,0.00099479,100,0.138076,0.00005964,0.00000000,0.00005964,0.001,,"{""v0"": 0.280908, ""v1"": 0.052809, ""v2"": 0.000714, ""v3"": 0.000714, ""v4"": 0.000714, ""v5"": 0.000714, ""v6"": 0.000714, ""v7"": 0.000743, ""v8"": 0.000714, ""v9"": 0.000714, ""v10"": 0.000714, ""v11"": 0.105268, ""v12"": 0.288654, ""v13"": 0.265903}","{""v0"": [6e-05, 5.2e-05, 3.8e-05, 3.4e-05, 2e-05], ""v1"": [0.000856, 0.000753], ""v2"": [0.001779], ""v3"": [0.001834, 0.001822, 0.001822], ""v4"": [0.001867, 0.001866, 0.001858, 0.001848], ""v5"": [0.001817, 0.001804], ""v6"": [0.001869, 0.001866, 0.00185, 0.001805], ""v7"": [0.001864, 0.001848], ""v8"": [0.001893], ""v9"": [0.001913, 0.001911, 0.001906, 0.001905, 0.001904], ""v10"": [0.001932, 0.001924, 0.001918, 0.001914], ""v11"": [0.000537, 0.000488, 0.000461], ""v12"": [0.001948, 0.001869, 0.001849, 0.001823, 0.001719, 0.001548, 0.000859], ""v13"": [0.051291, 0.049709]}"
