network_id,method,iteration,opt_gap,rm_regret,objective,cum_runtime_s
0,1,1,0.13350133,0.18203837,0.37406745,0.002609
0,1,250,0.00052705,0.00236783,0.24109317,0.301426
0,1,500,0.00017037,0.00142217,0.24073649,0.594805
0,1,750,0.00003459,0.00108345,0.24060071,0.885885
0,1,850,0.00000000,0.00099974,0.24056612,1.004698
0,2,1,0.13350133,0.17317567,0.37406745,0.010441
0,2,250,0.00026066,0.00223145,0.24082678,2.133968
0,2,500,-0.00000346,0.00138849,0.24056265,4.200328
0,2,750,-0.00004180,0.00109597,0.24052432,6.296400
0,2,914,-0.00007644,0.00099201,0.24048968,7.663748
1,1,1,0.17424737,0.78644245,0.73275539,0.001816
1,1,250,0.00808587,0.02857354,0.56659389,0.369432
1,1,500,0.00602936,0.01862247,0.56453739,0.726597
1,1,750,0.00499227,0.01523338,0.56350029,1.100770
1,1,1000,0.00436460,0.01286100,0.56287262,1.470578
1,1,1250,0.00388561,0.01144865,0.56239364,1.829596
1,1,1500,0.00355295,0.01020888,0.56206097,2.204745
1,1,1750,0.00327267,0.00942067,0.56178070,2.570842
1,1,2000,0.00304043,0.00870175,0.56154845,2.932758
1,1,2250,0.00285555,0.00819112,0.56136357,3.299680
1,1,2500,0.00269336,0.00775700,0.56120139,3.671893
1,1,2750,0.00255398,0.00735809,0.56106200,4.029048
1,1,3000,0.00243214,0.00711563,0.56094017,4.386077
1,1,3250,0.00232835,0.00677748,0.56083637,4.742572
1,1,3500,0.00223771,0.00655602,0.56074573,5.094242
1,1,3750,0.00215003,0.00628518,0.56065806,5.446476
1,1,4000,0.00207365,0.00607810,0.56058167,5.802617
1,1,4250,0.00200210,0.00592343,0.56051012,6.161619
1,1,4500,0.00193937,0.00570944,0.56044740,6.535546
1,1,4750,0.00187656,0.00556898,0.56038458,6.906766
1,1,5000,0.00181852,0.00542800,0.56032655,7.268110
1,1,5250,0.00176621,0.00532253,0.56027423,7.623524
1,1,5500,0.00171718,0.00520082,0.56022521,7.975879
1,1,5750,0.00167325,0.00503676,0.56018128,8.329405
1,1,6000,0.00162915,0.00497878,0.56013717,8.680233
1,1,6250,0.00159126,0.00482737,0.56009929,9.031232
1,1,6500,0.00155336,0.00475544,0.56006138,9.389374
1,1,6750,0.00151912,0.00465922,0.56002714,9.763925
1,1,7000,0.00148719,0.00460353,0.55999522,10.120518
1,1,7250,0.00145726,0.00449383,0.55996529,10.476618
1,1,7500,0.00142714,0.00444811,0.55993516,10.830221
1,1,7750,0.00139978,0.00434174,0.55990780,11.184888
1,1,8000,0.00137205,0.00430239,0.55988008,11.538092
1,1,8250,0.00134700,0.00422099,0.55985503,11.890533
1,1,8500,0.00132219,0.00415988,0.55983022,12.245450
1,1,8750,0.00129828,0.00407640,0.55980631,12.605285
1,1,9000,0.00127527,0.00405684,0.55978329,12.976013
1,1,9250,0.00125453,0.00396782,0.55976256,13.342518
1,1,9500,0.00123245,0.00391441,0.55974048,13.714186
1,1,9750,0.00121278,0.00388996,0.55972081,14.092885
1,1,10000,0.00119302,0.00381482,0.55970105,14.469155
1,1,10250,0.00117417,0.00376582,0.55968220,14.837288
1,1,10500,0.00115648,0.00375271,0.55966451,15.193249
1,1,10750,0.00113881,0.00369239,0.55964683,15.546226
1,1,11000,0.00112173,0.00365162,0.55962976,15.897409
1,1,11250,0.00110548,0.00361252,0.55961350,16.248601
1,1,11500,0.00108941,0.00356239,0.55959743,16.604487
1,1,11750,0.00107421,0.00352855,0.55958224,16.951208
1,1,12000,0.00105911,0.00348388,0.55956713,17.300587
1,1,12250,0.00104466,0.00346190,0.55955269,17.650156
1,1,12500,0.00103032,0.00341984,0.55953834,17.998649
