network_id,n_controls,total_Q,rho,batch,runs,exact_runs,exact_iters,max_iters,exact_time_s,exact_time_std,target_obj,stoch_reached,stoch_iters_to_target,stoch_time_to_target_s,extra_iters,extra_time_s,iter_ratio,time_ratio,target_ell
33,37,122,1.0,1,10,10,2000,100000,12.860409,0.045141,0.72857969,10/10,3141.8,3.363211,1141.8,-9.497198,1.571,0.262,"{""v0"": 0.16098, ""v1"": 0.03659, ""v2"": 0.27654, ""v3"": 0.243221, ""v4"": 0.184258, ""v5"": 0.079981, ""v6"": 0.000383, ""v7"": 0.002722, ""v8"": 0.000115, ""v9"": 0.000126, ""v10"": 0.004522, ""v11"": 0.000409, ""v12"": 0.005802, ""v13"": 0.000189, ""v14"": 9.3e-05, ""v15"": 1.4e-05, ""v16"": 1.4e-05, ""v17"": 1.4e-05, ""v18"": 1.4e-05, ""v19"": 1.4e-05, ""v20"": 1.4e-05, ""v21"": 1.4e-05, ""v22"": 1.4e-05, ""v23"": 1.4e-05, ""v24"": 0.000152, ""v25"": 1.8e-05, ""v26"": 1.4e-05, ""v27"": 1.4e-05, ""v28"": 0.000924, ""v29"": 0.000215, ""v30"": 0.002114, ""v31"": 0.000284, ""v32"": 0.0001, ""v33"": 1.4e-05, ""v34"": 1.4e-05, ""v35"": 1.6e-05, ""v36"": 7.1e-05}"
34,32,117,1.0,1,10,10,2000,100000,14.211859,0.014771,0.75230758,10/10,2820.3,2.551653,820.3,-11.660207,1.410,0.180,"{""v0"": 0.252025, ""v1"": 0.257175, ""v2"": 0.00414, ""v3"": 0.002306, ""v4"": 0.000363, ""v5"": 0.000897, ""v6"": 0.000352, ""v7"": 0.067455, ""v8"": 0.078489, ""v9"": 0.143488, ""v10"": 0.067992, ""v11"": 0.09732, ""v12"": 1.6e-05, ""v13"": 1.6e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 1.6e-05, ""v18"": 1.6e-05, ""v19"": 1.6e-05, ""v20"": 1.6e-05, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 0.001605, ""v25"": 1.6e-05, ""v26"": 0.000214, ""v27"": 0.025272, ""v28"": 0.000171, ""v29"": 0.000424, ""v30"": 6.9e-05, ""v31"": 4e-05}"
35,42,133,1.0,1,10,10,2000,100000,10.400516,0.031859,0.07764640,10/10,80145.0,60.380322,78145.0,49.979806,40.072,5.806,"{""v0"": 0.000813, ""v1"": 0.000134, ""v2"": 4.3e-05, ""v3"": 3.2e-05, ""v4"": 0.010156, ""v5"": 0.988175, ""v6"": 1.2e-05, ""v7"": 1.2e-05, ""v8"": 1.2e-05, ""v9"": 1.2e-05, ""v10"": 1.2e-05, ""v11"": 1.2e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 0.000204, ""v31"": 1.9e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 3.1e-05}"
36,31,113,1.0,1,10,10,2000,100000,8.468455,0.143023,0.55935189,10/10,3546.1,5.060175,1546.1,-3.408280,1.773,0.598,"{""v0"": 0.002558, ""v1"": 0.000179, ""v2"": 0.000248, ""v3"": 0.295932, ""v4"": 0.00035, ""v5"": 0.000193, ""v6"": 2.2e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 1.8e-05, ""v13"": 0.001759, ""v14"": 1.6e-05, ""v15"": 7.3e-05, ""v16"": 9.2e-05, ""v17"": 1.8e-05, ""v18"": 0.00014, ""v19"": 0.294381, ""v20"": 0.0005, ""v21"": 0.000254, ""v22"": 0.196712, ""v23"": 0.099179, ""v24"": 0.101624, ""v25"": 0.003258, ""v26"": 0.0016, ""v27"": 0.000497, ""v28"": 0.000262, ""v29"": 3.6e-05, ""v30"": 1.9e-05}"
37,41,116,1.0,1,10,10,2000,100000,10.245516,0.050347,0.53779858,10/10,1882.2,1.945818,-117.8,-8.299698,0.941,0.190,"{""v0"": 0.439137, ""v1"": 0.010596, ""v2"": 0.00218, ""v3"": 2.9e-05, ""v4"": 1.2e-05, ""v5"": 1.2e-05, ""v6"": 3.8e-05, ""v7"": 1.8e-05, ""v8"": 9.9e-05, ""v9"": 0.000345, ""v10"": 0.002008, ""v11"": 1.3e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 0.538577, ""v26"": 0.005084, ""v27"": 0.000227, ""v28"": 0.000155, ""v29"": 0.0001, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 0.000106, ""v35"": 8.3e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 8.3e-05, ""v40"": 0.000854}"
38,42,126,1.0,1,10,10,2000,100000,8.852223,0.096593,0.17953660,0/10,,,,,,,"{""v0"": 0.916193, ""v1"": 0.077289, ""v2"": 0.000563, ""v3"": 0.000753, ""v4"": 1.5e-05, ""v5"": 3.2e-05, ""v6"": 1.2e-05, ""v7"": 4.8e-05, ""v8"": 0.000109, ""v9"": 0.000267, ""v10"": 0.000727, ""v11"": 4.3e-05, ""v12"": 0.000112, ""v13"": 4.6e-05, ""v14"": 2.1e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 2e-05, ""v20"": 1.4e-05, ""v21"": 1.2e-05, ""v22"": 2.6e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 2.7e-05, ""v32"": 2.4e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 0.000287, ""v36"": 1.8e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 0.003129}"
39,13,42,1.0,1,10,10,2000,100000,2.416043,0.007677,0.21213039,10/10,19383.1,6.985299,17383.1,4.569256,9.692,2.891,"{""v0"": 0.008174, ""v1"": 0.978695, ""v2"": 0.000442, ""v3"": 3.8e-05, ""v4"": 0.000334, ""v5"": 0.009032, ""v6"": 0.000937, ""v7"": 8.6e-05, ""v8"": 3.8e-05, ""v9"": 3.8e-05, ""v10"": 0.002106, ""v11"": 3.8e-05, ""v12"": 3.8e-05}"
40,14,45,1.0,1,10,10,2000,100000,3.944766,0.040050,0.63011756,10/10,3829.9,1.379517,1829.9,-2.565250,1.915,0.350,"{""v0"": 0.000309, ""v1"": 3.6e-05, ""v2"": 0.011667, ""v3"": 0.05115, ""v4"": 0.000326, ""v5"": 0.000276, ""v6"": 0.000225, ""v7"": 0.167555, ""v8"": 0.000141, ""v9"": 0.000161, ""v10"": 0.00426, ""v11"": 0.001283, ""v12"": 0.406765, ""v13"": 0.355846}"
41,12,30,1.0,1,10,10,2000,100000,1.924205,0.015167,0.35770691,10/10,8167.0,2.699475,6167.0,0.775271,4.083,1.403,"{""v0"": 0.584388, ""v1"": 0.107314, ""v2"": 0.302095, ""v3"": 0.004905, ""v4"": 0.000567, ""v5"": 8.2e-05, ""v6"": 4.2e-05, ""v7"": 4.2e-05, ""v8"": 8.2e-05, ""v9"": 4.2e-05, ""v10"": 8.6e-05, ""v11"": 0.000356}"
42,14,36,1.0,1,10,10,2000,100000,2.665979,0.004404,0.34374534,10/10,2889.6,1.124706,889.6,-1.541272,1.445,0.422,"{""v0"": 0.260524, ""v1"": 0.236905, ""v2"": 0.000291, ""v3"": 0.000127, ""v4"": 3.6e-05, ""v5"": 8e-05, ""v6"": 4e-05, ""v7"": 3.6e-05, ""v8"": 3.6e-05, ""v9"": 3.6e-05, ""v10"": 0.005874, ""v11"": 9.5e-05, ""v12"": 0.494618, ""v13"": 0.001301}"
43,15,45,1.0,1,10,10,2000,100000,3.586486,0.024834,0.64836403,10/10,6565.6,3.043151,4565.6,-0.543334,3.283,0.849,"{""v0"": 0.358701, ""v1"": 0.004713, ""v2"": 0.00049, ""v3"": 0.000317, ""v4"": 0.000312, ""v5"": 0.002452, ""v6"": 0.000603, ""v7"": 0.000525, ""v8"": 0.000213, ""v9"": 3.3e-05, ""v10"": 6.9e-05, ""v11"": 3.3e-05, ""v12"": 0.274781, ""v13"": 0.030954, ""v14"": 0.325803}"
