network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,631,0.780320,0.00099990,631,0.780320,0.13019505,0.00000000,0.13019505,0.001,,"{""v0"": 0.001296, ""v1"": 0.000106, ""v2"": 0.000106, ""v3"": 0.000409, ""v4"": 0.000106, ""v5"": 0.000106, ""v6"": 0.000106, ""v7"": 0.000106, ""v8"": 0.000106, ""v9"": 0.003257, ""v10"": 0.002066, ""v11"": 0.000317, ""v12"": 0.000106, ""v13"": 0.773657, ""v14"": 0.218152}","{""v0"": [0.330035, 0.330002, 0.329801], ""v1"": [0.331316, 0.331291, 0.331274, 0.331199], ""v2"": [0.331281], ""v3"": [0.331001, 0.330989, 0.330851], ""v4"": [0.331067, 0.331052, 0.330882], ""v5"": [0.331255, 0.331253, 0.331165], ""v6"": [0.330148, 0.330125, 0.329891], ""v7"": [0.330622, 0.330586], ""v8"": [0.331055], ""v9"": [0.331426], ""v10"": [0.333982, 0.333453], ""v11"": [0.334639, 0.334373], ""v12"": [0.334931, 0.334929, 0.334891], ""v13"": [0.334975, 0.330308, 0.319663, 0.152412], ""v14"": [0.795485, 0.77455, 0.640974, 0.509012]}"
5,15,39,2,True,11646,10.774848,0.00099879,11646,10.774848,0.13016408,-0.00003097,0.13019505,0.001,1,"{""v0"": 6e-06, ""v1"": 6e-06, ""v2"": 6e-06, ""v3"": 3.7e-05, ""v4"": 0.00037, ""v5"": 2.9e-05, ""v6"": 0.000192, ""v7"": 1.5e-05, ""v8"": 9e-06, ""v9"": 0.001277, ""v10"": 0.0001, ""v11"": 0.002992, ""v12"": 1.1e-05, ""v13"": 0.790852, ""v14"": 0.2041}","{""v0"": [0.332623, 0.332623, 0.332622], ""v1"": [0.332624, 0.332622, 0.332621, 0.332617], ""v2"": [0.332622], ""v3"": [0.332588, 0.332587, 0.332573], ""v4"": [0.331889, 0.331831, 0.331183], ""v5"": [0.332579, 0.332578, 0.332551], ""v6"": [0.331556, 0.331505, 0.330996], ""v7"": [0.332529, 0.332523], ""v8"": [0.332596], ""v9"": [0.33263], ""v10"": [0.333846, 0.33382], ""v11"": [0.33118, 0.32878], ""v12"": [0.333889, 0.333889, 0.333885], ""v13"": [0.333894, 0.329181, 0.318439, 0.150839], ""v14"": [0.807121, 0.787058, 0.657618, 0.527261]}"
6,14,46,1,True,55748,78.612109,0.00099992,55748,78.612109,0.47055451,0.00000000,0.47055451,0.001,,"{""v0"": 0.368658, ""v1"": 0.630003, ""v2"": 0.000369, ""v3"": 0.000117, ""v4"": 3e-06, ""v5"": 3e-06, ""v6"": 4e-06, ""v7"": 1.6e-05, ""v8"": 1.1e-05, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 6e-06, ""v12"": 1.8e-05, ""v13"": 0.000789}","{""v0"": [0.47455], ""v1"": [0.472976, 0.45321, 0.415251, 0.303002, 0.284126], ""v2"": [0.999431, 0.998374], ""v3"": [0.99982, 0.999772, 0.999515], ""v4"": [0.999971, 0.99997, 0.99997, 0.999969, 0.99996], ""v5"": [0.999975, 0.999967], ""v6"": [0.999979, 0.999972, 0.999968], ""v7"": [0.999962, 0.999952, 0.999949], ""v8"": [0.999986, 0.999984, 0.999979], ""v9"": [0.999973, 0.999971], ""v10"": [0.999975, 0.999974, 0.999973, 0.999973], ""v11"": [0.999969, 0.999967, 0.999966, 0.999962], ""v12"": [0.999976, 0.999976, 0.999966, 0.99996, 0.99994, 0.999925], ""v13"": [0.999142, 0.998769, 0.997856]}"
6,14,46,2,True,316548,168.437290,0.00100000,316548,168.437290,0.47064016,0.00008565,0.47055451,0.001,1,"{""v0"": 0.369233, ""v1"": 0.628602, ""v2"": 1e-06, ""v3"": 3e-06, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.00011, ""v7"": 0.000932, ""v8"": 0.000765, ""v9"": 0.000329, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 8e-06, ""v13"": 1.2e-05}","{""v0"": [0.474094], ""v1"": [0.473705, 0.453935, 0.41596, 0.30362, 0.284721], ""v2"": [0.999986, 0.999982], ""v3"": [0.999984, 0.999983, 0.999976], ""v4"": [0.999843, 0.999843, 0.999842, 0.999842, 0.999837], ""v5"": [0.999845, 0.999841], ""v6"": [0.999847, 0.999656, 0.99957], ""v7"": [0.99873, 0.998137, 0.997984], ""v8"": [0.999028, 0.998862, 0.998549], ""v9"": [0.999639, 0.999217], ""v10"": [0.999989, 0.999989, 0.999989, 0.999989], ""v11"": [0.999988, 0.999988, 0.999988, 0.999987], ""v12"": [0.999989, 0.999989, 0.999985, 0.999982, 0.999973, 0.999967], ""v13"": [0.999987, 0.999981, 0.999967]}"
7,12,31,1,True,1615,1.381481,0.00099996,1615,1.381481,0.28097240,0.00000000,0.28097240,0.001,,"{""v0"": 0.000134, ""v1"": 0.000231, ""v2"": 5.2e-05, ""v3"": 5.2e-05, ""v4"": 0.998173, ""v5"": 7.7e-05, ""v6"": 5.2e-05, ""v7"": 5.2e-05, ""v8"": 5.2e-05, ""v9"": 5.2e-05, ""v10"": 0.000135, ""v11"": 0.00094}","{""v0"": [0.285164, 0.285163, 0.285146, 0.285048], ""v1"": [0.285127], ""v2"": [0.285189, 0.285176, 0.285164], ""v3"": [0.285169], ""v4"": [0.285214, 0.266527, 0.265054, 0.199708, 0.178056], ""v5"": [0.999746, 0.999682], ""v6"": [0.999677, 0.999661], ""v7"": [0.999797, 0.999783, 0.999728], ""v8"": [0.999888, 0.999763], ""v9"": [0.999945, 0.99993], ""v10"": [0.999839, 0.999723, 0.999649, 0.999524], ""v11"": [0.998811, 0.998519]}"
7,12,31,2,True,65475,36.241844,0.00100000,65475,36.241844,0.28147981,0.00050741,0.28097240,0.001,1,"{""v0"": 1e-06, ""v1"": 8e-06, ""v2"": 1.5e-05, ""v3"": 2e-06, ""v4"": 0.996814, ""v5"": 1.2e-05, ""v6"": 0.001448, ""v7"": 0.001674, ""v8"": 1e-05, ""v9"": 2e-06, ""v10"": 2e-06, ""v11"": 1.1e-05}","{""v0"": [0.285707, 0.285707, 0.285707, 0.285706], ""v1"": [0.285705], ""v2"": [0.285701, 0.285697, 0.285693], ""v3"": [0.285706], ""v4"": [0.285708, 0.266999, 0.265524, 0.200089, 0.178404], ""v5"": [0.999984, 0.999974], ""v6"": [0.995719, 0.995289], ""v7"": [0.997135, 0.996691, 0.994943], ""v8"": [0.999986, 0.999961], ""v9"": [0.999997, 0.999997], ""v10"": [0.999998, 0.999997, 0.999996, 0.999994], ""v11"": [0.999986, 0.999983]}"
8,14,49,1,True,52512,89.096188,0.00099980,52512,89.096188,0.48960225,0.00000000,0.48960225,0.001,,"{""v0"": 0.374107, ""v1"": 3.8e-05, ""v2"": 1e-05, ""v3"": 0.257685, ""v4"": 0.366637, ""v5"": 2e-06, ""v6"": 1e-06, ""v7"": 5e-06, ""v8"": 2e-06, ""v9"": 1e-06, ""v10"": 2e-06, ""v11"": 8e-06, ""v12"": 0.000659, ""v13"": 0.000842}","{""v0"": [0.502704], ""v1"": [0.501675, 0.501673, 0.501672], ""v2"": [0.50169, 0.501688, 0.501687, 0.501678], ""v3"": [0.501698, 0.44292, 0.362252], ""v4"": [0.669553, 0.668123, 0.524238], ""v5"": [0.99999, 0.99999, 0.99999, 0.999986], ""v6"": [0.99999, 0.999989], ""v7"": [0.999993, 0.999991, 0.999981], ""v8"": [0.999976, 0.999975, 0.999975, 0.999975, 0.999973], ""v9"": [0.999977, 0.999977, 0.999975, 0.999972], ""v10"": [0.999979, 0.999979, 0.999978, 0.999978, 0.999976], ""v11"": [0.999984, 0.999979, 0.999977], ""v12"": [0.999309, 0.999258, 0.999141, 0.998975, 0.998966], ""v13"": [0.998852, 0.997522, 0.997319, 0.997187]}"
8,14,49,2,True,254984,193.504000,0.00099936,254984,193.504000,0.48970502,0.00010277,0.48960225,0.001,1,"{""v0"": 0.374423, ""v1"": 2e-06, ""v2"": 0.000379, ""v3"": 0.259914, ""v4"": 0.363352, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 0.00077, ""v8"": 2e-06, ""v9"": 0.000485, ""v10"": 0.0, ""v11"": 5e-06, ""v12"": 7e-06, ""v13"": 0.00066}","{""v0"": [0.50247], ""v1"": [0.502242, 0.502241, 0.502241], ""v2"": [0.501925, 0.501861, 0.501828, 0.501462], ""v3"": [0.502242, 0.44302, 0.361907], ""v4"": [0.671904, 0.670479, 0.526886], ""v5"": [0.99887, 0.99887, 0.99887, 0.99887], ""v6"": [0.998869, 0.998867], ""v7"": [0.998871, 0.998544, 0.997096], ""v8"": [0.999987, 0.999986, 0.999986, 0.999985, 0.999984], ""v9"": [0.999294, 0.999241, 0.998687, 0.997575], ""v10"": [0.99999, 0.99999, 0.99999, 0.99999, 0.999989], ""v11"": [0.999991, 0.999988, 0.999987], ""v12"": [0.999992, 0.999992, 0.99999, 0.999989, 0.999988], ""v13"": [0.9991, 0.998057, 0.997899, 0.997795]}"
9,10,23,1,True,2100,1.325902,0.00099982,2100,1.325902,0.28285726,0.00000000,0.28285726,0.001,,"{""v0"": 9.2e-05, ""v1"": 0.000365, ""v2"": 5.1e-05, ""v3"": 0.003236, ""v4"": 0.995414, ""v5"": 4.8e-05, ""v6"": 4.8e-05, ""v7"": 6.5e-05, ""v8"": 4.8e-05, ""v9"": 0.000634}","{""v0"": [0.31933, 0.31932, 0.319311, 0.319295], ""v1"": [0.319402, 0.319266], ""v2"": [0.319658, 0.319653, 0.319649, 0.319639, 0.319617], ""v3"": [0.318309, 0.31798], ""v4"": [0.319677, 0.154533], ""v5"": [0.999821, 0.999655], ""v6"": [0.999919, 0.999837], ""v7"": [0.999908], ""v8"": [0.999939], ""v9"": [0.999352, 0.999325]}"
9,10,23,2,True,18077,4.351257,0.00099995,18077,4.351257,0.28311222,0.00025496,0.28285726,0.001,1,"{""v0"": 1.9e-05, ""v1"": 2.8e-05, ""v2"": 1.9e-05, ""v3"": 0.003612, ""v4"": 0.994929, ""v5"": 6e-06, ""v6"": 6e-06, ""v7"": 6e-06, ""v8"": 1.7e-05, ""v9"": 0.001359}","{""v0"": [0.319804, 0.319803, 0.319801, 0.319799], ""v1"": [0.319818, 0.319808], ""v2"": [0.319838, 0.319836, 0.319835, 0.319831, 0.319822], ""v3"": [0.318318, 0.317951], ""v4"": [0.319845, 0.154633], ""v5"": [0.999979, 0.99996], ""v6"": [0.999991, 0.999981], ""v7"": [0.999992], ""v8"": [0.999979], ""v9"": [0.998612, 0.998553]}"
10,12,38,1,True,104604,207.521134,0.00099970,104604,207.521134,0.83224662,0.00000000,0.83224662,0.001,,"{""v0"": 0.148638, ""v1"": 0.179725, ""v2"": 0.182102, ""v3"": 0.000393, ""v4"": 1e-06, ""v5"": 1e-06, ""v6"": 0.000563, ""v7"": 1e-06, ""v8"": 0.123535, ""v9"": 1.4e-05, ""v10"": 0.182587, ""v11"": 0.182441}","{""v0"": [0.832205, 0.688658], ""v1"": [0.832227, 0.816919, 0.815534, 0.794263, 0.737435], ""v2"": [0.832244], ""v3"": [0.831508, 0.831233, 0.830923], ""v4"": [0.832093, 0.832093, 0.832091, 0.832091], ""v5"": [0.832094, 0.832094, 0.832093, 0.832093], ""v6"": [0.831279, 0.831224, 0.831181, 0.831022, 0.830891], ""v7"": [0.832096, 0.832095], ""v8"": [0.832097, 0.809299, 0.785126, 0.749736], ""v9"": [0.999985, 0.99998], ""v10"": [0.832237, 0.814383, 0.645], ""v11"": [0.832247, 0.677164, 0.654205]}"
10,12,38,2,True,101748,48.487508,0.00099955,101748,48.487508,0.83213694,-0.00010968,0.83224662,0.001,1,"{""v0"": 0.148789, ""v1"": 0.179851, ""v2"": 0.182241, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 5.6e-05, ""v6"": 5e-06, ""v7"": 3e-05, ""v8"": 0.123668, ""v9"": 6.3e-05, ""v10"": 0.182722, ""v11"": 0.182573}","{""v0"": [0.832054, 0.688426], ""v1"": [0.832121, 0.816805, 0.815419, 0.794139, 0.737287], ""v2"": [0.832129], ""v3"": [0.831883, 0.831883, 0.831882], ""v4"": [0.831881, 0.831881, 0.831879, 0.831878], ""v5"": [0.831807, 0.831767, 0.831747, 0.831733], ""v6"": [0.831885, 0.831884, 0.831884, 0.831882, 0.831881], ""v7"": [0.831845, 0.831818], ""v8"": [0.831892, 0.809079, 0.784891, 0.749481], ""v9"": [0.999932, 0.999906], ""v10"": [0.832125, 0.814262, 0.644816], ""v11"": [0.832138, 0.676993, 0.654028]}"
11,11,36,1,True,139612,192.590595,0.00099997,139612,192.590595,0.56811975,0.00000000,0.56811975,0.001,,"{""v0"": 0.133803, ""v1"": 0.292575, ""v2"": 3e-06, ""v3"": 1e-06, ""v4"": 1e-06, ""v5"": 3e-06, ""v6"": 1e-06, ""v7"": 1e-06, ""v8"": 0.57312, ""v9"": 1.1e-05, ""v10"": 0.000482}","{""v0"": [0.568632, 0.552231, 0.509357, 0.505952, 0.46614], ""v1"": [0.687786, 0.592655, 0.411634], ""v2"": [0.999996, 0.999996, 0.999995, 0.999994], ""v3"": [0.999998, 0.999998, 0.999998, 0.999998, 0.999998], ""v4"": [0.999998], ""v5"": [0.999997, 0.999996], ""v6"": [0.999999, 0.999999, 0.999998], ""v7"": [0.999999], ""v8"": [0.568053, 0.56594, 0.558593, 0.547574, 0.5171, 0.479659, 0.44898], ""v9"": [0.999983, 0.999978], ""v10"": [0.999456, 0.999329, 0.998029]}"
11,11,36,2,True,220866,92.291225,0.00099968,220866,92.291225,0.56803417,-0.00008558,0.56811975,0.001,1,"{""v0"": 0.135997, ""v1"": 0.290625, ""v2"": 1e-06, ""v3"": 2e-06, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 2e-06, ""v8"": 0.572942, ""v9"": 0.000418, ""v10"": 1.2e-05}","{""v0"": [0.568465, 0.551829, 0.508409, 0.504964, 0.46474], ""v1"": [0.689417, 0.59449, 0.413477], ""v2"": [0.999999, 0.999999, 0.999999, 0.999998], ""v3"": [0.999997, 0.999997, 0.999995, 0.999995, 0.999994], ""v4"": [0.999999], ""v5"": [1.0, 0.999999], ""v6"": [0.999999, 0.999999, 0.999998], ""v7"": [0.999995], ""v8"": [0.568198, 0.566085, 0.558738, 0.547718, 0.517242, 0.479798, 0.449116], ""v9"": [0.999381, 0.999204], ""v10"": [0.999987, 0.999983, 0.999951]}"
12,14,45,1,True,1134,1.530711,0.00099986,1134,1.530711,0.25607337,0.00000000,0.25607337,0.001,,"{""v0"": 0.444676, ""v1"": 0.000186, ""v2"": 6.3e-05, ""v3"": 6.3e-05, ""v4"": 6.3e-05, ""v5"": 6.3e-05, ""v6"": 6.3e-05, ""v7"": 6.3e-05, ""v8"": 6.3e-05, ""v9"": 6.3e-05, ""v10"": 6.3e-05, ""v11"": 0.001645, ""v12"": 0.549178, ""v13"": 0.003749}","{""v0"": [0.27307, 0.254513, 0.215692, 0.201917, 0.140895], ""v1"": [0.486501, 0.486455], ""v2"": [0.486368], ""v3"": [0.486528, 0.486495, 0.486492], ""v4"": [0.486618, 0.486615, 0.486595, 0.486565], ""v5"": [0.48648, 0.486443], ""v6"": [0.486624, 0.486616, 0.486573, 0.486442], ""v7"": [0.486615, 0.48657], ""v8"": [0.486688], ""v9"": [0.486741, 0.486735, 0.486721, 0.48672, 0.486717], ""v10"": [0.48679, 0.486768, 0.486754, 0.486743], ""v11"": [0.485505, 0.48532, 0.485203], ""v12"": [0.486832, 0.476094, 0.473329, 0.469621, 0.454588, 0.428003, 0.290981], ""v13"": [0.995316, 0.99516]}"
