network_id,n_controls,total_Q,method,converged,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,15,39,1,True,667,0.990648,0.00099956,667,0.990648,0.03901639,0.00000000,0.03901639,0.001,,"{""v0"": 0.001254, ""v1"": 0.0001, ""v2"": 0.0001, ""v3"": 0.000478, ""v4"": 0.0001, ""v5"": 0.0001, ""v6"": 0.0001, ""v7"": 0.0001, ""v8"": 0.0001, ""v9"": 0.010211, ""v10"": 0.002687, ""v11"": 0.000396, ""v12"": 0.0001, ""v13"": 0.620473, ""v14"": 0.363702}","{""v0"": [0.095396, 0.095377, 0.095258], ""v1"": [0.096094, 0.096081, 0.096072, 0.096033], ""v2"": [0.096076], ""v3"": [0.095878, 0.095871, 0.095782], ""v4"": [0.095964, 0.095956, 0.095868], ""v5"": [0.096062, 0.096061, 0.096015], ""v6"": [0.095479, 0.095465, 0.09533], ""v7"": [0.095733, 0.095715], ""v8"": [0.095958], ""v9"": [0.096151], ""v10"": [0.101062, 0.10063], ""v11"": [0.101622, 0.101412], ""v12"": [0.101853, 0.101852, 0.101829], ""v13"": [0.10188, 0.099998, 0.095769, 0.039254], ""v14"": [0.440972, 0.410633, 0.26582, 0.173721]}"
5,15,39,2,True,1023,13.383656,0.00099940,1023,13.383656,0.03915726,0.00014086,0.03901639,0.001,100,"{""v0"": 6.5e-05, ""v1"": 6.5e-05, ""v2"": 6.5e-05, ""v3"": 0.000336, ""v4"": 0.00094, ""v5"": 6.5e-05, ""v6"": 7.8e-05, ""v7"": 6.5e-05, ""v8"": 6.5e-05, ""v9"": 0.006445, ""v10"": 0.000689, ""v11"": 0.004215, ""v12"": 6.5e-05, ""v13"": 0.622102, ""v14"": 0.364738}","{""v0"": [0.097494, 0.097493, 0.097486], ""v1"": [0.097496, 0.097487, 0.097481, 0.097455], ""v2"": [0.097484], ""v3"": [0.097334, 0.097329, 0.097264], ""v4"": [0.096567, 0.096491, 0.09566], ""v5"": [0.097475, 0.097474, 0.097443], ""v6"": [0.09704, 0.097029, 0.096918], ""v7"": [0.09725, 0.097237], ""v8"": [0.097404], ""v9"": [0.097535], ""v10"": [0.101087, 0.100976], ""v11"": [0.098924, 0.09696], ""v12"": [0.101279, 0.101279, 0.101264], ""v13"": [0.101297, 0.099424, 0.095215, 0.039003], ""v14"": [0.439985, 0.409664, 0.265039, 0.173147]}"
6,14,46,1,True,138593,241.067214,0.00099993,138593,241.067214,0.22659353,0.00000000,0.22659353,0.001,,"{""v0"": 0.396131, ""v1"": 0.601828, ""v2"": 0.000312, ""v3"": 0.000612, ""v4"": 2e-06, ""v5"": 2e-06, ""v6"": 3e-06, ""v7"": 9e-06, ""v8"": 1e-05, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 2e-06, ""v12"": 0.000579, ""v13"": 0.000509}","{""v0"": [0.227219], ""v1"": [0.226932, 0.213288, 0.188496, 0.124493, 0.114905], ""v2"": [0.998866, 0.996873], ""v3"": [0.99799, 0.997433, 0.994471], ""v4"": [0.999946, 0.999945, 0.999945, 0.999943, 0.999929], ""v5"": [0.999954, 0.999942], ""v6"": [0.99996, 0.999946, 0.999939], ""v7"": [0.999941, 0.999927, 0.999924], ""v8"": [0.999972, 0.999967, 0.999958], ""v9"": [0.998335, 0.998333], ""v10"": [0.998337, 0.998337, 0.998336, 0.998336], ""v11"": [0.998332, 0.99833, 0.998329, 0.998326], ""v12"": [0.998339, 0.998328, 0.997662, 0.997229, 0.9958, 0.994776], ""v13"": [0.998772, 0.998237, 0.996932]}"
6,14,46,2,True,194174,1838.221983,0.00100000,194174,1838.221983,0.22665982,0.00006629,0.22659353,0.001,100,"{""v0"": 0.39608, ""v1"": 0.601605, ""v2"": 3e-06, ""v3"": 5e-06, ""v4"": 3e-06, ""v5"": 2e-06, ""v6"": 0.000325, ""v7"": 0.000757, ""v8"": 0.000635, ""v9"": 0.000322, ""v10"": 0.0, ""v11"": 1e-06, ""v12"": 9e-06, ""v13"": 0.000254}","{""v0"": [0.227262], ""v1"": [0.227055, 0.213405, 0.188602, 0.124569, 0.114975], ""v2"": [0.999962, 0.999944], ""v3"": [0.999954, 0.999949, 0.999924], ""v4"": [0.999018, 0.999017, 0.999016, 0.999014, 0.998993], ""v5"": [0.999028, 0.999014], ""v6"": [0.999034, 0.997787, 0.997224], ""v7"": [0.997687, 0.99662, 0.996344], ""v8"": [0.998206, 0.9979, 0.997324], ""v9"": [0.999213, 0.998296], ""v10"": [0.999973, 0.999973, 0.999972, 0.999972], ""v11"": [0.999972, 0.999971, 0.99997, 0.999969], ""v12"": [0.999974, 0.999974, 0.999964, 0.999957, 0.999934, 0.999918], ""v13"": [0.999388, 0.999121, 0.998469]}"
7,12,31,1,True,2855,2.938659,0.00099977,2855,2.938659,0.08338019,0.00000000,0.08338019,0.001,,"{""v0"": 0.000768, ""v1"": 0.000159, ""v2"": 2.9e-05, ""v3"": 2.9e-05, ""v4"": 0.997042, ""v5"": 4.5e-05, ""v6"": 4.2e-05, ""v7"": 2.9e-05, ""v8"": 2.9e-05, ""v9"": 2.9e-05, ""v10"": 9e-05, ""v11"": 0.001708}","{""v0"": [0.083678, 0.083675, 0.083622, 0.083301], ""v1"": [0.083809], ""v2"": [0.083835, 0.08383, 0.083827], ""v3"": [0.083828], ""v4"": [0.083843, 0.076929, 0.076395, 0.054134, 0.047331], ""v5"": [0.999648, 0.999563], ""v6"": [0.999481, 0.999453], ""v7"": [0.999745, 0.999727, 0.999658], ""v8"": [0.999859, 0.999703], ""v9"": [0.999931, 0.999912], ""v10"": [0.999764, 0.999592, 0.999483, 0.9993], ""v11"": [0.995209, 0.994041]}"
7,12,31,2,True,13570,125.467095,0.00099995,13570,125.467095,0.08378082,0.00040063,0.08338019,0.001,100,"{""v0"": 6e-06, ""v1"": 3.2e-05, ""v2"": 0.000632, ""v3"": 1.2e-05, ""v4"": 0.995017, ""v5"": 8e-06, ""v6"": 0.00256, ""v7"": 0.001653, ""v8"": 6e-06, ""v9"": 6e-06, ""v10"": 1.5e-05, ""v11"": 5.4e-05}","{""v0"": [0.084234, 0.084234, 0.084234, 0.084231], ""v1"": [0.084229], ""v2"": [0.084062, 0.083966, 0.083883], ""v3"": [0.08423], ""v4"": [0.084236, 0.077292, 0.076756, 0.054395, 0.047561], ""v5"": [0.999936, 0.999918], ""v6"": [0.983583, 0.981938], ""v7"": [0.993731, 0.992764, 0.988962], ""v8"": [0.99997, 0.999937], ""v9"": [0.999986, 0.999981], ""v10"": [0.999961, 0.999933, 0.999915, 0.999885], ""v11"": [0.999849, 0.999812]}"
8,14,49,1,True,100891,212.589090,0.00099993,100891,212.589090,0.24189318,0.00000000,0.24189318,0.001,,"{""v0"": 0.405446, ""v1"": 6.1e-05, ""v2"": 6e-06, ""v3"": 0.27884, ""v4"": 0.314274, ""v5"": 1e-06, ""v6"": 1e-06, ""v7"": 6e-06, ""v8"": 1e-06, ""v9"": 1e-06, ""v10"": 1e-06, ""v11"": 7e-06, ""v12"": 0.000504, ""v13"": 0.000852}","{""v0"": [0.244571], ""v1"": [0.244224, 0.24422, 0.24422], ""v2"": [0.244257, 0.244256, 0.244255, 0.24425], ""v3"": [0.244262, 0.194025, 0.139495], ""v4"": [0.475167, 0.473556, 0.329918], ""v5"": [0.999978, 0.999977, 0.999977, 0.999971], ""v6"": [0.999979, 0.999977], ""v7"": [0.999982, 0.999977, 0.999953], ""v8"": [0.999959, 0.999958, 0.999957, 0.999957, 0.999954], ""v9"": [0.99996, 0.99996, 0.999958, 0.999954], ""v10"": [0.999964, 0.999963, 0.999962, 0.999961, 0.999958], ""v11"": [0.99997, 0.999961, 0.999958], ""v12"": [0.998826, 0.998739, 0.998539, 0.998259, 0.998243], ""v13"": [0.997423, 0.994445, 0.993993, 0.993698]}"
8,14,49,2,True,191430,1867.359199,0.00099996,191430,1867.359199,0.24205459,0.00016141,0.24189318,0.001,100,"{""v0"": 0.405278, ""v1"": 2e-06, ""v2"": 0.000331, ""v3"": 0.278751, ""v4"": 0.31388, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 0.000621, ""v8"": 0.000169, ""v9"": 0.000346, ""v10"": 0.0, ""v11"": 2e-06, ""v12"": 6e-06, ""v13"": 0.000612}","{""v0"": [0.244696], ""v1"": [0.244537, 0.244537, 0.244537], ""v2"": [0.244255, 0.244198, 0.244169, 0.243844], ""v3"": [0.244539, 0.194254, 0.139665], ""v4"": [0.475613, 0.474002, 0.330308], ""v5"": [0.997976, 0.997976, 0.997976, 0.997974], ""v6"": [0.997973, 0.997971], ""v7"": [0.997978, 0.997393, 0.994807], ""v8"": [0.999455, 0.999321, 0.999238, 0.999168, 0.998808], ""v9"": [0.998886, 0.998802, 0.997925, 0.996166], ""v10"": [0.999987, 0.999987, 0.999986, 0.999986, 0.999985], ""v11"": [0.999989, 0.999986, 0.999985], ""v12"": [0.999987, 0.999986, 0.999984, 0.999981, 0.999981], ""v13"": [0.998149, 0.996007, 0.995682, 0.995469]}"
9,10,23,1,True,2198,1.579845,0.00099969,2198,1.579845,0.09142925,0.00000000,0.09142925,0.001,,"{""v0"": 9.4e-05, ""v1"": 0.000428, ""v2"": 5.7e-05, ""v3"": 0.003415, ""v4"": 0.995039, ""v5"": 4.5e-05, ""v6"": 4.5e-05, ""v7"": 6.2e-05, ""v8"": 4.5e-05, ""v9"": 0.000769}","{""v0"": [0.097086, 0.09708, 0.097074, 0.097064], ""v1"": [0.097131, 0.097033], ""v2"": [0.097315, 0.097312, 0.09731, 0.097302, 0.097287], ""v3"": [0.096443, 0.096231], ""v4"": [0.097328, 0.040252], ""v5"": [0.999619, 0.999267], ""v6"": [0.999828, 0.999653], ""v7"": [0.999806], ""v8"": [0.999871], ""v9"": [0.998254, 0.99818]}"
9,10,23,2,True,2429,11.286521,0.00099967,2429,11.286521,0.09140701,-0.00002225,0.09142925,0.001,100,"{""v0"": 0.000634, ""v1"": 0.000388, ""v2"": 4.6e-05, ""v3"": 0.003299, ""v4"": 0.994672, ""v5"": 4.1e-05, ""v6"": 4.1e-05, ""v7"": 4.1e-05, ""v8"": 5.8e-05, ""v9"": 0.00078}","{""v0"": [0.096977, 0.096946, 0.096918, 0.096869], ""v1"": [0.097226, 0.097137], ""v2"": [0.097393, 0.09739, 0.097388, 0.097382, 0.09737], ""v3"": [0.096547, 0.096342], ""v4"": [0.097404, 0.040285], ""v5"": [0.999655, 0.999337], ""v6"": [0.999844, 0.999686], ""v7"": [0.99987], ""v8"": [0.999835], ""v9"": [0.99823, 0.998154]}"
10,12,38,1,True,330311,792.675355,0.00099992,330311,792.675355,0.66943632,0.00000000,0.66943632,0.001,,"{""v0"": 0.150271, ""v1"": 0.178857, ""v2"": 0.181024, ""v3"": 0.000217, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 0.000326, ""v7"": 0.0, ""v8"": 0.126506, ""v9"": 6e-06, ""v10"": 0.181459, ""v11"": 0.181333}","{""v0"": [0.669407, 0.474527], ""v1"": [0.669431, 0.645594, 0.643479, 0.611812, 0.534146], ""v2"": [0.669436], ""v3"": [0.668815, 0.66856, 0.668275], ""v4"": [0.669352, 0.669352, 0.669351, 0.669351], ""v5"": [0.669353, 0.669352, 0.669352, 0.669352], ""v6"": [0.668569, 0.668516, 0.668475, 0.668322, 0.668196], ""v7"": [0.669353, 0.669353], ""v8"": [0.669354, 0.634172, 0.598804, 0.550302], ""v9"": [0.999986, 0.99998], ""v10"": [0.669428, 0.641707, 0.425843], ""v11"": [0.669436, 0.461269, 0.43575]}"
10,12,38,2,True,297735,1266.224384,0.00099984,297735,1266.224384,0.66937272,-0.00006360,0.66943632,0.001,100,"{""v0"": 0.150338, ""v1"": 0.178904, ""v2"": 0.181071, ""v3"": 0.0, ""v4"": 1e-06, ""v5"": 2.2e-05, ""v6"": 0.0, ""v7"": 0.000199, ""v8"": 0.126579, ""v9"": 9e-06, ""v10"": 0.1815, ""v11"": 0.181376}","{""v0"": [0.669293, 0.474398], ""v1"": [0.669361, 0.645522, 0.643407, 0.611738, 0.534068], ""v2"": [0.669368], ""v3"": [0.669202, 0.669202, 0.669201], ""v4"": [0.6692, 0.6692, 0.669198, 0.669197], ""v5"": [0.669152, 0.669126, 0.669112, 0.669103], ""v6"": [0.669203, 0.669203, 0.669203, 0.669202, 0.669202], ""v7"": [0.6687, 0.668401], ""v8"": [0.669204, 0.634015, 0.598642, 0.550136], ""v9"": [0.999978, 0.999969], ""v10"": [0.669368, 0.641645, 0.425777], ""v11"": [0.669373, 0.461199, 0.43568]}"
11,11,36,1,True,217492,366.365574,0.00099999,217492,366.365574,0.30129010,0.00000000,0.30129010,0.001,,"{""v0"": 0.202963, ""v1"": 0.237282, ""v2"": 3e-06, ""v3"": 0.0, ""v4"": 0.0, ""v5"": 3e-06, ""v6"": 0.0, ""v7"": 0.0, ""v8"": 0.559341, ""v9"": 1e-05, ""v10"": 0.000396}","{""v0"": [0.301409, 0.279536, 0.231165, 0.227776, 0.191843], ""v1"": [0.522148, 0.419169, 0.257625], ""v2"": [0.999993, 0.999993, 0.999992, 0.999989], ""v3"": [0.999998, 0.999998, 0.999997, 0.999997, 0.999996], ""v4"": [0.999998], ""v5"": [0.999992, 0.999991], ""v6"": [0.999999, 0.999998, 0.999997], ""v7"": [0.999998], ""v8"": [0.301056, 0.299248, 0.293025, 0.283875, 0.259652, 0.231899, 0.210651], ""v9"": [0.999967, 0.999957], ""v10"": [0.999006, 0.998775, 0.996404]}"
11,11,36,2,True,226263,1111.242518,0.00099977,226263,1111.242518,0.30130972,0.00001962,0.30129010,0.001,100,"{""v0"": 0.203103, ""v1"": 0.237126, ""v2"": 0.0, ""v3"": 5e-06, ""v4"": 0.0, ""v5"": 0.0, ""v6"": 1e-06, ""v7"": 2e-06, ""v8"": 0.559317, ""v9"": 0.000431, ""v10"": 1.5e-05}","{""v0"": [0.301421, 0.279537, 0.231149, 0.227759, 0.191817], ""v1"": [0.522355, 0.419371, 0.257783], ""v2"": [0.999998, 0.999998, 0.999998, 0.999997], ""v3"": [0.999988, 0.999986, 0.999979, 0.999977, 0.999974], ""v4"": [0.999998], ""v5"": [0.999999, 0.999999], ""v6"": [0.999997, 0.999994, 0.99999], ""v7"": [0.999992], ""v8"": [0.301109, 0.299301, 0.293078, 0.283926, 0.2597, 0.231942, 0.21069], ""v9"": [0.998583, 0.998179], ""v10"": [0.999963, 0.999955, 0.999868]}"
12,14,45,1,True,1105,1.819367,0.00099965,1105,1.819367,0.06889879,0.00000000,0.06889879,0.001,,"{""v0"": 0.376307, ""v1"": 0.000266, ""v2"": 6.5e-05, ""v3"": 6.5e-05, ""v4"": 6.5e-05, ""v5"": 6.5e-05, ""v6"": 6.5e-05, ""v7"": 6.5e-05, ""v8"": 6.5e-05, ""v9"": 6.5e-05, ""v10"": 6.5e-05, ""v11"": 0.001834, ""v12"": 0.430628, ""v13"": 0.190383}","{""v0"": [0.071187, 0.064393, 0.0514, 0.047146, 0.030195], ""v1"": [0.193662, 0.19361], ""v2"": [0.193613], ""v3"": [0.193744, 0.193717, 0.193715], ""v4"": [0.193818, 0.193815, 0.193799, 0.193775], ""v5"": [0.193705, 0.193675], ""v6"": [0.193823, 0.193816, 0.193781, 0.193674], ""v7"": [0.193815, 0.193779], ""v8"": [0.193875], ""v9"": [0.193918, 0.193913, 0.193902, 0.193901, 0.193898], ""v10"": [0.193958, 0.19394, 0.193929, 0.19392], ""v11"": [0.192817, 0.192655, 0.192551], ""v12"": [0.193993, 0.188337, 0.186894, 0.184968, 0.177253, 0.163984, 0.10231], ""v13"": [0.607784, 0.599894]}"
