network_id,n_controls,total_Q,rho,batch,runs,exact_runs,exact_iters,max_iters,exact_time_s,exact_time_std,target_obj,stoch_reached,stoch_iters_to_target,stoch_time_to_target_s,extra_iters,extra_time_s,iter_ratio,time_ratio,target_ell
10,6,6,1.0,1,10,10,2000,100000,0.401713,0.003893,0.00000037,0/10,,,,,,,"{""ContaminationTapeFails"": 0.499834, ""CommonCauseSealFailureBE"": 0.499833, ""Metal-To-MetalSealFails"": 8.3e-05, ""CompressionSeal1Fails"": 8.3e-05, ""CompressionSeal2Fails"": 8.3e-05, ""FusedPlugFails"": 8.3e-05}"
11,21,21,1.0,1,10,10,2000,100000,1.844677,0.009854,0.00770235,0/10,,,,,,,"{""X1"": 0.098345, ""X2"": 0.098328, ""X7"": 0.098285, ""X8"": 0.098259, ""X9"": 0.098301, ""X3"": 0.09827, ""X4"": 0.045541, ""X5"": 0.045528, ""X6"": 0.045539, ""X16"": 2.4e-05, ""X17"": 2.4e-05, ""X18"": 2.4e-05, ""X14"": 0.045543, ""X15"": 0.045522, ""X19"": 2.4e-05, ""X20"": 2.4e-05, ""X21"": 2.4e-05, ""X10"": 0.045615, ""X11"": 0.045611, ""X12"": 0.045588, ""X13"": 0.045582}"
12,22,22,1.0,1,10,10,2000,100000,2.272876,0.008060,0.07186423,10/10,19100.9,5.470014,17100.9,3.197138,9.550,2.407,"{""X1_1"": 0.526293, ""X1_2"": 0.016081, ""X1_3"": 0.019617, ""X2_1_1"": 0.001865, ""X2_1_2"": 0.001865, ""X2_2_1"": 0.131362, ""X2_2_2"": 0.041142, ""X2_3"": 0.008298, ""X3_1"": 0.065461, ""X3_2"": 0.041126, ""X3_3"": 0.003664, ""X4_1_1"": 0.002341, ""X4_1_2"": 0.011008, ""X4_1_3"": 0.002297, ""X4_2_1"": 0.008232, ""X4_2_2"": 0.067632, ""X5_1_1"": 0.001193, ""X5_1_2"": 2.3e-05, ""X5_2_1"": 0.015955, ""X5_2_2"": 0.002625, ""X5_3_1"": 0.01594, ""X5_3_2"": 0.015978}"
13,53,53,1.0,1,10,10,2000,100000,2.436845,0.020526,0.00000000,10/10,1.0,0.000649,-1999.0,-2.436197,0.001,0.000,"{""X1"": 9e-06, ""X2"": 9e-06, ""X3"": 9e-06, ""X4"": 9e-06, ""X5"": 9e-06, ""X6"": 9e-06, ""X7"": 9e-06, ""X8"": 9e-06, ""X9"": 9e-06, ""X10"": 9e-06, ""X11"": 9e-06, ""X12"": 9e-06, ""X13"": 9e-06, ""X14"": 9e-06, ""X15"": 9e-06, ""X16"": 9e-06, ""X17"": 9e-06, ""X18"": 9e-06, ""X19"": 9e-06, ""X20"": 9e-06, ""X21"": 9e-06, ""X22"": 9e-06, ""X23"": 9e-06, ""X24"": 9e-06, ""X25"": 9e-06, ""X26"": 9e-06, ""X27"": 9e-06, ""X30"": 9e-06, ""X31"": 9e-06, ""X32"": 9e-06, ""X33"": 9e-06, ""X34"": 9e-06, ""X35"": 9e-06, ""X36"": 9e-06, ""X37"": 9e-06, ""X38"": 9e-06, ""X39"": 9e-06, ""X28"": 9e-06, ""X29"": 9e-06, ""X40"": 9e-06, ""X41"": 9e-06, ""X42"": 9e-06, ""X43"": 9e-06, ""X44"": 9e-06, ""X45"": 9e-06, ""X46"": 9e-06, ""X47"": 9e-06, ""X48"": 9e-06, ""X49"": 9e-06, ""X50"": 0.249884, ""X51"": 0.249884, ""X52"": 0.249884, ""X53"": 0.249884}"
14,25,25,1.0,1,10,10,2000,100000,2.940060,0.014362,0.33592743,10/10,7164.4,2.563432,5164.4,-0.376628,3.582,0.872,"{""BE1"": 0.001502, ""BE2"": 2e-05, ""BE3"": 2e-05, ""BE4"": 2e-05, ""BE5"": 2e-05, ""BE6"": 0.183496, ""BE7"": 0.161458, ""BE8"": 0.093938, ""BE9"": 0.003858, ""BE10"": 0.001909, ""BE11"": 0.001939, ""BE12"": 0.001481, ""BE13"": 0.005013, ""BE14"": 0.006303, ""BE15"": 0.00149, ""BE16"": 0.001896, ""BE17"": 0.147616, ""BE18"": 0.006346, ""BE19"": 0.001765, ""BE20"": 0.056741, ""BE21"": 0.153965, ""BE22"": 0.004543, ""BE23"": 0.152673, ""BE24"": 0.006179, ""BE25"": 0.005808}"
15,10,10,1.0,1,10,10,2000,100000,0.637724,0.005577,0.01452446,0/10,,,,,,,"{""TAFc"": 0.165595, ""BAFacN"": 0.004578, ""BAFacS"": 0.002958, ""BAFacE"": 0.002178, ""BAFacW"": 0.164464, ""MLFac"": 0.336936, ""BHFac"": 0.316074, ""HFship"": 0.002319, ""HFland"": 0.002319, ""LHF"": 0.002578}"
16,23,23,1.0,1,10,10,2000,100000,2.143594,0.005458,0.00129957,0/10,,,,,,,"{""TAFfs"": 0.06015, ""TAFfp"": 0.001496, ""BAFacN"": 0.001489, ""BAFacS"": 0.001495, ""BAFacE"": 0.001491, ""BAFacW"": 0.001493, ""BAFasbN"": 0.001494, ""BAFasbS"": 0.001493, ""BAFasbE"": 0.001493, ""BAFasbW"": 0.001498, ""BAFapN"": 0.001501, ""BAFapS"": 0.018316, ""BAFapE"": 0.001494, ""BAFapW"": 0.004496, ""MLFac"": 0.001493, ""MLFasb"": 0.109413, ""MLFap"": 0.164765, ""BHFac"": 0.001497, ""BHFas"": 0.143779, ""BHFap"": 0.460203, ""HFship"": 0.00894, ""HFland"": 0.009011, ""LHF"": 0.001498}"
17,34,34,1.0,1,10,10,2000,100000,4.245509,0.023048,0.00108539,0/10,,,,,,,"{""TAFfs"": 0.001317, ""BAFfcN"": 0.001238, ""BAFfcS"": 0.001267, ""BAFfcE"": 0.001271, ""BAFfcW"": 0.001296, ""BAFfpN"": 0.001283, ""BAFfpS"": 0.001207, ""BAFfpE"": 0.001176, ""BAFfpW"": 0.001181, ""BAFacN"": 0.001234, ""BAFacS"": 0.001321, ""BAFacE"": 0.001311, ""BAFacW"": 0.001316, ""BAFasbN"": 0.001328, ""BAFasbS"": 0.001312, ""BAFasbE"": 0.00129, ""BAFasbW"": 0.001305, ""BAFapN"": 0.001161, ""BAFapS"": 0.016802, ""BAFapE"": 0.001295, ""BAFapW"": 0.001297, ""MLFfc"": 0.001199, ""MLFfp"": 0.061198, ""MLFac"": 0.00127, ""MLFasb"": 0.088318, ""MLFap"": 0.348759, ""BHFfc"": 0.001232, ""BHFfp"": 0.189277, ""BHFac"": 0.001276, ""BHFas"": 0.169877, ""BHFap"": 0.061085, ""HFship"": 0.016459, ""HFland"": 0.016554, ""LHF"": 0.001289}"
18,22,22,1.0,1,10,10,2000,100000,2.284706,0.017372,0.07186423,10/10,19100.9,5.449583,17100.9,3.164877,9.550,2.385,"{""X1_1"": 0.526293, ""X1_2"": 0.016081, ""X1_3"": 0.019617, ""X2_1_1"": 0.001865, ""X2_1_2"": 0.001865, ""X2_2_1"": 0.131362, ""X2_2_2"": 0.041142, ""X2_3"": 0.008298, ""X3_1"": 0.065461, ""X3_2"": 0.041126, ""X3_3"": 0.003664, ""X4_1_1"": 0.002341, ""X4_1_2"": 0.011008, ""X4_1_3"": 0.002297, ""X4_2_1"": 0.008232, ""X4_2_2"": 0.067632, ""X5_1_1"": 0.001193, ""X5_1_2"": 2.3e-05, ""X5_2_1"": 0.015955, ""X5_2_2"": 0.002625, ""X5_3_1"": 0.01594, ""X5_3_2"": 0.015978}"
19,23,23,1.0,1,10,10,2000,100000,2.705544,0.016704,0.00211719,0/10,,,,,,,"{""Not_removing_the_corrosion_gas_and_impurities"": 0.114725, ""Not_adding_corrosion_inhibitor"": 0.125204, ""Not_pigging_regularly"": 0.021211, ""Anticorrosive_coating_failure"": 0.043759, ""Cathodic_protection_failure"": 0.038215, ""Dropped_objects_hit"": 0.012572, ""Anchoring_work"": 0.018377, ""Fishing_gear_interaction"": 0.038208, ""Offshore_construction"": 0.006648, ""Design_burial_depth_is_not_enough"": 0.001216, ""Operation_of_burial_depth_is_not_enough"": 0.001176, ""Failure_of_treatment_timely"": 0.001191, ""Strong_current_and_wave"": 2.2e-05, ""Seabed_soil_are_eroded_easily"": 2.2e-05, ""Subsea_earthquake"": 0.003578, ""Seabed_movement"": 0.14844, ""Typhoon"": 0.006616, ""Design_defect_of_material"": 0.101379, ""Construction_defect_of_material"": 0.085179, ""Design_defect_of_weld-seam"": 0.029768, ""Construction_defect_of_weld-seam"": 0.065851, ""Auxiliaries_aging"": 0.133034, ""Design_defect_of_auxiliaries"": 0.003611}"
20,30,30,1.0,1,10,10,2000,100000,3.854611,0.052083,0.91902843,10/10,1849.5,0.295501,-150.5,-3.559109,0.925,0.077,"{""X1"": 0.036416, ""X2"": 0.031565, ""X3"": 0.035207, ""X4"": 0.032294, ""X5"": 0.033084, ""X6"": 0.033063, ""X7"": 0.035972, ""X8"": 0.032894, ""X10"": 0.034593, ""X11"": 0.034021, ""X12"": 0.034529, ""X13"": 0.034181, ""X14"": 0.033877, ""X15"": 0.034213, ""X16"": 0.030998, ""X17"": 0.029684, ""X18"": 0.033258, ""X19"": 0.033223, ""X20"": 0.033671, ""X21"": 0.034081, ""X22"": 0.035359, ""X23"": 0.032308, ""X24"": 0.033983, ""X25"": 0.034012, ""X26"": 0.026052, ""X27"": 0.032057, ""X28"": 0.033721, ""X29"": 0.034704, ""X30"": 0.034731, ""X31"": 0.032249}"
21,16,16,1.0,1,10,10,2000,100000,1.360584,0.026148,0.00695010,0/10,,,,,,,"{""X1"": 0.044178, ""X2"": 0.032309, ""X3"": 0.149952, ""X4"": 0.011578, ""X5"": 0.142166, ""X6"": 0.110422, ""X7"": 0.059773, ""X8"": 0.089229, ""X9"": 0.021206, ""X10"": 0.013365, ""X11"": 0.117669, ""X12"": 0.04165, ""X13"": 0.044172, ""X14"": 0.044164, ""X15"": 0.04668, ""X16"": 0.031489}"
22,27,27,1.0,1,10,10,2000,100000,3.225859,0.045808,0.08613470,10/10,15923.4,7.703420,13923.4,4.477561,7.962,2.388,"{""Source"": 0.079393, ""TreatmentUnits"": 1.9e-05, ""Staff"": 1.9e-05, ""MetallicLeach"": 0.234347, ""ConduciveLeach"": 0.054295, ""MetallicCorr"": 0.305277, ""ConduciveCorr"": 0.215059, ""Threat"": 0.09249, ""PhysGeo"": 1.9e-05, ""Monitoring"": 1.9e-05, ""Plastic"": 0.001732, ""Hydrocarbon"": 1.9e-05, ""ConducivePerm"": 1.9e-05, ""Organic"": 0.002158, ""Detention"": 1.9e-05, ""ConduciveBiofilm"": 1.9e-05, ""PipesGaskets"": 0.002834, ""Maintenance"": 0.002775, ""CrossConnect"": 0.002798, ""LOPressure"": 1.9e-05, ""Contaminants"": 1.9e-05, ""OrganicDBP"": 0.003312, ""DisinfectantConcDBP"": 1.9e-05, ""ConduciveDBP"": 1.9e-05, ""OrganicDL"": 0.003273, ""DisinfectantConcDL"": 1.9e-05, ""ConduciveDL"": 1.9e-05}"
