network_id,t,exact_obj,stoch_mean_obj,stoch_std_obj,stoch_sem_obj,stoch_runs
21,23800,,0.00699251,0.00001826,0.00000577,10
21,23850,,0.00699246,0.00001824,0.00000577,10
21,23900,,0.00699237,0.00001822,0.00000576,10
21,23950,,0.00699228,0.00001821,0.00000576,10
21,24000,,0.00699222,0.00001824,0.00000577,10
21,24050,,0.00699218,0.00001825,0.00000577,10
21,24100,,0.00699215,0.00001822,0.00000576,10
21,24150,,0.00699213,0.00001818,0.00000575,10
21,24200,,0.00699207,0.00001812,0.00000573,10
21,24250,,0.00699205,0.00001813,0.00000573,10
21,24300,,0.00699202,0.00001813,0.00000573,10
21,24350,,0.00699200,0.00001815,0.00000574,10
21,24400,,0.00699197,0.00001820,0.00000575,10
21,24450,,0.00699192,0.00001822,0.00000576,10
21,24500,,0.00699186,0.00001823,0.00000577,10
21,24550,,0.00699177,0.00001820,0.00000576,10
21,24600,,0.00699169,0.00001815,0.00000574,10
21,24650,,0.00699161,0.00001807,0.00000571,10
21,24700,,0.00699155,0.00001799,0.00000569,10
21,24750,,0.00699151,0.00001795,0.00000568,10
21,24800,,0.00699147,0.00001789,0.00000566,10
21,24850,,0.00699141,0.00001786,0.00000565,10
21,24900,,0.00699132,0.00001785,0.00000565,10
21,24950,,0.00699120,0.00001781,0.00000563,10
21,25000,,0.00699111,0.00001774,0.00000561,10
21,25050,,0.00699102,0.00001771,0.00000560,10
21,25100,,0.00699089,0.00001766,0.00000558,10
21,25150,,0.00699078,0.00001760,0.00000557,10
21,25200,,0.00699072,0.00001759,0.00000556,10
21,25250,,0.00699067,0.00001762,0.00000557,10
21,25300,,0.00699058,0.00001764,0.00000558,10
21,25350,,0.00699046,0.00001765,0.00000558,10
21,25400,,0.00699035,0.00001766,0.00000558,10
21,25450,,0.00699023,0.00001767,0.00000559,10
21,25500,,0.00699010,0.00001767,0.00000559,10
21,25550,,0.00698995,0.00001769,0.00000559,10
21,25600,,0.00698983,0.00001770,0.00000560,10
21,25650,,0.00698972,0.00001771,0.00000560,10
