network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,12,38,5.0,greedy_probability,index,stochastic,1,True,regret,1813,0.082069,0.00099956,0.00675077,0.99974014,0.99298937,"{""v0"": 4.6e-05, ""v1"": 4.6e-05, ""v2"": 4.6e-05, ""v3"": 0.499514, ""v4"": 4.6e-05, ""v5"": 4.6e-05, ""v6"": 4.6e-05, ""v7"": 4.6e-05, ""v8"": 4.6e-05, ""v9"": 4.6e-05, ""v10"": 0.500027, ""v11"": 4.6e-05}","{""v0"": [0.999676, 0.999275], ""v1"": [0.999736, 0.999707, 0.999704, 0.999661, 0.999534], ""v2"": [0.99974], ""v3"": [0.066066, 0.045694, 0.033024], ""v4"": [0.998435, 0.998384, 0.997919, 0.997756], ""v5"": [0.998655, 0.9985, 0.998422, 0.998366], ""v6"": [0.998964, 0.998942, 0.998925, 0.998863, 0.998812], ""v7"": [0.998947, 0.998748], ""v8"": [0.999318, 0.999251, 0.999177, 0.99906], ""v9"": [0.999723, 0.999619], ""v10"": [0.073404, 0.065476, 0.028196], ""v11"": [0.99974, 0.999386, 0.99932]}"
11,11,36,5.0,greedy_probability,index,stochastic,1,True,regret,2002,0.077560,0.00099952,0.00568359,0.84172759,0.83604400,"{""v0"": 4.5e-05, ""v1"": 4.5e-05, ""v2"": 4.5e-05, ""v3"": 4.5e-05, ""v4"": 4.5e-05, ""v5"": 4.5e-05, ""v6"": 4.5e-05, ""v7"": 4.5e-05, ""v8"": 0.64488, ""v9"": 4.5e-05, ""v10"": 0.354711}","{""v0"": [0.998734, 0.998666, 0.998467, 0.99845, 0.998237], ""v1"": [0.999119, 0.998943, 0.998385], ""v2"": [0.999462, 0.999458, 0.999403, 0.9993], ""v3"": [0.999458, 0.999388, 0.999215, 0.999167, 0.999103], ""v4"": [0.999406], ""v5"": [0.999723, 0.999675], ""v6"": [0.999714, 0.999477, 0.999202], ""v7"": [0.999468], ""v8"": [0.029468, 0.029224, 0.028394, 0.027197, 0.024154, 0.020878, 0.018509], ""v9"": [0.999626, 0.999519], ""v10"": [0.14004, 0.11667, 0.042963]}"
12,14,45,5.0,greedy_probability,index,stochastic,1,True,regret,320,0.028965,0.00099757,0.00266312,0.00495989,0.00229677,"{""v0"": 0.353668, ""v1"": 0.089915, ""v2"": 0.000223, ""v3"": 0.000223, ""v4"": 0.000223, ""v5"": 0.000223, ""v6"": 0.000223, ""v7"": 0.000223, ""v8"": 0.02506, ""v9"": 0.012171, ""v10"": 0.001086, ""v11"": 0.000223, ""v12"": 0.273537, ""v13"": 0.243001}","{""v0"": [0.005008, 0.004366, 0.003259, 0.002927, 0.001731], ""v1"": [0.024856, 0.022544], ""v2"": [0.042516], ""v3"": [0.042686, 0.04265, 0.042648], ""v4"": [0.042781, 0.042778, 0.042757, 0.042725], ""v5"": [0.042635, 0.042595], ""v6"": [0.042787, 0.042779, 0.042733, 0.042595], ""v7"": [0.042778, 0.04273], ""v8"": [0.033044], ""v9"": [0.039418, 0.039053, 0.038219, 0.038131, 0.037941], ""v10"": [0.042633, 0.042485, 0.042388, 0.042314], ""v11"": [0.042858, 0.042848, 0.042841], ""v12"": [0.042932, 0.041441, 0.041063, 0.04056, 0.038567, 0.035211, 0.020702], ""v13"": [0.232514, 0.22668]}"
13,12,35,5.0,greedy_probability,index,stochastic,1,True,regret,2086,0.084744,0.00099972,0.00577460,0.98699258,0.98121798,"{""v0"": 0.546418, ""v1"": 4e-05, ""v2"": 4e-05, ""v3"": 4e-05, ""v4"": 4e-05, ""v5"": 4e-05, ""v6"": 0.453183, ""v7"": 4e-05, ""v8"": 4e-05, ""v9"": 4e-05, ""v10"": 4e-05, ""v11"": 4e-05}","{""v0"": [0.055574, 0.05458, 0.050499, 0.018362], ""v1"": [0.999664, 0.999559, 0.999318, 0.999284], ""v2"": [0.998726, 0.998713, 0.998684], ""v3"": [0.999165, 0.999135, 0.998836], ""v4"": [0.998932, 0.998439, 0.998084], ""v5"": [0.999073, 0.998889, 0.998838, 0.998772], ""v6"": [0.05943, 0.052353, 0.040217], ""v7"": [0.999613, 0.999239], ""v8"": [0.999259, 0.999233], ""v9"": [0.999205, 0.999007, 0.998827], ""v10"": [0.999553, 0.999507], ""v11"": [0.999766, 0.999275]}"
14,14,34,5.0,greedy_probability,index,stochastic,1,True,regret,229,0.019269,0.00098699,0.00203789,0.02093874,0.01890085,"{""v0"": 0.215328, ""v1"": 0.361433, ""v2"": 0.000312, ""v3"": 0.023814, ""v4"": 0.000312, ""v5"": 0.000312, ""v6"": 0.022905, ""v7"": 0.000312, ""v8"": 0.001165, ""v9"": 0.000312, ""v10"": 0.000312, ""v11"": 0.208032, ""v12"": 0.05277, ""v13"": 0.112682}","{""v0"": [0.019661, 0.013157], ""v1"": [0.001599, 0.001416, 0.000678, 0.00054], ""v2"": [0.046879, 0.046654], ""v3"": [0.048029, 0.024285], ""v4"": [0.104707], ""v5"": [0.105746, 0.105598], ""v6"": [0.093095, 0.074936], ""v7"": [0.106036, 0.106016, 0.105972], ""v8"": [0.105618, 0.105563, 0.105501, 0.104883], ""v9"": [0.105947], ""v10"": [0.106199, 0.106179], ""v11"": [0.106417, 0.1045, 0.076625], ""v12"": [0.383735, 0.29454], ""v13"": [0.526872, 0.475804, 0.454293, 0.366422]}"
15,14,45,5.0,greedy_probability,index,stochastic,1,True,regret,247,0.018701,0.00099123,0.00392293,0.02749867,0.02357574,"{""v0"": 0.385106, ""v1"": 0.031199, ""v2"": 0.000289, ""v3"": 0.238362, ""v4"": 0.000787, ""v5"": 0.000289, ""v6"": 0.000787, ""v7"": 0.000289, ""v8"": 0.021699, ""v9"": 0.000289, ""v10"": 0.26313, ""v11"": 0.057194, ""v12"": 0.000289, ""v13"": 0.000289}","{""v0"": [0.027981, 0.017504], ""v1"": [0.212342, 0.182345, 0.153067], ""v2"": [0.257358, 0.257179, 0.257138, 0.257028], ""v3"": [0.25798, 0.257375, 0.176937], ""v4"": [0.992822, 0.992522, 0.992011, 0.991577, 0.984898], ""v5"": [0.995629, 0.995562, 0.995059, 0.994541, 0.993205], ""v6"": [0.990185, 0.986904, 0.98395], ""v7"": [0.995519, 0.995241, 0.994193], ""v8"": [0.878518, 0.827524], ""v9"": [0.99556, 0.995088, 0.995043, 0.990749], ""v10"": [0.170121, 0.162873, 0.149238], ""v11"": [0.717375, 0.669559, 0.5237], ""v12"": [0.996401, 0.994051], ""v13"": [0.9981, 0.997402, 0.997089]}"
16,10,27,5.0,greedy_probability,index,stochastic,1,True,regret,1476,0.052094,0.00099893,0.00408171,0.46654501,0.46246331,"{""v0"": 6.8e-05, ""v1"": 6.8e-05, ""v2"": 0.570236, ""v3"": 6.8e-05, ""v4"": 6.8e-05, ""v5"": 6.8e-05, ""v6"": 0.429222, ""v7"": 6.8e-05, ""v8"": 6.8e-05, ""v9"": 6.8e-05}","{""v0"": [0.99589, 0.994518, 0.993805, 0.993653], ""v1"": [0.997112, 0.997078], ""v2"": [0.027428, 0.022086, 0.01812, 0.017352, 0.016619, 0.013065], ""v3"": [0.995535], ""v4"": [0.993268], ""v5"": [0.997023, 0.996326], ""v6"": [0.07913, 0.056216, 0.040287], ""v7"": [0.99803, 0.997735], ""v8"": [0.999086, 0.999043, 0.99811], ""v9"": [0.999565, 0.999459, 0.998976]}"
17,12,37,5.0,greedy_probability,index,stochastic,1,True,regret,2545,0.112487,0.00099985,0.00555510,0.77241742,0.76686231,"{""v0"": 3.3e-05, ""v1"": 3.3e-05, ""v2"": 0.710894, ""v3"": 3.3e-05, ""v4"": 0.288778, ""v5"": 3.3e-05, ""v6"": 3.3e-05, ""v7"": 3.3e-05, ""v8"": 3.3e-05, ""v9"": 3.3e-05, ""v10"": 3.3e-05, ""v11"": 3.3e-05}","{""v0"": [0.21026, 0.210189], ""v1"": [0.210261, 0.210247], ""v2"": [0.005023, 0.004625, 0.004539, 0.004015, 0.003928, 0.003712, 0.003656, 0.003539, 0.003499, 0.00247], ""v3"": [0.210261, 0.210255, 0.21025, 0.210148], ""v4"": [0.210307, 0.086802], ""v5"": [0.998599, 0.998297, 0.998097], ""v6"": [0.998942, 0.99892], ""v7"": [0.999218, 0.998884], ""v8"": [0.999232, 0.998895, 0.998365], ""v9"": [0.999203, 0.999048, 0.998601], ""v10"": [0.999524, 0.999331], ""v11"": [0.999808, 0.999551]}"
18,10,20,5.0,greedy_probability,index,stochastic,1,True,regret,1730,0.061583,0.00099944,0.00581067,0.99963565,0.99382498,"{""v0"": 5.8e-05, ""v1"": 0.445645, ""v2"": 5.8e-05, ""v3"": 5.8e-05, ""v4"": 5.8e-05, ""v5"": 5.8e-05, ""v6"": 0.553893, ""v7"": 5.8e-05, ""v8"": 5.8e-05, ""v9"": 5.8e-05}","{""v0"": [0.99961, 0.99911], ""v1"": [0.08061], ""v2"": [0.999547, 0.999368], ""v3"": [0.998083], ""v4"": [0.999348, 0.999055, 0.99886], ""v5"": [0.999451, 0.999244], ""v6"": [0.053749, 0.053576], ""v7"": [0.999651], ""v8"": [0.999639, 0.999609, 0.999596, 0.998889, 0.998843], ""v9"": [0.99964]}"
19,10,32,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000064,0.00000000,0.01474248,0.02234135,0.00759888,"{""v0"": 0.1, ""v1"": 0.1, ""v2"": 0.1, ""v3"": 0.1, ""v4"": 0.1, ""v5"": 0.1, ""v6"": 0.1, ""v7"": 0.1, ""v8"": 0.1, ""v9"": 0.1}","{""v0"": [0.0241, 0.022705, 0.022489, 0.01941, 0.016089], ""v1"": [0.01091, 0.010409, 0.008368, 0.007352, 0.006606, 0.004952], ""v2"": [0.021498, 0.019661, 0.012501], ""v3"": [0.040262], ""v4"": [0.044458, 0.041504, 0.03969, 0.02651], ""v5"": [0.055818, 0.049559], ""v6"": [0.113209, 0.082946, 0.078102], ""v7"": [0.092333, 0.047339, 0.044144, 0.043869], ""v8"": [0.09823, 0.079046, 0.062031], ""v9"": [0.274135]}"
20,10,24,5.0,greedy_probability,index,stochastic,1,True,regret,1591,0.048227,0.00099949,0.00677263,0.99662238,0.98984976,"{""v0"": 0.000842, ""v1"": 0.000842, ""v2"": 6.3e-05, ""v3"": 6.3e-05, ""v4"": 6.3e-05, ""v5"": 6.3e-05, ""v6"": 6.3e-05, ""v7"": 6.3e-05, ""v8"": 6.3e-05, ""v9"": 0.997877}","{""v0"": [0.989463, 0.987279], ""v1"": [0.995226, 0.994529, 0.989951], ""v2"": [0.999185, 0.998865], ""v3"": [0.99536, 0.99269], ""v4"": [0.998233], ""v5"": [0.998785, 0.998769, 0.998612, 0.998546], ""v6"": [0.999265, 0.998787], ""v7"": [0.99936, 0.999261], ""v8"": [0.999645, 0.99946, 0.999428], ""v9"": [0.005314, 0.003734, 0.003293]}"
21,11,25,5.0,greedy_probability,index,stochastic,1,True,regret,3663,0.094456,0.00099990,0.00565860,0.99633695,0.99067835,"{""v0"": 2.5e-05, ""v1"": 2.5e-05, ""v2"": 2.5e-05, ""v3"": 2.5e-05, ""v4"": 2.5e-05, ""v5"": 2.5e-05, ""v6"": 2.5e-05, ""v7"": 2.5e-05, ""v8"": 2.5e-05, ""v9"": 2.5e-05, ""v10"": 0.999752}","{""v0"": [0.996505], ""v1"": [0.998061, 0.997543], ""v2"": [0.998684, 0.998647], ""v3"": [0.999471], ""v4"": [0.999829, 0.999757], ""v5"": [0.999681, 0.999675, 0.999674, 0.99967, 0.999638, 0.999481], ""v6"": [0.999853, 0.999795, 0.999609], ""v7"": [0.999662, 0.999302], ""v8"": [0.999841, 0.999745], ""v9"": [0.999799], ""v10"": [0.005633, 0.005577, 0.00515]}"
22,13,42,5.0,greedy_probability,index,stochastic,1,True,regret,744,0.035175,0.00099979,0.00548137,0.05465081,0.04916944,"{""v0"": 0.000606, ""v1"": 0.137071, ""v2"": 0.000606, ""v3"": 0.000103, ""v4"": 0.000103, ""v5"": 0.000103, ""v6"": 0.000103, ""v7"": 0.000103, ""v8"": 0.000103, ""v9"": 0.000103, ""v10"": 0.000103, ""v11"": 0.334368, ""v12"": 0.526522}","{""v0"": [0.064226, 0.064129], ""v1"": [0.027377, 0.02377, 0.021374], ""v2"": [0.064127, 0.064093, 0.063944, 0.06362, 0.063395], ""v3"": [0.064414, 0.064414], ""v4"": [0.064378, 0.064358, 0.064288], ""v5"": [0.064414], ""v6"": [0.064466, 0.06446, 0.064454, 0.064423, 0.064348], ""v7"": [0.064466], ""v8"": [0.064467, 0.064463, 0.064458, 0.064425, 0.064402], ""v9"": [0.064521, 0.064504, 0.064499], ""v10"": [0.064589, 0.064574, 0.06457, 0.064569], ""v11"": [0.010952, 0.007999, 0.007355, 0.005248, 0.004269], ""v12"": [0.064635, 0.059024, 0.021555]}"
23,14,37,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000083,0.00000000,0.00552465,0.00996586,0.00444121,"{""v0"": 0.071429, ""v1"": 0.071429, ""v2"": 0.071429, ""v3"": 0.071429, ""v4"": 0.071429, ""v5"": 0.071429, ""v6"": 0.071429, ""v7"": 0.071429, ""v8"": 0.071429, ""v9"": 0.071429, ""v10"": 0.071429, ""v11"": 0.071429, ""v12"": 0.071429, ""v13"": 0.071429}","{""v0"": [0.0114], ""v1"": [0.023164, 0.017775, 0.013775], ""v2"": [0.01103, 0.008291, 0.006894], ""v3"": [0.02491, 0.020844, 0.019747], ""v4"": [0.054024, 0.044396], ""v5"": [0.113257, 0.068979], ""v6"": [0.200551, 0.166656, 0.135604, 0.129194], ""v7"": [0.112853, 0.105631, 0.102559], ""v8"": [0.189301, 0.139985], ""v9"": [0.365512, 0.278989], ""v10"": [0.602165], ""v11"": [0.638729, 0.519457, 0.469707], ""v12"": [0.654907, 0.644003, 0.619009, 0.60462, 0.602901, 0.494262], ""v13"": [0.62585, 0.55294]}"
24,11,36,5.0,greedy_probability,index,stochastic,1,True,regret,1,0.000050,0.00000000,0.02814812,0.02831675,0.00016863,"{""v0"": 0.090909, ""v1"": 0.090909, ""v2"": 0.090909, ""v3"": 0.090909, ""v4"": 0.090909, ""v5"": 0.090909, ""v6"": 0.090909, ""v7"": 0.090909, ""v8"": 0.090909, ""v9"": 0.090909, ""v10"": 0.090909}","{""v0"": [0.032917, 0.032617, 0.031618, 0.03051, 0.026737, 0.025808, 0.019643], ""v1"": [0.034129], ""v2"": [0.033706, 0.028729], ""v3"": [0.037601, 0.03665, 0.030344, 0.029327, 0.023766, 0.020277], ""v4"": [0.079569], ""v5"": [0.20911, 0.2, 0.195555, 0.178456, 0.152711], ""v6"": [0.360081, 0.275636], ""v7"": [0.366481, 0.353472, 0.338288, 0.326088], ""v8"": [0.605245, 0.564528, 0.553236, 0.352588], ""v9"": [0.379265], ""v10"": [0.597007, 0.518831, 0.410729]}"
