network_id,n_controls,total_Q,rho,defender_policy,attacker_policy,gradient,samples,converged,stop_reason,iters,defender_opt_time_s,final_regret,defender_assumed_value,attacker_value,value_gap,final_ell,final_indices
10,12,38,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1812,0.579289,0.00099966,0.00675078,0.00675140,0.00000062,"{""v0"": 4.6e-05, ""v1"": 4.6e-05, ""v2"": 4.6e-05, ""v3"": 0.499655, ""v4"": 4.6e-05, ""v5"": 4.6e-05, ""v6"": 4.6e-05, ""v7"": 4.6e-05, ""v8"": 4.6e-05, ""v9"": 4.6e-05, ""v10"": 0.499885, ""v11"": 4.6e-05}",{}
11,11,36,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1265,0.336392,0.00099978,0.00567229,0.00566504,-0.00000726,"{""v0"": 7.2e-05, ""v1"": 7.2e-05, ""v2"": 7.2e-05, ""v3"": 7.2e-05, ""v4"": 7.2e-05, ""v5"": 7.2e-05, ""v6"": 7.2e-05, ""v7"": 7.2e-05, ""v8"": 0.517483, ""v9"": 7.2e-05, ""v10"": 0.48187}",{}
12,14,45,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,239,0.180470,0.00099935,0.00265526,0.00266109,0.00000584,"{""v0"": 0.318846, ""v1"": 0.092263, ""v2"": 0.000299, ""v3"": 0.000299, ""v4"": 0.000299, ""v5"": 0.000299, ""v6"": 0.000299, ""v7"": 0.000299, ""v8"": 0.042139, ""v9"": 0.004346, ""v10"": 0.000299, ""v11"": 0.001012, ""v12"": 0.294252, ""v13"": 0.24505}",{}
13,12,35,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,2094,0.572147,0.00099970,0.00577470,0.00575930,-0.00001540,"{""v0"": 0.545912, ""v1"": 4e-05, ""v2"": 4e-05, ""v3"": 4e-05, ""v4"": 4e-05, ""v5"": 4e-05, ""v6"": 0.45369, ""v7"": 4e-05, ""v8"": 4e-05, ""v9"": 4e-05, ""v10"": 4e-05, ""v11"": 4e-05}",{}
14,14,34,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,137,0.090702,0.00099872,0.00204249,0.00205147,0.00000899,"{""v0"": 0.221349, ""v1"": 0.271503, ""v2"": 0.000521, ""v3"": 0.021538, ""v4"": 0.000521, ""v5"": 0.000521, ""v6"": 0.034588, ""v7"": 0.000521, ""v8"": 0.000521, ""v9"": 0.000521, ""v10"": 0.000521, ""v11"": 0.219105, ""v12"": 0.083318, ""v13"": 0.144949}",{}
15,14,45,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,276,0.174299,0.00099822,0.00395537,0.00397672,0.00002135,"{""v0"": 0.26329, ""v1"": 0.08035, ""v2"": 0.000259, ""v3"": 0.23158, ""v4"": 0.000259, ""v5"": 0.000259, ""v6"": 0.000259, ""v7"": 0.000259, ""v8"": 0.059697, ""v9"": 0.000259, ""v10"": 0.263809, ""v11"": 0.099204, ""v12"": 0.000259, ""v13"": 0.000259}",{}
16,10,27,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1173,0.279248,0.00099984,0.00403487,0.00404388,0.00000900,"{""v0"": 8.5e-05, ""v1"": 8.5e-05, ""v2"": 0.465352, ""v3"": 8.5e-05, ""v4"": 8.5e-05, ""v5"": 8.5e-05, ""v6"": 0.533966, ""v7"": 8.5e-05, ""v8"": 8.5e-05, ""v9"": 8.5e-05}",{}
17,12,37,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1631,0.501091,0.00099988,0.00557549,0.00558573,0.00001024,"{""v0"": 5.1e-05, ""v1"": 5.1e-05, ""v2"": 0.587529, ""v3"": 5.1e-05, ""v4"": 0.41196, ""v5"": 5.1e-05, ""v6"": 5.1e-05, ""v7"": 5.1e-05, ""v8"": 5.1e-05, ""v9"": 5.1e-05, ""v10"": 5.1e-05, ""v11"": 5.1e-05}",{}
18,10,20,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1728,0.422245,0.00099965,0.00581114,0.00579691,-0.00001424,"{""v0"": 5.8e-05, ""v1"": 0.447089, ""v2"": 5.8e-05, ""v3"": 5.8e-05, ""v4"": 5.8e-05, ""v5"": 5.8e-05, ""v6"": 0.552448, ""v7"": 5.8e-05, ""v8"": 5.8e-05, ""v9"": 5.8e-05}",{}
19,10,32,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,36,0.013646,0.00097417,0.00120533,0.00120907,0.00000374,"{""v0"": 0.355156, ""v1"": 0.002778, ""v2"": 0.002778, ""v3"": 0.002778, ""v4"": 0.31803, ""v5"": 0.131516, ""v6"": 0.083606, ""v7"": 0.002778, ""v8"": 0.002778, ""v9"": 0.097804}",{}
20,10,24,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1962,0.380691,0.00099963,0.00673104,0.00673307,0.00000203,"{""v0"": 0.000123, ""v1"": 0.000121, ""v2"": 5.1e-05, ""v3"": 5.1e-05, ""v4"": 5.1e-05, ""v5"": 5.1e-05, ""v6"": 5.1e-05, ""v7"": 5.1e-05, ""v8"": 5.1e-05, ""v9"": 0.999399}",{}
21,11,25,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3119,0.428606,0.00099981,0.00565983,0.00564145,-0.00001838,"{""v0"": 2.9e-05, ""v1"": 2.9e-05, ""v2"": 2.9e-05, ""v3"": 2.9e-05, ""v4"": 2.9e-05, ""v5"": 2.9e-05, ""v6"": 2.9e-05, ""v7"": 2.9e-05, ""v8"": 2.9e-05, ""v9"": 2.9e-05, ""v10"": 0.999709}",{}
22,13,42,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1213,0.396604,0.00099983,0.00547219,0.00547468,0.00000249,"{""v0"": 6.3e-05, ""v1"": 0.255717, ""v2"": 6.3e-05, ""v3"": 6.3e-05, ""v4"": 6.3e-05, ""v5"": 6.3e-05, ""v6"": 6.3e-05, ""v7"": 6.3e-05, ""v8"": 6.3e-05, ""v9"": 6.3e-05, ""v10"": 6.3e-05, ""v11"": 0.354244, ""v12"": 0.389404}",{}
23,14,37,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,18,0.013717,0.00097789,0.00107399,0.00107660,0.00000261,"{""v0"": 0.060386, ""v1"": 0.003968, ""v2"": 0.158644, ""v3"": 0.024069, ""v4"": 0.165797, ""v5"": 0.080676, ""v6"": 0.146132, ""v7"": 0.119099, ""v8"": 0.003968, ""v9"": 0.117405, ""v10"": 0.003968, ""v11"": 0.003968, ""v12"": 0.10795, ""v13"": 0.003968}",{}
24,11,36,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,166,0.049432,0.00099472,0.00176246,0.00178110,0.00001865,"{""v0"": 0.000548, ""v1"": 0.000548, ""v2"": 0.000548, ""v3"": 0.235156, ""v4"": 0.164671, ""v5"": 0.253727, ""v6"": 0.000548, ""v7"": 0.168844, ""v8"": 0.174315, ""v9"": 0.000548, ""v10"": 0.000548}",{}
25,31,129,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3102,5.078234,0.00099968,0.00639105,0.00639672,0.00000567,"{""v0"": 1e-05, ""v1"": 1e-05, ""v2"": 1e-05, ""v3"": 5.1e-05, ""v4"": 1e-05, ""v5"": 1e-05, ""v6"": 0.398683, ""v7"": 1e-05, ""v8"": 1e-05, ""v9"": 1e-05, ""v10"": 1e-05, ""v11"": 1e-05, ""v12"": 0.15982, ""v13"": 1e-05, ""v14"": 1e-05, ""v15"": 1e-05, ""v16"": 1e-05, ""v17"": 1e-05, ""v18"": 1e-05, ""v19"": 1e-05, ""v20"": 1e-05, ""v21"": 1e-05, ""v22"": 1e-05, ""v23"": 1e-05, ""v24"": 1e-05, ""v25"": 1e-05, ""v26"": 1e-05, ""v27"": 1e-05, ""v28"": 1e-05, ""v29"": 1e-05, ""v30"": 0.441165}",{}
26,41,111,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3556,7.121428,0.00099989,0.00663023,0.00663885,0.00000863,"{""v0"": 7e-06, ""v1"": 7e-06, ""v2"": 7e-06, ""v3"": 7e-06, ""v4"": 7e-06, ""v5"": 7e-06, ""v6"": 7e-06, ""v7"": 7e-06, ""v8"": 0.503014, ""v9"": 7e-06, ""v10"": 0.000155, ""v11"": 1.1e-05, ""v12"": 8e-06, ""v13"": 7e-06, ""v14"": 7e-06, ""v15"": 7e-06, ""v16"": 7e-06, ""v17"": 7e-06, ""v18"": 7e-06, ""v19"": 7e-06, ""v20"": 7e-06, ""v21"": 7e-06, ""v22"": 7e-06, ""v23"": 7e-06, ""v24"": 7e-06, ""v25"": 7e-06, ""v26"": 7e-06, ""v27"": 7e-06, ""v28"": 7e-06, ""v29"": 7e-06, ""v30"": 7e-06, ""v31"": 7e-06, ""v32"": 7e-06, ""v33"": 7e-06, ""v34"": 7e-06, ""v35"": 7e-06, ""v36"": 7e-06, ""v37"": 0.479531, ""v38"": 0.017041, ""v39"": 7e-06, ""v40"": 7e-06}",{}
27,43,150,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,664,2.630187,0.00099990,0.00202688,0.00202718,0.00000031,"{""v0"": 0.094092, ""v1"": 0.007442, ""v2"": 3.5e-05, ""v3"": 3.5e-05, ""v4"": 3.5e-05, ""v5"": 0.108137, ""v6"": 0.100508, ""v7"": 0.102199, ""v8"": 0.175247, ""v9"": 3.5e-05, ""v10"": 0.099577, ""v11"": 3.5e-05, ""v12"": 0.073176, ""v13"": 3.5e-05, ""v14"": 3.5e-05, ""v15"": 3.5e-05, ""v16"": 3.5e-05, ""v17"": 3.5e-05, ""v18"": 3.5e-05, ""v19"": 3.5e-05, ""v20"": 0.008517, ""v21"": 3.5e-05, ""v22"": 0.07405, ""v23"": 0.006099, ""v24"": 0.092194, ""v25"": 3.5e-05, ""v26"": 3.5e-05, ""v27"": 0.057712, ""v28"": 3.5e-05, ""v29"": 3.5e-05, ""v30"": 3.5e-05, ""v31"": 3.5e-05, ""v32"": 3.5e-05, ""v33"": 3.5e-05, ""v34"": 3.5e-05, ""v35"": 3.5e-05, ""v36"": 3.5e-05, ""v37"": 3.5e-05, ""v38"": 3.5e-05, ""v39"": 3.5e-05, ""v40"": 3.5e-05, ""v41"": 3.5e-05, ""v42"": 3.5e-05}",{}
28,44,144,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3803,4.891536,0.00099985,0.00674638,0.00674638,-0.00000000,"{""v0"": 6e-06, ""v1"": 6e-06, ""v2"": 0.499875, ""v3"": 6e-06, ""v4"": 6e-06, ""v5"": 6e-06, ""v6"": 6e-06, ""v7"": 6e-06, ""v8"": 0.499875, ""v9"": 6e-06, ""v10"": 6e-06, ""v11"": 6e-06, ""v12"": 6e-06, ""v13"": 6e-06, ""v14"": 6e-06, ""v15"": 6e-06, ""v16"": 6e-06, ""v17"": 6e-06, ""v18"": 6e-06, ""v19"": 6e-06, ""v20"": 6e-06, ""v21"": 6e-06, ""v22"": 6e-06, ""v23"": 6e-06, ""v24"": 6e-06, ""v25"": 6e-06, ""v26"": 6e-06, ""v27"": 6e-06, ""v28"": 6e-06, ""v29"": 6e-06, ""v30"": 6e-06, ""v31"": 6e-06, ""v32"": 6e-06, ""v33"": 6e-06, ""v34"": 6e-06, ""v35"": 6e-06, ""v36"": 6e-06, ""v37"": 6e-06, ""v38"": 6e-06, ""v39"": 6e-06, ""v40"": 6e-06, ""v41"": 6e-06, ""v42"": 6e-06, ""v43"": 6e-06}",{}
29,38,148,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,218,0.736117,0.00099514,0.00100873,0.00102555,0.00001682,"{""v0"": 0.000249, ""v1"": 0.093954, ""v2"": 0.000121, ""v3"": 0.000121, ""v4"": 0.000121, ""v5"": 0.000121, ""v6"": 0.000121, ""v7"": 0.000121, ""v8"": 0.000121, ""v9"": 0.000121, ""v10"": 0.000121, ""v11"": 0.000121, ""v12"": 0.000121, ""v13"": 0.000121, ""v14"": 0.000121, ""v15"": 0.060038, ""v16"": 0.032684, ""v17"": 0.152346, ""v18"": 0.144786, ""v19"": 0.174488, ""v20"": 0.1283, ""v21"": 0.025353, ""v22"": 0.000121, ""v23"": 0.019364, ""v24"": 0.000121, ""v25"": 0.000121, ""v26"": 0.000121, ""v27"": 0.000121, ""v28"": 0.000121, ""v29"": 0.000121, ""v30"": 0.000121, ""v31"": 0.000121, ""v32"": 0.136484, ""v33"": 0.000121, ""v34"": 0.020294, ""v35"": 0.008643, ""v36"": 0.000121, ""v37"": 0.000121}",{}
30,44,100,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,4293,4.377330,0.00099997,0.00454025,0.00452390,-0.00001635,"{""v0"": 5e-06, ""v1"": 5e-06, ""v2"": 5e-06, ""v3"": 5e-06, ""v4"": 5e-06, ""v5"": 5e-06, ""v6"": 5e-06, ""v7"": 5e-06, ""v8"": 5e-06, ""v9"": 5e-06, ""v10"": 5e-06, ""v11"": 5e-06, ""v12"": 5e-06, ""v13"": 5e-06, ""v14"": 5e-06, ""v15"": 5e-06, ""v16"": 5e-06, ""v17"": 5e-06, ""v18"": 5e-06, ""v19"": 5e-06, ""v20"": 5e-06, ""v21"": 5e-06, ""v22"": 5e-06, ""v23"": 5e-06, ""v24"": 5e-06, ""v25"": 5e-06, ""v26"": 5e-06, ""v27"": 5e-06, ""v28"": 5e-06, ""v29"": 5e-06, ""v30"": 5e-06, ""v31"": 5e-06, ""v32"": 5e-06, ""v33"": 5e-06, ""v34"": 5e-06, ""v35"": 5e-06, ""v36"": 5e-06, ""v37"": 5e-06, ""v38"": 5e-06, ""v39"": 5e-06, ""v40"": 5e-06, ""v41"": 0.613246, ""v42"": 5e-06, ""v43"": 0.386531}",{}
31,35,150,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,4091,3.314427,0.00099995,0.00503345,0.00504023,0.00000678,"{""v0"": 7e-06, ""v1"": 0.472509, ""v2"": 0.526924, ""v3"": 0.000344, ""v4"": 7e-06, ""v5"": 7e-06, ""v6"": 7e-06, ""v7"": 7e-06, ""v8"": 7e-06, ""v9"": 7e-06, ""v10"": 7e-06, ""v11"": 7e-06, ""v12"": 7e-06, ""v13"": 7e-06, ""v14"": 7e-06, ""v15"": 7e-06, ""v16"": 7e-06, ""v17"": 7e-06, ""v18"": 7e-06, ""v19"": 7e-06, ""v20"": 7e-06, ""v21"": 7e-06, ""v22"": 7e-06, ""v23"": 7e-06, ""v24"": 7e-06, ""v25"": 7e-06, ""v26"": 7e-06, ""v27"": 7e-06, ""v28"": 7e-06, ""v29"": 7e-06, ""v30"": 7e-06, ""v31"": 7e-06, ""v32"": 7e-06, ""v33"": 7e-06, ""v34"": 7e-06}",{}
32,43,102,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3913,2.965515,0.00099989,0.00675020,0.00675355,0.00000334,"{""v0"": 6e-06, ""v1"": 0.999492, ""v2"": 3.6e-05, ""v3"": 6e-06, ""v4"": 6e-06, ""v5"": 3.6e-05, ""v6"": 6e-06, ""v7"": 3.6e-05, ""v8"": 0.000121, ""v9"": 6e-06, ""v10"": 6e-06, ""v11"": 3.3e-05, ""v12"": 6e-06, ""v13"": 6e-06, ""v14"": 6e-06, ""v15"": 6e-06, ""v16"": 6e-06, ""v17"": 6e-06, ""v18"": 6e-06, ""v19"": 6e-06, ""v20"": 6e-06, ""v21"": 6e-06, ""v22"": 6e-06, ""v23"": 6e-06, ""v24"": 6e-06, ""v25"": 6e-06, ""v26"": 6e-06, ""v27"": 6e-06, ""v28"": 6e-06, ""v29"": 6e-06, ""v30"": 6e-06, ""v31"": 6e-06, ""v32"": 6e-06, ""v33"": 6e-06, ""v34"": 6e-06, ""v35"": 3.3e-05, ""v36"": 6e-06, ""v37"": 6e-06, ""v38"": 6e-06, ""v39"": 6e-06, ""v40"": 6e-06, ""v41"": 6e-06, ""v42"": 6e-06}",{}
33,37,122,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3132,2.895252,0.00099973,0.00674357,0.00674876,0.00000520,"{""v0"": 9e-06, ""v1"": 9e-06, ""v2"": 0.500009, ""v3"": 4.8e-05, ""v4"": 0.000131, ""v5"": 2.8e-05, ""v6"": 9e-06, ""v7"": 2.7e-05, ""v8"": 9e-06, ""v9"": 9e-06, ""v10"": 0.49949, ""v11"": 9e-06, ""v12"": 9e-06, ""v13"": 9e-06, ""v14"": 9e-06, ""v15"": 9e-06, ""v16"": 9e-06, ""v17"": 9e-06, ""v18"": 9e-06, ""v19"": 9e-06, ""v20"": 9e-06, ""v21"": 9e-06, ""v22"": 9e-06, ""v23"": 9e-06, ""v24"": 9e-06, ""v25"": 9e-06, ""v26"": 9e-06, ""v27"": 9e-06, ""v28"": 9e-06, ""v29"": 9e-06, ""v30"": 9e-06, ""v31"": 9e-06, ""v32"": 9e-06, ""v33"": 9e-06, ""v34"": 9e-06, ""v35"": 9e-06, ""v36"": 9e-06}",{}
34,32,117,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,3148,2.409573,0.00099982,0.00677655,0.00677020,-0.00000636,"{""v0"": 0.000158, ""v1"": 0.408107, ""v2"": 1e-05, ""v3"": 1e-05, ""v4"": 1e-05, ""v5"": 0.183681, ""v6"": 4.7e-05, ""v7"": 0.40774, ""v8"": 1e-05, ""v9"": 1e-05, ""v10"": 1e-05, ""v11"": 1e-05, ""v12"": 1e-05, ""v13"": 1e-05, ""v14"": 1e-05, ""v15"": 1e-05, ""v16"": 1e-05, ""v17"": 1e-05, ""v18"": 1e-05, ""v19"": 1e-05, ""v20"": 1e-05, ""v21"": 1e-05, ""v22"": 1e-05, ""v23"": 1e-05, ""v24"": 1e-05, ""v25"": 1e-05, ""v26"": 1e-05, ""v27"": 1e-05, ""v28"": 1e-05, ""v29"": 1e-05, ""v30"": 1e-05, ""v31"": 1e-05}",{}
35,42,133,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,319,0.250077,0.00099925,0.00127702,0.00131162,0.00003460,"{""v0"": 0.268965, ""v1"": 7.5e-05, ""v2"": 7.5e-05, ""v3"": 7.5e-05, ""v4"": 0.231953, ""v5"": 0.264293, ""v6"": 7.5e-05, ""v7"": 7.5e-05, ""v8"": 7.5e-05, ""v9"": 7.5e-05, ""v10"": 7.5e-05, ""v11"": 7.5e-05, ""v12"": 7.5e-05, ""v13"": 7.5e-05, ""v14"": 7.5e-05, ""v15"": 7.5e-05, ""v16"": 7.5e-05, ""v17"": 7.5e-05, ""v18"": 7.5e-05, ""v19"": 7.5e-05, ""v20"": 7.5e-05, ""v21"": 7.5e-05, ""v22"": 7.5e-05, ""v23"": 7.5e-05, ""v24"": 7.5e-05, ""v25"": 7.5e-05, ""v26"": 7.5e-05, ""v27"": 7.5e-05, ""v28"": 7.5e-05, ""v29"": 7.5e-05, ""v30"": 0.231953, ""v31"": 7.5e-05, ""v32"": 7.5e-05, ""v33"": 7.5e-05, ""v34"": 7.5e-05, ""v35"": 7.5e-05, ""v36"": 7.5e-05, ""v37"": 7.5e-05, ""v38"": 7.5e-05, ""v39"": 7.5e-05, ""v40"": 7.5e-05, ""v41"": 7.5e-05}",{}
36,31,113,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1365,3.039198,0.00099940,0.00507053,0.00507865,0.00000812,"{""v0"": 2.4e-05, ""v1"": 0.351433, ""v2"": 0.123051, ""v3"": 0.005318, ""v4"": 0.002353, ""v5"": 2.4e-05, ""v6"": 2.4e-05, ""v7"": 2.4e-05, ""v8"": 2.4e-05, ""v9"": 2.4e-05, ""v10"": 2.4e-05, ""v11"": 2.4e-05, ""v12"": 2.4e-05, ""v13"": 2.4e-05, ""v14"": 2.4e-05, ""v15"": 2.4e-05, ""v16"": 9.4e-05, ""v17"": 2.4e-05, ""v18"": 3e-05, ""v19"": 0.000684, ""v20"": 0.000337, ""v21"": 2.4e-05, ""v22"": 2.4e-05, ""v23"": 0.107118, ""v24"": 0.003867, ""v25"": 0.405243, ""v26"": 2.4e-05, ""v27"": 2.4e-05, ""v28"": 2.4e-05, ""v29"": 2.4e-05, ""v30"": 2.4e-05}",{}
37,41,116,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,1679,5.563020,0.00099958,0.00643288,0.00645128,0.00001840,"{""v0"": 0.481257, ""v1"": 0.003206, ""v2"": 1.5e-05, ""v3"": 1.5e-05, ""v4"": 0.001099, ""v5"": 0.000569, ""v6"": 0.000184, ""v7"": 3.7e-05, ""v8"": 1.5e-05, ""v9"": 0.000648, ""v10"": 0.000184, ""v11"": 2.9e-05, ""v12"": 4.8e-05, ""v13"": 1.5e-05, ""v14"": 1.5e-05, ""v15"": 1.5e-05, ""v16"": 1.5e-05, ""v17"": 1.5e-05, ""v18"": 1.5e-05, ""v19"": 1.5e-05, ""v20"": 1.5e-05, ""v21"": 1.5e-05, ""v22"": 0.000184, ""v23"": 1.5e-05, ""v24"": 1.5e-05, ""v25"": 0.509702, ""v26"": 0.001651, ""v27"": 1.5e-05, ""v28"": 0.000618, ""v29"": 1.5e-05, ""v30"": 0.000206, ""v31"": 1.5e-05, ""v32"": 1.5e-05, ""v33"": 1.5e-05, ""v34"": 1.5e-05, ""v35"": 1.5e-05, ""v36"": 1.5e-05, ""v37"": 1.5e-05, ""v38"": 1.5e-05, ""v39"": 1.5e-05, ""v40"": 1.5e-05}",{}
38,42,126,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,554,2.620565,0.00099844,0.00148006,0.00150180,0.00002174,"{""v0"": 0.104805, ""v1"": 0.026385, ""v2"": 6.7e-05, ""v3"": 0.097765, ""v4"": 4.3e-05, ""v5"": 0.000576, ""v6"": 4.3e-05, ""v7"": 0.000588, ""v8"": 4.3e-05, ""v9"": 0.079323, ""v10"": 4.3e-05, ""v11"": 4.3e-05, ""v12"": 0.117755, ""v13"": 0.06158, ""v14"": 4.3e-05, ""v15"": 4.3e-05, ""v16"": 4.3e-05, ""v17"": 0.00758, ""v18"": 4.3e-05, ""v19"": 4.3e-05, ""v20"": 0.042369, ""v21"": 0.001694, ""v22"": 4.3e-05, ""v23"": 4.3e-05, ""v24"": 4.3e-05, ""v25"": 4.3e-05, ""v26"": 0.016284, ""v27"": 0.0011, ""v28"": 4.3e-05, ""v29"": 4.3e-05, ""v30"": 4.3e-05, ""v31"": 0.01709, ""v32"": 4.3e-05, ""v33"": 0.13093, ""v34"": 0.022366, ""v35"": 4.3e-05, ""v36"": 4.3e-05, ""v37"": 4.3e-05, ""v38"": 4.3e-05, ""v39"": 4.3e-05, ""v40"": 4.3e-05, ""v41"": 0.270714}",{}
39,13,42,5.0,greedy_probability,greedy_probability,stochastic,10,True,regret,50,0.037762,0.00099603,0.00269483,0.00270332,0.00000850,"{""v0"": 0.13235, ""v1"": 0.181783, ""v2"": 0.052645, ""v3"": 0.001538, ""v4"": 0.18953, ""v5"": 0.219004, ""v6"": 0.164674, ""v7"": 0.028525, ""v8"": 0.001538, ""v9"": 0.001538, ""v10"": 0.001538, ""v11"": 0.02339, ""v12"": 0.001944}",{}
