network_id,structure,n_controls,total_Q,depth,policy,exact_value,expected_reward,std_error,ci95_halfwidth,win_probability,mean_attempts,mean_attempts_given_win,mean_time,optimal_value,absolute_gap,relative_loss,num_samples,seed
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,index_policy,0.039180,0.039412,0.000296,0.000580,0.541150,8.359950,10.150790,2.269866,0.039180,-0.000000,-0.000000,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,greedy_probability,0.030049,0.030351,0.000228,0.000447,0.542650,8.221250,9.974477,2.466341,0.039180,0.009131,0.233057,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,greedy_discounted,0.038462,0.038729,0.000293,0.000574,0.541150,8.266450,10.023469,2.285331,0.039180,0.000717,0.018307,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,uncoupled_index,0.039180,0.039412,0.000296,0.000580,0.541150,8.359950,10.150790,2.269866,0.039180,-0.000000,-0.000000,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,single_route,0.037979,0.038389,0.000300,0.000588,0.511800,8.037150,9.996190,2.165960,0.039180,0.001200,0.030640,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,fixed_priority,0.017361,0.017312,0.000134,0.000263,0.537350,8.476000,10.390900,2.826882,0.039180,0.021819,0.556901,20000,173879092
0,"Ser(Ser(Par(v0,v1),v2),Ser(Ser(v3,Ser(v4,Par(v5,Par(v6,v7)))),Ser(Par(v8,Par(v9,v10)),Ser(v11,v12))))",13,46,6,random_frontier,,0.023354,0.000196,0.000384,0.539300,8.611250,10.586223,2.652942,0.039180,0.015826,0.403933,20000,173879092
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,index_policy,0.518138,0.519361,0.000828,0.001622,0.990600,4.136400,4.099182,0.682637,0.518138,0.000000,0.000000,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,greedy_probability,0.142363,0.142420,0.000273,0.000535,0.990750,5.869300,5.841282,1.991304,0.518138,0.375776,0.725242,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,greedy_discounted,0.505388,0.507289,0.000834,0.001635,0.992200,4.035750,4.004636,0.715930,0.518138,0.012751,0.024609,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,uncoupled_index,0.516139,0.517294,0.000845,0.001657,0.990250,4.172500,4.134713,0.687492,0.518138,0.001999,0.003859,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,single_route,0.497451,0.499082,0.001018,0.001995,0.948850,3.918200,3.817885,0.678436,0.518138,0.020687,0.039926,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,fixed_priority,0.484089,0.484995,0.000821,0.001610,0.991300,4.110900,4.078029,0.759611,0.518138,0.034050,0.065715,20000,1739178872
1,"Ser(Par(v0,Par(v1,Ser(v2,v3))),Ser(Par(v4,Par(Ser(v5,v6),Ser(v7,v8))),Par(v9,Par(Par(v10,v11),Ser(v12,v13)))))",14,45,5,random_frontier,,0.267872,0.001117,0.002190,0.990250,6.133900,6.110629,1.511541,0.518138,0.250267,0.483011,20000,1739178872
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,index_policy,0.274414,0.273762,0.001279,0.002506,0.818950,4.793800,4.346236,1.477525,0.274414,0.000000,0.000000,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,greedy_probability,0.082021,0.081886,0.000423,0.000829,0.821950,6.550850,6.320944,2.616431,0.274414,0.192393,0.701105,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,greedy_discounted,0.164837,0.164825,0.000802,0.001571,0.821900,5.536250,5.291945,1.897856,0.274414,0.109577,0.399314,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,uncoupled_index,0.179797,0.179517,0.000787,0.001543,0.822400,5.539250,5.260275,1.779168,0.274414,0.094617,0.344796,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,single_route,0.227227,0.227219,0.001472,0.002886,0.546700,3.223600,3.280135,0.856301,0.274414,0.047187,0.171955,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,fixed_priority,0.219187,0.219852,0.001031,0.002021,0.826500,5.566950,5.138052,1.704027,0.274414,0.055227,0.201254,20000,938204377
2,"Ser(Par(Par(Par(v0,v1),v2),Ser(v3,Ser(v4,v5))),Par(Ser(v6,v7),Ser(Par(v8,Ser(v9,v10)),Par(v11,v12))))",13,31,5,random_frontier,,0.114829,0.000766,0.001502,0.821700,6.548000,6.270354,2.420988,0.274414,0.159585,0.581549,20000,938204377
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,index_policy,0.701727,0.702295,0.000562,0.001101,1.000000,1.146400,1.146400,0.362920,0.701727,-0.000000,-0.000000,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,greedy_probability,0.673140,0.673855,0.001082,0.002121,1.000000,1.256250,1.256250,0.440452,0.701727,0.028588,0.040739,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,greedy_discounted,0.701649,0.702258,0.000564,0.001106,1.000000,1.146050,1.146050,0.363124,0.701727,0.000079,0.000112,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,uncoupled_index,0.701707,0.702305,0.000562,0.001101,1.000000,1.146700,1.146700,0.362812,0.701727,0.000020,0.000029,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,single_route,0.699513,0.700436,0.000645,0.001265,0.993450,1.146350,1.127535,0.362183,0.701727,0.002214,0.003155,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,fixed_priority,0.421349,0.421959,0.000575,0.001126,1.000000,2.536600,2.536600,0.891641,0.701727,0.280378,0.399554,20000,407295012
3,"Par(Ser(v0,Par(Par(v1,v2),Par(v3,v4))),Par(Par(v5,v6),Ser(Par(v7,Par(v8,v9)),Par(v10,v11))))",12,43,5,random_frontier,,0.446090,0.001444,0.002830,1.000000,2.386850,2.386850,0.942223,0.701727,0.255637,0.364297,20000,407295012
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,index_policy,0.651387,0.651509,0.001105,0.002166,0.999950,3.165000,3.164258,0.470709,0.651387,0.000000,0.000000,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,greedy_probability,0.218128,0.217846,0.000444,0.000871,0.999950,5.973750,5.973099,1.584087,0.651387,0.433258,0.665132,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,greedy_discounted,0.249945,0.249767,0.000529,0.001037,0.999950,6.223400,6.222811,1.447197,0.651387,0.401442,0.616289,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,uncoupled_index,0.559369,0.560847,0.000994,0.001947,0.999950,4.334700,4.334317,0.625177,0.651387,0.092018,0.141265,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,single_route,0.570079,0.571563,0.002127,0.004169,0.789100,2.836650,2.496959,0.366096,0.651387,0.081307,0.124822,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,fixed_priority,0.533063,0.534603,0.000979,0.001920,0.999900,2.902950,2.901290,0.679167,0.651387,0.118324,0.181649,20000,1332073689
4,"Par(Par(Par(Ser(v0,Par(Par(v1,v2),Ser(v3,v4))),v5),Ser(v6,Ser(v7,v8))),Ser(Par(Par(v9,v10),v11),Ser(v12,v13)))",14,47,6,random_frontier,,0.303544,0.001539,0.003017,0.999950,4.670150,4.669433,1.514651,0.651387,0.347843,0.534004,20000,1332073689
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,index_policy,0.074908,0.074859,0.000544,0.001065,0.555650,5.325400,6.359219,1.733143,0.074908,-0.000000,-0.000000,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,greedy_probability,0.026343,0.026147,0.000186,0.000364,0.553900,6.748250,8.149666,2.577593,0.074908,0.048565,0.648328,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,greedy_discounted,0.067840,0.067388,0.000510,0.001000,0.554500,5.494250,6.611812,1.846471,0.074908,0.007069,0.094366,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,uncoupled_index,0.074344,0.074219,0.000543,0.001064,0.556050,5.379900,6.416329,1.751094,0.074908,0.000564,0.007530,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,single_route,0.067383,0.066962,0.000531,0.001040,0.486300,4.725850,5.947769,1.600547,0.074908,0.007525,0.100457,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,fixed_priority,0.064409,0.064820,0.000471,0.000923,0.557300,5.627050,6.645882,1.892598,0.074908,0.010499,0.140157,20000,1418186270
5,"Ser(Ser(Par(Par(v0,Par(v1,Par(v2,v3))),Par(Ser(v4,v5),Ser(v6,Ser(v7,v8)))),v9),Ser(Par(v10,Ser(v11,v12)),Ser(v13,v14)))",15,39,6,random_frontier,,0.044795,0.000379,0.000743,0.552400,6.278300,7.528150,2.263266,0.074908,0.030114,0.402006,20000,1418186270
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,index_policy,0.271188,0.271064,0.000570,0.001117,0.991600,3.884950,3.873992,1.366637,0.271188,0.000000,0.000000,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,greedy_probability,0.215968,0.215976,0.000421,0.000825,0.992550,4.887850,4.886605,1.580825,0.271188,0.055220,0.203622,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,greedy_discounted,0.215277,0.215270,0.000399,0.000782,0.992750,5.585950,5.589423,1.580556,0.271188,0.055911,0.206170,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,uncoupled_index,0.243771,0.243244,0.000494,0.000969,0.991250,4.978250,4.976293,1.467956,0.271188,0.027417,0.101099,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,single_route,0.241273,0.240178,0.000768,0.001506,0.873500,3.659450,3.456554,1.395750,0.271188,0.029914,0.110308,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,fixed_priority,0.243392,0.243117,0.000501,0.000982,0.992050,4.931300,4.927373,1.475752,0.271188,0.027796,0.102496,20000,1519522183
6,"Ser(Ser(Par(v0,v1),Par(Par(Par(v2,v3),Ser(v4,Ser(v5,v6))),v7)),Par(Par(v8,Ser(Par(Ser(v9,v10),v11),v12)),v13))",14,46,6,random_frontier,,0.175825,0.000637,0.001248,0.992700,5.397050,5.398811,1.899054,0.271188,0.095363,0.351649,20000,1519522183
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,index_policy,0.459027,0.457199,0.001009,0.001977,0.964200,5.026850,4.894887,0.826319,0.459027,0.000000,0.000000,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,greedy_probability,0.290226,0.289503,0.000739,0.001448,0.964750,5.819750,5.721223,1.283298,0.459027,0.168802,0.367738,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,greedy_discounted,0.438809,0.436590,0.001112,0.002179,0.964700,5.067700,4.941122,0.896061,0.459027,0.020218,0.044045,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,uncoupled_index,0.459027,0.457199,0.001009,0.001977,0.964200,5.026850,4.894887,0.826319,0.459027,0.000000,0.000000,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,single_route,0.350491,0.349974,0.001823,0.003574,0.656100,3.987600,4.362140,0.584922,0.459027,0.108536,0.236448,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,fixed_priority,0.304943,0.303741,0.000856,0.001678,0.965050,5.062650,4.920056,1.267721,0.459027,0.154085,0.335677,20000,2048741382
7,"Ser(Par(Par(v0,v1),Par(v2,v3)),Ser(v4,Par(Ser(Par(v5,v6),Par(Ser(Ser(v7,v8),v9),v10)),v11)))",12,31,7,random_frontier,,0.283959,0.000976,0.001912,0.965150,5.738700,5.627467,1.373474,0.459027,0.175068,0.381390,20000,2048741382
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,index_policy,0.379690,0.380340,0.000922,0.001807,0.993550,2.772650,2.734336,1.082094,0.379690,0.000000,0.000000,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,greedy_probability,0.123261,0.123182,0.000314,0.000615,0.992950,4.957450,4.930158,2.203076,0.379690,0.256429,0.675365,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,greedy_discounted,0.174702,0.175163,0.000513,0.001005,0.994000,5.028500,5.006087,1.901014,0.379690,0.204988,0.539883,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,uncoupled_index,0.126366,0.126421,0.000372,0.000729,0.993950,6.897750,6.885004,2.189372,0.379690,0.253324,0.667186,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,single_route,0.377399,0.377947,0.000963,0.001887,0.950500,2.661650,2.534561,1.025698,0.379690,0.002292,0.006035,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,fixed_priority,0.379125,0.379566,0.000934,0.001831,0.993650,2.814850,2.772807,1.104978,0.379690,0.000565,0.001488,20000,267488770
8,"Ser(Par(v0,Ser(Ser(Par(v1,v2),v3),v4)),Par(Par(Ser(Par(v5,v6),v7),Ser(Ser(Par(v8,v9),v10),v11)),Par(v12,v13)))",14,49,6,random_frontier,,0.142719,0.000860,0.001686,0.993300,5.843550,5.823065,2.407678,0.379690,0.236971,0.624117,20000,267488770
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,index_policy,0.306575,0.307337,0.001541,0.003020,0.729700,3.654500,4.046800,0.896514,0.306575,0.000000,0.000000,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,greedy_probability,0.107270,0.107361,0.000593,0.001162,0.730200,4.488800,4.766023,1.916192,0.306575,0.199306,0.650103,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,greedy_discounted,0.286707,0.286460,0.001554,0.003045,0.725400,3.531850,3.855321,1.010454,0.306575,0.019869,0.064809,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,uncoupled_index,0.306575,0.307279,0.001541,0.003020,0.729600,3.654600,4.047218,0.896570,0.306575,0.000001,0.000002,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,single_route,0.300263,0.299927,0.001591,0.003118,0.670750,3.463000,3.710697,0.800677,0.306575,0.006312,0.020588,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,fixed_priority,0.024562,0.024337,0.000153,0.000299,0.724400,6.826300,7.488197,3.257765,0.306575,0.282013,0.919882,20000,4908357
9,"Ser(Ser(Par(Ser(Ser(v0,v1),v2),v3),v4),Par(Ser(v5,v6),Par(v7,Par(v8,v9))))",10,23,5,random_frontier,,0.140871,0.001051,0.002059,0.720750,4.535950,4.945057,1.787323,0.306575,0.165704,0.540502,20000,4908357
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,index_policy,0.746713,0.748236,0.000943,0.001848,1.000000,1.328800,1.328800,0.316975,0.746713,0.000000,0.000000,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,greedy_probability,0.539408,0.540524,0.000721,0.001412,1.000000,1.248750,1.248750,0.645899,0.746713,0.207304,0.277622,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,greedy_discounted,0.571138,0.569598,0.001153,0.002259,1.000000,2.456400,2.456400,0.632181,0.746713,0.175575,0.235130,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,uncoupled_index,0.583054,0.583678,0.000936,0.001836,1.000000,2.627450,2.627450,0.587779,0.746713,0.163659,0.219173,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,single_route,0.729975,0.730740,0.001375,0.002695,0.940550,1.266400,1.156823,0.281007,0.746713,0.016737,0.022415,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,fixed_priority,0.455035,0.456022,0.001174,0.002301,1.000000,1.585450,1.585450,0.953409,0.746713,0.291678,0.390616,20000,1396742090
10,"Par(Par(v0,v1),Par(Par(v2,Par(Ser(Ser(Par(Par(v3,v4),v5),Par(v6,v7)),Ser(v8,v9)),v10)),v11))",12,38,8,random_frontier,,0.476295,0.001289,0.002527,1.000000,2.000000,2.000000,0.851743,0.746713,0.270417,0.362144,20000,1396742090
11,"Par(Ser(Ser(Ser(v0,v1),Par(v2,v3)),Par(Par(v4,Par(v5,v6)),v7)),Ser(v8,Par(v9,v10)))",11,36,5,index_policy,0.388590,0.388342,0.000944,0.001850,0.975200,2.979800,2.873616,1.024989,0.388590,-0.000000,-0.000000,20000,1024847607
11,"Par(Ser(Ser(Ser(v0,v1),Par(v2,v3)),Par(Par(v4,Par(v5,v6)),v7)),Ser(v8,Par(v9,v10)))",11,36,5,greedy_probability,0.245431,0.245636,0.000640,0.001254,0.974800,4.048850,3.967532,1.482864,0.388590,0.143159,0.368406,20000,1024847607
11,"Par(Ser(Ser(Ser(v0,v1),Par(v2,v3)),Par(Par(v4,Par(v5,v6)),v7)),Ser(v8,Par(v9,v10)))",11,36,5,greedy_discounted,0.246332,0.246489,0.000629,0.001233,0.974950,4.052500,3.972101,1.471358,0.388590,0.142258,0.366088,20000,1024847607
