network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
7,25,25,1,True,regret,5,0.015313,0.00094899,5,0.015313,0.00031179,0.00000000,0.00031179,0.001,,"{""Signal_and_communication"": 0.017117, ""Frogs__switches_and_track_appliances"": 0.047113, ""Other_way_and_structure"": 0.01775, ""Rail__joint_bar_and_rail_anchoring"": 0.135178, ""Roadbed"": 0.043118, ""Track_geometry"": 0.092348, ""Brakes__use_of"": 0.016217, ""General_switching_rules"": 0.03542, ""Loading_procedures"": 0.016072, ""Miscellaneous"": 0.033333, ""Speed"": 0.020176, ""Switches__use_of"": 0.02949, ""Train_handling/train_makeup"": 0.074836, ""Axles_and_journal_bearings"": 0.053857, ""Body"": 0.042907, ""Brakes"": 0.054016, ""Coupler_and_draft_system"": 0.027062, ""General_mechanical_and_electrical_failures"": 0.016144, ""Locomotive"": 0.029099, ""Truck_component"": 0.027274, ""Wheels"": 0.039831, ""Environmental_conditions"": 0.032391, ""Loading_procedures_misc"": 0.043327, ""Other_miscellaneous"": 0.021409, ""Unusual_operating_situations"": 0.034514}","{""Signal_and_communication"": [0.000112], ""Frogs__switches_and_track_appliances"": [0.000151], ""Other_way_and_structure"": [0.000108], ""Rail__joint_bar_and_rail_anchoring"": [0.000207], ""Roadbed"": [0.000249], ""Track_geometry"": [0.000239], ""Brakes__use_of"": [1.2e-05], ""General_switching_rules"": [0.000155], ""Loading_procedures"": [1.2e-05], ""Miscellaneous"": [0.000165], ""Speed"": [0.000188], ""Switches__use_of"": [0.000252], ""Train_handling/train_makeup"": [0.000264], ""Axles_and_journal_bearings"": [0.000291], ""Body"": [4.2e-05], ""Brakes"": [0.000193], ""Coupler_and_draft_system"": [6.9e-05], ""General_mechanical_and_electrical_failures"": [1.2e-05], ""Locomotive"": [0.000447], ""Truck_component"": [0.000274], ""Wheels"": [0.000363], ""Environmental_conditions"": [0.000398], ""Loading_procedures_misc"": [0.000165], ""Other_miscellaneous"": [0.000177], ""Unusual_operating_situations"": [0.000265]}"
7,25,25,2,True,regret,1,0.015913,0.00000000,1,0.015913,0.00047842,0.00016663,0.00031179,0.001,10,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [4.5e-05], ""Frogs__switches_and_track_appliances"": [0.000181], ""Other_way_and_structure"": [4.5e-05], ""Rail__joint_bar_and_rail_anchoring"": [0.000903], ""Roadbed"": [0.000271], ""Track_geometry"": [0.000632], ""Brakes__use_of"": [5e-06], ""General_switching_rules"": [0.000135], ""Loading_procedures"": [5e-06], ""Miscellaneous"": [0.000135], ""Speed"": [9e-05], ""Switches__use_of"": [0.000181], ""Train_handling/train_makeup"": [0.000542], ""Axles_and_journal_bearings"": [0.000406], ""Body"": [4.5e-05], ""Brakes"": [0.000271], ""Coupler_and_draft_system"": [4.5e-05], ""General_mechanical_and_electrical_failures"": [5e-06], ""Locomotive"": [0.000316], ""Truck_component"": [0.000181], ""Wheels"": [0.000361], ""Environmental_conditions"": [0.000316], ""Loading_procedures_misc"": [0.000181], ""Other_miscellaneous"": [9e-05], ""Unusual_operating_situations"": [0.000226]}"
8,9,9,1,True,regret,38,0.021278,0.00094547,38,0.021278,0.00119132,0.00000000,0.00119132,0.001,,"{""Truck_componenets"": 0.062024, ""Brakes__use_of"": 0.135882, ""Flagging__fixed__hand_and_radio_signals"": 0.101134, ""General_switching_rules"": 0.0624, ""Main-track_authority"": 0.158389, ""Miscellaneous"": 0.097284, ""Speed"": 0.257959, ""Train_handling/train_makeup"": 0.061884, ""Unusual_operating_situations"": 0.063043}","{""Truck_componenets"": [0.001017], ""Brakes__use_of"": [0.00113], ""Flagging__fixed__hand_and_radio_signals"": [0.001123], ""General_switching_rules"": [0.001009], ""Main-track_authority"": [0.001241], ""Miscellaneous"": [0.00118], ""Speed"": [0.001139], ""Train_handling/train_makeup"": [0.001019], ""Unusual_operating_situations"": [0.000998]}"
8,9,9,2,True,regret,1258,1.405598,0.00099984,1258,1.405598,0.00121671,0.00002539,0.00119132,0.001,10,"{""Truck_componenets"": 0.060291, ""Brakes__use_of"": 0.136519, ""Flagging__fixed__hand_and_radio_signals"": 0.102323, ""General_switching_rules"": 0.063305, ""Main-track_authority"": 0.160326, ""Miscellaneous"": 0.105264, ""Speed"": 0.244709, ""Train_handling/train_makeup"": 0.064109, ""Unusual_operating_situations"": 0.063155}","{""Truck_componenets"": [0.001051], ""Brakes__use_of"": [0.001122], ""Flagging__fixed__hand_and_radio_signals"": [0.001107], ""General_switching_rules"": [0.000993], ""Main-track_authority"": [0.001219], ""Miscellaneous"": [0.001067], ""Speed"": [0.001249], ""Train_handling/train_makeup"": [0.000978], ""Unusual_operating_situations"": [0.000995]}"
9,27,27,1,True,regret,91,0.209684,0.00098429,91,0.209684,0.00204389,0.00000000,0.00204389,0.001,,"{""B1"": 0.012324, ""B2"": 0.011867, ""B4"": 0.152752, ""B5"": 0.01159, ""B10"": 0.010383, ""B7"": 0.009492, ""B8"": 0.009113, ""B3"": 0.009241, ""B9"": 0.000407, ""B16"": 0.000407, ""B17"": 0.000407, ""B18"": 0.000407, ""B19"": 0.000407, ""B26"": 0.000407, ""B27"": 0.000407, ""B14"": 0.000407, ""B15"": 0.000407, ""B11"": 0.000407, ""B12"": 0.000407, ""B13"": 0.000407, ""B6"": 0.011533, ""B25"": 0.050214, ""B21"": 0.009974, ""B22"": 0.141944, ""B23"": 0.17067, ""B20"": 0.169293, ""B24"": 0.214725}","{""B1"": [0.000472], ""B2"": [0.000491], ""B4"": [0.002055], ""B5"": [0.000503], ""B10"": [0.000188], ""B7"": [9.8e-05], ""B8"": [3.4e-05], ""B3"": [4.5e-05], ""B9"": [0.82389], ""B16"": [0.607279], ""B17"": [0.926051], ""B18"": [0.672342], ""B19"": [0.575351], ""B26"": [0.346479], ""B27"": [0.274307], ""B14"": [0.613977], ""B15"": [0.656889], ""B11"": [0.000491], ""B12"": [0.000491], ""B13"": [0.000491], ""B6"": [0.000505], ""B25"": [0.001784], ""B21"": [0.000196], ""B22"": [0.002076], ""B23"": [0.002044], ""B20"": [0.002061], ""B24"": [0.002021]}"
9,27,27,2,True,regret,1,0.006911,0.00000000,1,0.006911,0.00885610,0.00681221,0.00204389,0.001,10,"{""B1"": 0.037037, ""B2"": 0.037037, ""B4"": 0.037037, ""B5"": 0.037037, ""B10"": 0.037037, ""B7"": 0.037037, ""B8"": 0.037037, ""B3"": 0.037037, ""B9"": 0.037037, ""B16"": 0.037037, ""B17"": 0.037037, ""B18"": 0.037037, ""B19"": 0.037037, ""B26"": 0.037037, ""B27"": 0.037037, ""B14"": 0.037037, ""B15"": 0.037037, ""B11"": 0.037037, ""B12"": 0.037037, ""B13"": 0.037037, ""B6"": 0.037037, ""B25"": 0.037037, ""B21"": 0.037037, ""B22"": 0.037037, ""B23"": 0.037037, ""B20"": 0.037037, ""B24"": 0.037037}","{""B1"": [0.000147], ""B2"": [0.000147], ""B4"": [0.011467], ""B5"": [0.000147], ""B10"": [4.9e-05], ""B7"": [1.5e-05], ""B8"": [5e-06], ""B3"": [7e-06], ""B9"": [0.044748], ""B16"": [0.015247], ""B17"": [0.111421], ""B18"": [0.020133], ""B19"": [0.013385], ""B26"": [0.005281], ""B27"": [0.003771], ""B14"": [0.015676], ""B15"": [0.01881], ""B11"": [5e-06], ""B12"": [5e-06], ""B13"": [5e-06], ""B6"": [0.000147], ""B25"": [0.002501], ""B21"": [4.9e-05], ""B22"": [0.010458], ""B23"": [0.013385], ""B20"": [0.013337], ""B24"": [0.01881]}"
10,6,6,1,True,regret,1,0.000295,0.00000063,1,0.000295,0.00000019,0.00000000,0.00000019,0.001,,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [8e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000768]}"
10,6,6,2,True,regret,1,0.000295,0.00000000,1,0.000295,0.00000019,0.00000000,0.00000019,0.001,10,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [8e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000768]}"
11,21,21,1,True,regret,30,0.045847,0.00099003,30,0.045847,0.00141834,0.00000000,0.00141834,0.001,,"{""X1"": 0.08089, ""X2"": 0.0784, ""X7"": 0.075151, ""X8"": 0.080126, ""X9"": 0.075895, ""X3"": 0.075736, ""X4"": 0.05643, ""X5"": 0.05562, ""X6"": 0.054025, ""X16"": 0.001587, ""X17"": 0.001587, ""X18"": 0.001587, ""X14"": 0.063785, ""X15"": 0.058677, ""X19"": 0.001587, ""X20"": 0.001587, ""X21"": 0.001587, ""X10"": 0.062397, ""X11"": 0.060289, ""X12"": 0.057559, ""X13"": 0.055496}","{""X1"": [0.001451], ""X2"": [0.001503], ""X7"": [0.001577], ""X8"": [0.001466], ""X9"": [0.00156], ""X3"": [0.001563], ""X4"": [0.02617], ""X5"": [0.026596], ""X6"": [0.02747], ""X16"": [3e-06], ""X17"": [0.001065], ""X18"": [0.268855], ""X14"": [0.022788], ""X15"": [0.025049], ""X19"": [3e-06], ""X20"": [0.001065], ""X21"": [0.268855], ""X10"": [0.023366], ""X11"": [0.024295], ""X12"": [0.025596], ""X13"": [0.026662]}"
11,21,21,2,True,regret,1,0.002151,0.00000000,1,0.002151,0.00234973,0.00093140,0.00141834,0.001,10,"{""X1"": 0.047619, ""X2"": 0.047619, ""X7"": 0.047619, ""X8"": 0.047619, ""X9"": 0.047619, ""X3"": 0.047619, ""X4"": 0.047619, ""X5"": 0.047619, ""X6"": 0.047619, ""X16"": 0.047619, ""X17"": 0.047619, ""X18"": 0.047619, ""X14"": 0.047619, ""X15"": 0.047619, ""X19"": 0.047619, ""X20"": 0.047619, ""X21"": 0.047619, ""X10"": 0.047619, ""X11"": 0.047619, ""X12"": 0.047619, ""X13"": 0.047619}","{""X1"": [0.002964], ""X2"": [0.002964], ""X7"": [0.002964], ""X8"": [0.002964], ""X9"": [0.002964], ""X3"": [0.002964], ""X4"": [0.031557], ""X5"": [0.031557], ""X6"": [0.031557], ""X16"": [0.0], ""X17"": [2.5e-05], ""X18"": [0.010782], ""X14"": [0.031557], ""X15"": [0.031557], ""X19"": [0.0], ""X20"": [2.5e-05], ""X21"": [0.010782], ""X10"": [0.031557], ""X11"": [0.031557], ""X12"": [0.031557], ""X13"": [0.031557]}"
12,22,22,1,True,regret,13255,35.113229,0.00099979,13255,35.113229,0.01493231,0.00000000,0.01493231,0.001,,"{""X1_1"": 0.366822, ""X1_2"": 0.025171, ""X1_3"": 0.029907, ""X2_1_1"": 0.002301, ""X2_1_2"": 0.002294, ""X2_2_1"": 0.145857, ""X2_2_2"": 0.056888, ""X2_3"": 0.014473, ""X3_1"": 0.084184, ""X3_2"": 0.056905, ""X3_3"": 0.006967, ""X4_1_1"": 0.004071, ""X4_1_2"": 0.0184, ""X4_1_3"": 0.003691, ""X4_2_1"": 0.014461, ""X4_2_2"": 0.086406, ""X5_1_1"": 0.001028, ""X5_1_2"": 3e-06, ""X5_2_1"": 0.025154, ""X5_2_2"": 0.004702, ""X5_3_1"": 0.025152, ""X5_3_2"": 0.025162}","{""X1_1"": [0.014983], ""X1_2"": [0.014693], ""X1_3"": [0.014782], ""X2_1_1"": [0.009416], ""X2_1_2"": [0.009444], ""X2_2_1"": [0.015046], ""X2_2_2"": [0.014969], ""X2_3"": [0.014316], ""X3_1"": [0.015019], ""X3_2"": [0.014964], ""X3_3"": [0.01336], ""X4_1_1"": [0.012011], ""X4_1_2"": [0.014521], ""X4_1_3"": [0.011673], ""X4_2_1"": [0.014329], ""X4_2_2"": [0.01502], ""X5_1_1"": [5.5e-05], ""X5_1_2"": [0.985182], ""X5_2_1"": [0.014703], ""X5_2_2"": [0.012453], ""X5_3_1"": [0.014705], ""X5_3_2"": [0.014699]}"
12,22,22,2,True,regret,53687,548.425191,0.00099993,53687,548.425191,0.01499095,0.00005863,0.01493231,0.001,10,"{""X1_1"": 0.365635, ""X1_2"": 0.02517, ""X1_3"": 0.029852, ""X2_1_1"": 0.00253, ""X2_1_2"": 0.002523, ""X2_2_1"": 0.14553, ""X2_2_2"": 0.056856, ""X2_3"": 0.014608, ""X3_1"": 0.084077, ""X3_2"": 0.056847, ""X3_3"": 0.007145, ""X4_1_1"": 0.004288, ""X4_1_2"": 0.018498, ""X4_1_3"": 0.003894, ""X4_2_1"": 0.014607, ""X4_2_2"": 0.086284, ""X5_1_1"": 0.001219, ""X5_1_2"": 1e-06, ""X5_2_1"": 0.02519, ""X5_2_2"": 0.004913, ""X5_3_1"": 0.025163, ""X5_3_2"": 0.025171}","{""X1_1"": [0.015087], ""X1_2"": [0.014694], ""X1_3"": [0.014811], ""X2_1_1"": [0.008567], ""X2_1_2"": [0.00859], ""X2_2_1"": [0.015093], ""X2_2_2"": [0.014979], ""X2_3"": [0.014181], ""X3_1"": [0.015042], ""X3_2"": [0.014981], ""X3_3"": [0.013025], ""X4_1_1"": [0.011406], ""X4_1_2"": [0.014442], ""X4_1_3"": [0.011067], ""X4_2_1"": [0.014182], ""X4_2_2"": [0.015045], ""X5_1_1"": [4.7e-05], ""X5_1_2"": [0.9963], ""X5_2_1"": [0.014681], ""X5_2_2"": [0.011919], ""X5_3_1"": [0.014698], ""X5_3_2"": [0.014693]}"
13,53,53,1,True,regret,1,0.002158,0.00000000,1,0.002158,0.00000000,0.00000000,0.00000000,0.001,,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}","{""X1"": [0.0], ""X2"": [0.0], ""X3"": [0.0], ""X4"": [0.0], ""X5"": [0.0], ""X6"": [0.0], ""X7"": [0.0], ""X8"": [0.0], ""X9"": [0.0], ""X10"": [0.0], ""X11"": [0.0], ""X12"": [0.0], ""X13"": [0.0], ""X14"": [0.0], ""X15"": [0.0], ""X16"": [0.0], ""X17"": [0.0], ""X18"": [0.0], ""X19"": [0.0], ""X20"": [0.0], ""X21"": [0.0], ""X22"": [0.0], ""X23"": [0.0], ""X24"": [0.0], ""X25"": [0.0], ""X26"": [0.0], ""X27"": [0.0], ""X30"": [0.0], ""X31"": [0.0], ""X32"": [0.0], ""X33"": [0.0], ""X34"": [0.0], ""X35"": [0.0], ""X36"": [0.0], ""X37"": [0.0], ""X38"": [0.0], ""X39"": [0.0], ""X28"": [0.0], ""X29"": [0.0], ""X40"": [0.0], ""X41"": [0.0], ""X42"": [0.0], ""X43"": [0.0], ""X44"": [0.0], ""X45"": [0.0], ""X46"": [0.0], ""X47"": [0.0], ""X48"": [0.0], ""X49"": [0.0], ""X50"": [0.0], ""X51"": [0.0], ""X52"": [0.0], ""X53"": [0.000707]}"
13,53,53,2,True,regret,1,0.002030,0.00000000,1,0.002030,0.00000000,0.00000000,0.00000000,0.001,10,"{""X1"": 0.018868, ""X2"": 0.018868, ""X3"": 0.018868, ""X4"": 0.018868, ""X5"": 0.018868, ""X6"": 0.018868, ""X7"": 0.018868, ""X8"": 0.018868, ""X9"": 0.018868, ""X10"": 0.018868, ""X11"": 0.018868, ""X12"": 0.018868, ""X13"": 0.018868, ""X14"": 0.018868, ""X15"": 0.018868, ""X16"": 0.018868, ""X17"": 0.018868, ""X18"": 0.018868, ""X19"": 0.018868, ""X20"": 0.018868, ""X21"": 0.018868, ""X22"": 0.018868, ""X23"": 0.018868, ""X24"": 0.018868, ""X25"": 0.018868, ""X26"": 0.018868, ""X27"": 0.018868, ""X30"": 0.018868, ""X31"": 0.018868, ""X32"": 0.018868, ""X33"": 0.018868, ""X34"": 0.018868, ""X35"": 0.018868, ""X36"": 0.018868, ""X37"": 0.018868, ""X38"": 0.018868, ""X39"": 0.018868, ""X28"": 0.018868, ""X29"": 0.018868, ""X40"": 0.018868, ""X41"": 0.018868, ""X42"": 0.018868, ""X43"": 0.018868, ""X44"": 0.018868, ""X45"": 0.018868, ""X46"": 0.018868, ""X47"": 0.018868, ""X48"": 0.018868, ""X49"": 0.018868, ""X50"": 0.018868, ""X51"": 0.018868, ""X52"": 0.018868, ""X53"": 0.018868}","{""X1"": [0.0], ""X2"": [0.0], ""X3"": [0.0], ""X4"": [0.0], ""X5"": [0.0], ""X6"": [0.0], ""X7"": [0.0], ""X8"": [0.0], ""X9"": [0.0], ""X10"": [0.0], ""X11"": [0.0], ""X12"": [0.0], ""X13"": [0.0], ""X14"": [0.0], ""X15"": [0.0], ""X16"": [0.0], ""X17"": [0.0], ""X18"": [0.0], ""X19"": [0.0], ""X20"": [0.0], ""X21"": [0.0], ""X22"": [0.0], ""X23"": [0.0], ""X24"": [0.0], ""X25"": [0.0], ""X26"": [0.0], ""X27"": [0.0], ""X30"": [0.0], ""X31"": [0.0], ""X32"": [0.0], ""X33"": [0.0], ""X34"": [0.0], ""X35"": [0.0], ""X36"": [0.0], ""X37"": [0.0], ""X38"": [0.0], ""X39"": [0.0], ""X28"": [0.0], ""X29"": [0.0], ""X40"": [0.0], ""X41"": [0.0], ""X42"": [0.0], ""X43"": [0.0], ""X44"": [0.0], ""X45"": [0.0], ""X46"": [0.0], ""X47"": [0.0], ""X48"": [0.0], ""X49"": [0.0], ""X50"": [0.0], ""X51"": [0.0], ""X52"": [0.0], ""X53"": [0.000707]}"
14,25,25,1,True,regret,143675,449.493539,0.00099999,143675,449.493539,0.09092665,0.00000000,0.09092665,0.001,,"{""BE1"": 0.000306, ""BE2"": 0.0, ""BE3"": 0.0, ""BE4"": 0.0, ""BE5"": 0.0, ""BE6"": 0.172985, ""BE7"": 0.157286, ""BE8"": 0.1026, ""BE9"": 0.00437, ""BE10"": 0.001023, ""BE11"": 0.001081, ""BE12"": 0.000321, ""BE13"": 0.005944, ""BE14"": 0.007759, ""BE15"": 0.000337, ""BE16"": 0.001139, ""BE17"": 0.147048, ""BE18"": 0.007838, ""BE19"": 0.000797, ""BE20"": 0.066502, ""BE21"": 0.151769, ""BE22"": 0.005304, ""BE23"": 0.150833, ""BE24"": 0.007679, ""BE25"": 0.007078}","{""BE1"": [7.3e-05], ""BE2"": [0.065406], ""BE3"": [0.248687], ""BE4"": [0.984769], ""BE5"": [0.991375], ""BE6"": [0.09122], ""BE7"": [0.091217], ""BE8"": [0.09112], ""BE9"": [0.086442], ""BE10"": [0.062154], ""BE11"": [0.063893], ""BE12"": [0.006186], ""BE13"": [0.088249], ""BE14"": [0.089115], ""BE15"": [0.01171], ""BE16"": [0.065454], ""BE17"": [0.091215], ""BE18"": [0.089109], ""BE19"": [0.054479], ""BE20"": [0.091022], ""BE21"": [0.091214], ""BE22"": [0.087586], ""BE23"": [0.091215], ""BE24"": [0.089132], ""BE25"": [0.089019]}"
14,25,25,2,True,regret,217239,1642.247260,0.00099967,217239,1642.247260,0.09097575,0.00004910,0.09092665,0.001,10,"{""BE1"": 0.000294, ""BE2"": 0.000295, ""BE3"": 0.000295, ""BE4"": 0.0, ""BE5"": 0.0, ""BE6"": 0.172916, ""BE7"": 0.157219, ""BE8"": 0.102528, ""BE9"": 0.004371, ""BE10"": 0.000943, ""BE11"": 0.001004, ""BE12"": 0.000309, ""BE13"": 0.005975, ""BE14"": 0.007789, ""BE15"": 0.000325, ""BE16"": 0.001061, ""BE17"": 0.146989, ""BE18"": 0.007863, ""BE19"": 0.000728, ""BE20"": 0.066474, ""BE21"": 0.151702, ""BE22"": 0.005318, ""BE23"": 0.150767, ""BE24"": 0.007712, ""BE25"": 0.007122}","{""BE1"": [7.6e-05], ""BE2"": [6.6e-05], ""BE3"": [0.000313], ""BE4"": [0.989874], ""BE5"": [0.994279], ""BE6"": [0.091269], ""BE7"": [0.091268], ""BE8"": [0.091194], ""BE9"": [0.086407], ""BE10"": [0.067115], ""BE11"": [0.068495], ""BE12"": [0.006425], ""BE13"": [0.087829], ""BE14"": [0.088794], ""BE15"": [0.01216], ""BE16"": [0.069966], ""BE17"": [0.091262], ""BE18"": [0.088843], ""BE19"": [0.059334], ""BE20"": [0.091062], ""BE21"": [0.091266], ""BE22"": [0.087371], ""BE23"": [0.091266], ""BE24"": [0.088775], ""BE25"": [0.088507]}"
15,10,10,1,True,regret,150,0.094557,0.00098358,150,0.094557,0.00286172,0.00000000,0.00286172,0.001,,"{""TAFc"": 0.180659, ""BAFacN"": 0.01562, ""BAFacS"": 0.013506, ""BAFacE"": 0.009214, ""BAFacW"": 0.182395, ""MLFac"": 0.290383, ""BHFac"": 0.275746, ""HFship"": 0.010295, ""HFland"": 0.010553, ""LHF"": 0.011629}","{""TAFc"": [0.002853], ""BAFacN"": [0.00123], ""BAFacS"": [0.000572], ""BAFacE"": [2.1e-05], ""BAFacW"": [0.002792], ""MLFac"": [0.002838], ""BHFac"": [0.002901], ""HFship"": [0.000189], ""HFland"": [0.000185], ""LHF"": [0.000334]}"
15,10,10,2,True,regret,2081,2.970749,0.00099070,2081,2.970749,0.00280261,-0.00005911,0.00286172,0.001,10,"{""TAFc"": 0.187683, ""BAFacN"": 0.011632, ""BAFacS"": 0.009823, ""BAFacE"": 0.007884, ""BAFacW"": 0.180121, ""MLFac"": 0.292276, ""BHFac"": 0.281941, ""HFship"": 0.010019, ""HFland"": 0.008276, ""LHF"": 0.010344}","{""TAFc"": [0.002692], ""BAFacN"": [0.001667], ""BAFacS"": [0.000794], ""BAFacE"": [2.5e-05], ""BAFacW"": [0.002846], ""MLFac"": [0.002803], ""BHFac"": [0.002784], ""HFship"": [0.000195], ""HFland"": [0.000237], ""LHF"": [0.000377]}"
16,23,23,1,True,regret,12,0.031033,0.00095504,12,0.031033,0.00036636,0.00000000,0.00036636,0.001,,"{""TAFfs"": 0.061551, ""TAFfp"": 0.013293, ""BAFacN"": 0.011588, ""BAFacS"": 0.011507, ""BAFacE"": 0.011668, ""BAFacW"": 0.011427, ""BAFasbN"": 0.011108, ""BAFasbS"": 0.011313, ""BAFasbE"": 0.011187, ""BAFasbW"": 0.013167, ""BAFapN"": 0.011267, ""BAFapS"": 0.03785, ""BAFapE"": 0.011346, ""BAFapW"": 0.016935, ""MLFac"": 0.013367, ""MLFasb"": 0.092166, ""MLFap"": 0.145577, ""BHFac"": 0.013506, ""BHFas"": 0.127611, ""BHFap"": 0.305779, ""HFship"": 0.021064, ""HFland"": 0.022289, ""LHF"": 0.013434}","{""TAFfs"": [0.000361], ""TAFfp"": [1.5e-05], ""BAFacN"": [1.7e-05], ""BAFacS"": [1.7e-05], ""BAFacE"": [1.7e-05], ""BAFacW"": [1.7e-05], ""BAFasbN"": [1.8e-05], ""BAFasbS"": [1.7e-05], ""BAFasbE"": [1.7e-05], ""BAFasbW"": [1.5e-05], ""BAFapN"": [1.7e-05], ""BAFapS"": [0.000192], ""BAFapE"": [1.7e-05], ""BAFapW"": [0.000113], ""MLFac"": [1.4e-05], ""MLFasb"": [0.00041], ""MLFap"": [0.000345], ""BHFac"": [1.4e-05], ""BHFas"": [0.000358], ""BHFap"": [0.000332], ""HFship"": [0.00018], ""HFland"": [0.00017], ""LHF"": [1.4e-05]}"
16,23,23,2,True,regret,1,0.011550,0.00000000,1,0.011550,0.00153603,0.00116967,0.00036636,0.001,10,"{""TAFfs"": 0.043478, ""TAFfp"": 0.043478, ""BAFacN"": 0.043478, ""BAFacS"": 0.043478, ""BAFacE"": 0.043478, ""BAFacW"": 0.043478, ""BAFasbN"": 0.043478, ""BAFasbS"": 0.043478, ""BAFasbE"": 0.043478, ""BAFasbW"": 0.043478, ""BAFapN"": 0.043478, ""BAFapS"": 0.043478, ""BAFapE"": 0.043478, ""BAFapW"": 0.043478, ""MLFac"": 0.043478, ""MLFasb"": 0.043478, ""MLFap"": 0.043478, ""BHFac"": 0.043478, ""BHFas"": 0.043478, ""BHFap"": 0.043478, ""HFship"": 0.043478, ""HFland"": 0.043478, ""LHF"": 0.043478}","{""TAFfs"": [0.000535], ""TAFfp"": [4e-06], ""BAFacN"": [4e-06], ""BAFacS"": [4e-06], ""BAFacE"": [4e-06], ""BAFacW"": [4e-06], ""BAFasbN"": [4e-06], ""BAFasbS"": [4e-06], ""BAFasbE"": [4e-06], ""BAFasbW"": [4e-06], ""BAFapN"": [4e-06], ""BAFapS"": [0.000165], ""BAFapE"": [4e-06], ""BAFapW"": [4.1e-05], ""MLFac"": [4e-06], ""MLFasb"": [0.000987], ""MLFap"": [0.001521], ""BHFac"": [4e-06], ""BHFas"": [0.001316], ""BHFap"": [0.004917], ""HFship"": [8.2e-05], ""HFland"": [8.2e-05], ""LHF"": [4e-06]}"
