network_id,n_controls,total_Q,method,converged,stop_reason,iters_to_converge,runtime_to_converge_s,avg_regret_at_converge,total_iters,total_runtime_s,converged_minmax_value,final_opt_gap,v_opt,epsilon,samples,final_ell,final_indices
5,18,18,1,True,regret,106,0.187625,0.00099507,106,0.187625,0.00072194,0.00000000,0.00072194,0.001,,"{""10"": 0.129979, ""11"": 0.012589, ""12"": 0.003933, ""13"": 0.04018, ""14"": 0.039033, ""15"": 0.038465, ""16"": 0.034953, ""17"": 0.034907, ""18"": 0.034825, ""19"": 0.034591, ""20"": 0.034455, ""3"": 0.197881, ""21"": 0.105573, ""22"": 0.005735, ""23"": 0.100492, ""24"": 0.013221, ""25"": 0.069894, ""26"": 0.069292}","{""10"": [0.000677], ""11"": [0.10313], ""12"": [0.76278], ""13"": [0.000546], ""14"": [0.000565], ""15"": [0.000575], ""16"": [0.000645], ""17"": [0.000646], ""18"": [0.000648], ""19"": [0.000653], ""20"": [0.000656], ""3"": [0.000691], ""21"": [0.000722], ""22"": [0.391033], ""23"": [0.000724], ""24"": [0.211437], ""25"": [0.000711], ""26"": [0.00072]}"
5,18,18,2,True,regret,8,0.037391,0.00090602,8,0.037391,0.00229993,0.00157798,0.00072194,0.001,10,"{""10"": 0.118053, ""11"": 0.006944, ""12"": 0.006944, ""13"": 0.006944, ""14"": 0.006944, ""15"": 0.006944, ""16"": 0.006944, ""17"": 0.006944, ""18"": 0.006944, ""19"": 0.11343, ""20"": 0.11343, ""3"": 0.118053, ""21"": 0.118053, ""22"": 0.006944, ""23"": 0.118053, ""24"": 0.006944, ""25"": 0.11343, ""26"": 0.118053}","{""10"": [0.000824], ""11"": [0.161561], ""12"": [0.642071], ""13"": [0.003741], ""14"": [0.003741], ""15"": [0.003741], ""16"": [0.003741], ""17"": [0.003741], ""18"": [0.003741], ""19"": [0.000128], ""20"": [0.000128], ""3"": [0.001907], ""21"": [0.000593], ""22"": [0.345134], ""23"": [0.000593], ""24"": [0.345134], ""25"": [0.000341], ""26"": [0.000319]}"
6,45,45,1,True,regret,287737,3680.734254,0.00099997,287737,3680.734254,0.15330231,0.00000000,0.15330231,0.001,,"{""X1"": 0.012391, ""X2"": 0.019939, ""X3"": 0.035916, ""X4"": 0.018093, ""X5"": 0.012152, ""X6"": 0.035737, ""X7"": 0.034144, ""X8"": 0.036638, ""X9"": 0.017725, ""X10"": 0.014928, ""X11"": 0.015542, ""X12"": 0.015899, ""X13"": 0.02195, ""X14"": 0.021113, ""X15"": 0.022889, ""X16"": 0.018146, ""X17"": 0.019737, ""X18"": 0.021993, ""X19"": 0.021112, ""X20"": 0.01503, ""X21"": 0.020348, ""X22"": 0.022551, ""X23"": 0.02006, ""X24"": 0.012961, ""X25"": 0.030109, ""X26"": 0.03168, ""X27"": 0.015029, ""X28"": 0.028694, ""X29"": 0.033699, ""X30"": 0.012153, ""X31"": 0.03395, ""X32"": 0.035657, ""X33"": 0.032329, ""X34"": 0.017472, ""X35"": 0.032917, ""X36"": 0.018738, ""X37"": 0.015028, ""X38"": 0.029105, ""X44"": 0.016101, ""X45"": 0.017009, ""X39"": 0.017472, ""X40"": 0.015895, ""X41"": 0.022096, ""X42"": 0.018143, ""X43"": 0.019734}","{""X1"": [0.152025], ""X2"": [0.152776], ""X3"": [0.153302], ""X4"": [0.152654], ""X5"": [0.152057], ""X6"": [0.15331], ""X7"": [0.153293], ""X8"": [0.153318], ""X9"": [0.152629], ""X10"": [0.152317], ""X11"": [0.152385], ""X12"": [0.152422], ""X13"": [0.152889], ""X14"": [0.152842], ""X15"": [0.15294], ""X16"": [0.152635], ""X17"": [0.152756], ""X18"": [0.1529], ""X19"": [0.152847], ""X20"": [0.152356], ""X21"": [0.152802], ""X22"": [0.15293], ""X23"": [0.152786], ""X24"": [0.15213], ""X25"": [0.153199], ""X26"": [0.153235], ""X27"": [0.152358], ""X28"": [0.153164], ""X29"": [0.153277], ""X30"": [0.15204], ""X31"": [0.153282], ""X32"": [0.153304], ""X33"": [0.153255], ""X34"": [0.152601], ""X35"": [0.153266], ""X36"": [0.1527], ""X37"": [0.152371], ""X38"": [0.153182], ""X44"": [0.152482], ""X45"": [0.152567], ""X39"": [0.152599], ""X40"": [0.152462], ""X41"": [0.152921], ""X42"": [0.15266], ""X43"": [0.152781]}"
6,45,45,2,True,plateau,298500,11009.422231,0.00108872,298500,11009.422231,0.15324853,-0.00005378,0.15330231,0.001,10,"{""X1"": 0.012396, ""X2"": 0.01993, ""X3"": 0.035927, ""X4"": 0.018088, ""X5"": 0.012167, ""X6"": 0.035749, ""X7"": 0.034155, ""X8"": 0.036653, ""X9"": 0.01772, ""X10"": 0.014926, ""X11"": 0.015536, ""X12"": 0.015893, ""X13"": 0.021941, ""X14"": 0.021102, ""X15"": 0.022881, ""X16"": 0.018137, ""X17"": 0.019728, ""X18"": 0.021985, ""X19"": 0.021103, ""X20"": 0.015028, ""X21"": 0.020339, ""X22"": 0.022543, ""X23"": 0.020051, ""X24"": 0.012967, ""X25"": 0.030114, ""X26"": 0.031688, ""X27"": 0.015029, ""X28"": 0.028698, ""X29"": 0.033709, ""X30"": 0.012165, ""X31"": 0.033961, ""X32"": 0.035669, ""X33"": 0.032339, ""X34"": 0.017466, ""X35"": 0.032927, ""X36"": 0.018731, ""X37"": 0.01503, ""X38"": 0.02911, ""X44"": 0.016099, ""X45"": 0.017006, ""X39"": 0.017466, ""X40"": 0.015892, ""X41"": 0.02209, ""X42"": 0.018138, ""X43"": 0.019728}","{""X1"": [0.151974], ""X2"": [0.152841], ""X3"": [0.153255], ""X4"": [0.152693], ""X5"": [0.151887], ""X6"": [0.153257], ""X7"": [0.153242], ""X8"": [0.153257], ""X9"": [0.152667], ""X10"": [0.152337], ""X11"": [0.152436], ""X12"": [0.152472], ""X13"": [0.152949], ""X14"": [0.152914], ""X15"": [0.152995], ""X16"": [0.152704], ""X17"": [0.152818], ""X18"": [0.152949], ""X19"": [0.152906], ""X20"": [0.152368], ""X21"": [0.152867], ""X22"": [0.152983], ""X23"": [0.152848], ""X24"": [0.15207], ""X25"": [0.153172], ""X26"": [0.153194], ""X27"": [0.152357], ""X28"": [0.153146], ""X29"": [0.153232], ""X30"": [0.151908], ""X31"": [0.153232], ""X32"": [0.15325], ""X33"": [0.153212], ""X34"": [0.152648], ""X35"": [0.153221], ""X36"": [0.152754], ""X37"": [0.152356], ""X38"": [0.153154], ""X44"": [0.152493], ""X45"": [0.15259], ""X39"": [0.152646], ""X40"": [0.152481], ""X41"": [0.15296], ""X42"": [0.152701], ""X43"": [0.152821]}"
7,25,25,1,True,regret,9,0.028795,0.00089841,9,0.028795,0.00015166,0.00000000,0.00015166,0.001,,"{""Signal_and_communication"": 0.015008, ""Frogs__switches_and_track_appliances"": 0.04993, ""Other_way_and_structure"": 0.013054, ""Rail__joint_bar_and_rail_anchoring"": 0.124359, ""Roadbed"": 0.042391, ""Track_geometry"": 0.079971, ""Brakes__use_of"": 0.009968, ""General_switching_rules"": 0.035323, ""Loading_procedures"": 0.0098, ""Miscellaneous"": 0.032502, ""Speed"": 0.019032, ""Switches__use_of"": 0.028456, ""Train_handling/train_makeup"": 0.061597, ""Axles_and_journal_bearings"": 0.044622, ""Body"": 0.045995, ""Brakes"": 0.069761, ""Coupler_and_draft_system"": 0.024567, ""General_mechanical_and_electrical_failures"": 0.009884, ""Locomotive"": 0.058073, ""Truck_component"": 0.027312, ""Wheels"": 0.03722, ""Environmental_conditions"": 0.064629, ""Loading_procedures_misc"": 0.045068, ""Other_miscellaneous"": 0.018972, ""Unusual_operating_situations"": 0.032505}","{""Signal_and_communication"": [6.2e-05], ""Frogs__switches_and_track_appliances"": [6.2e-05], ""Other_way_and_structure"": [7.2e-05], ""Rail__joint_bar_and_rail_anchoring"": [8.1e-05], ""Roadbed"": [0.000114], ""Track_geometry"": [0.000114], ""Brakes__use_of"": [1e-05], ""General_switching_rules"": [7.1e-05], ""Loading_procedures"": [1e-05], ""Miscellaneous"": [7.8e-05], ""Speed"": [9.5e-05], ""Switches__use_of"": [0.000122], ""Train_handling/train_makeup"": [0.000141], ""Axles_and_journal_bearings"": [0.00016], ""Body"": [1.7e-05], ""Brakes"": [5.9e-05], ""Coupler_and_draft_system"": [3.6e-05], ""General_mechanical_and_electrical_failures"": [1e-05], ""Locomotive"": [8.9e-05], ""Truck_component"": [0.000127], ""Wheels"": [0.000177], ""Environmental_conditions"": [7.7e-05], ""Loading_procedures_misc"": [7e-05], ""Other_miscellaneous"": [9.6e-05], ""Unusual_operating_situations"": [0.00013]}"
7,25,25,2,True,regret,1,0.015570,0.00000000,1,0.015570,0.00027903,0.00012737,0.00015166,0.001,10,"{""Signal_and_communication"": 0.04, ""Frogs__switches_and_track_appliances"": 0.04, ""Other_way_and_structure"": 0.04, ""Rail__joint_bar_and_rail_anchoring"": 0.04, ""Roadbed"": 0.04, ""Track_geometry"": 0.04, ""Brakes__use_of"": 0.04, ""General_switching_rules"": 0.04, ""Loading_procedures"": 0.04, ""Miscellaneous"": 0.04, ""Speed"": 0.04, ""Switches__use_of"": 0.04, ""Train_handling/train_makeup"": 0.04, ""Axles_and_journal_bearings"": 0.04, ""Body"": 0.04, ""Brakes"": 0.04, ""Coupler_and_draft_system"": 0.04, ""General_mechanical_and_electrical_failures"": 0.04, ""Locomotive"": 0.04, ""Truck_component"": 0.04, ""Wheels"": 0.04, ""Environmental_conditions"": 0.04, ""Loading_procedures_misc"": 0.04, ""Other_miscellaneous"": 0.04, ""Unusual_operating_situations"": 0.04}","{""Signal_and_communication"": [2e-05], ""Frogs__switches_and_track_appliances"": [8.1e-05], ""Other_way_and_structure"": [2e-05], ""Rail__joint_bar_and_rail_anchoring"": [0.000406], ""Roadbed"": [0.000122], ""Track_geometry"": [0.000285], ""Brakes__use_of"": [2e-06], ""General_switching_rules"": [6.1e-05], ""Loading_procedures"": [2e-06], ""Miscellaneous"": [6.1e-05], ""Speed"": [4.1e-05], ""Switches__use_of"": [8.1e-05], ""Train_handling/train_makeup"": [0.000244], ""Axles_and_journal_bearings"": [0.000183], ""Body"": [2e-05], ""Brakes"": [0.000122], ""Coupler_and_draft_system"": [2e-05], ""General_mechanical_and_electrical_failures"": [2e-06], ""Locomotive"": [0.000142], ""Truck_component"": [8.1e-05], ""Wheels"": [0.000163], ""Environmental_conditions"": [0.000142], ""Loading_procedures_misc"": [8.1e-05], ""Other_miscellaneous"": [4.1e-05], ""Unusual_operating_situations"": [0.000102]}"
8,9,9,1,True,regret,52,0.031313,0.00098288,52,0.031313,0.00043560,0.00000000,0.00043560,0.001,,"{""Truck_componenets"": 0.066936, ""Brakes__use_of"": 0.145103, ""Flagging__fixed__hand_and_radio_signals"": 0.111582, ""General_switching_rules"": 0.070489, ""Main-track_authority"": 0.146865, ""Miscellaneous"": 0.106036, ""Speed"": 0.219563, ""Train_handling/train_makeup"": 0.067554, ""Unusual_operating_situations"": 0.065873}","{""Truck_componenets"": [0.000388], ""Brakes__use_of"": [0.000337], ""Flagging__fixed__hand_and_radio_signals"": [0.00036], ""General_switching_rules"": [0.000361], ""Main-track_authority"": [0.000448], ""Miscellaneous"": [0.000392], ""Speed"": [0.000376], ""Train_handling/train_makeup"": [0.000383], ""Unusual_operating_situations"": [0.000397]}"
8,9,9,2,True,regret,1833,2.049798,0.00100000,1833,2.049798,0.00043895,0.00000335,0.00043560,0.001,10,"{""Truck_componenets"": 0.080322, ""Brakes__use_of"": 0.128539, ""Flagging__fixed__hand_and_radio_signals"": 0.107805, ""General_switching_rules"": 0.073399, ""Main-track_authority"": 0.150472, ""Miscellaneous"": 0.103694, ""Speed"": 0.205395, ""Train_handling/train_makeup"": 0.079332, ""Unusual_operating_situations"": 0.071042}","{""Truck_componenets"": [0.0003], ""Brakes__use_of"": [0.00042], ""Flagging__fixed__hand_and_radio_signals"": [0.000382], ""General_switching_rules"": [0.000341], ""Main-track_authority"": [0.000428], ""Miscellaneous"": [0.000406], ""Speed"": [0.000441], ""Train_handling/train_makeup"": [0.000306], ""Unusual_operating_situations"": [0.000357]}"
9,27,27,1,True,regret,62,0.142765,0.00098379,62,0.142765,0.00067060,0.00000000,0.00067060,0.001,,"{""B1"": 0.015776, ""B2"": 0.012599, ""B4"": 0.15083, ""B5"": 0.013224, ""B10"": 0.011109, ""B7"": 0.009392, ""B8"": 0.008781, ""B3"": 0.008924, ""B9"": 0.000597, ""B16"": 0.000597, ""B17"": 0.000597, ""B18"": 0.000597, ""B19"": 0.000597, ""B26"": 0.000597, ""B27"": 0.000597, ""B14"": 0.000597, ""B15"": 0.000597, ""B11"": 0.000597, ""B12"": 0.000597, ""B13"": 0.000597, ""B6"": 0.012955, ""B25"": 0.06213, ""B21"": 0.011201, ""B22"": 0.144948, ""B23"": 0.166596, ""B20"": 0.162754, ""B24"": 0.201611}","{""B1"": [0.000176], ""B2"": [0.000223], ""B4"": [0.00067], ""B5"": [0.000212], ""B10"": [8.5e-05], ""B7"": [4.8e-05], ""B8"": [1.7e-05], ""B3"": [2.2e-05], ""B9"": [0.613983], ""B16"": [0.344579], ""B17"": [0.8098], ""B18"": [0.410948], ""B19"": [0.315371], ""B26"": [0.152724], ""B27"": [0.113878], ""B14"": [0.350969], ""B15"": [0.394274], ""B11"": [0.000167], ""B12"": [0.000167], ""B13"": [0.000167], ""B6"": [0.000217], ""B25"": [0.000592], ""B21"": [8.4e-05], ""B22"": [0.000659], ""B23"": [0.000643], ""B20"": [0.000672], ""B24"": [0.000599]}"
9,27,27,2,True,regret,1,0.006707,0.00000000,1,0.006707,0.00582807,0.00515746,0.00067060,0.001,10,"{""B1"": 0.037037, ""B2"": 0.037037, ""B4"": 0.037037, ""B5"": 0.037037, ""B10"": 0.037037, ""B7"": 0.037037, ""B8"": 0.037037, ""B3"": 0.037037, ""B9"": 0.037037, ""B16"": 0.037037, ""B17"": 0.037037, ""B18"": 0.037037, ""B19"": 0.037037, ""B26"": 0.037037, ""B27"": 0.037037, ""B14"": 0.037037, ""B15"": 0.037037, ""B11"": 0.037037, ""B12"": 0.037037, ""B13"": 0.037037, ""B6"": 0.037037, ""B25"": 0.037037, ""B21"": 0.037037, ""B22"": 0.037037, ""B23"": 0.037037, ""B20"": 0.037037, ""B24"": 0.037037}","{""B1"": [6.7e-05], ""B2"": [6.7e-05], ""B4"": [0.005237], ""B5"": [6.7e-05], ""B10"": [2.2e-05], ""B7"": [5e-06], ""B8"": [2e-06], ""B3"": [2e-06], ""B9"": [0.020817], ""B16"": [0.006978], ""B17"": [0.053843], ""B18"": [0.009239], ""B19"": [0.006119], ""B26"": [0.002403], ""B27"": [0.001715], ""B14"": [0.007176], ""B15"": [0.008625], ""B11"": [2e-06], ""B12"": [2e-06], ""B13"": [2e-06], ""B6"": [6.7e-05], ""B25"": [0.001136], ""B21"": [2.2e-05], ""B22"": [0.004773], ""B23"": [0.006119], ""B20"": [0.006097], ""B24"": [0.008625]}"
10,6,6,1,True,regret,1,0.000279,0.00000024,1,0.000279,0.00000004,0.00000000,0.00000004,0.001,,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [2e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000233]}"
10,6,6,2,True,regret,1,0.000275,0.00000000,1,0.000275,0.00000004,0.00000000,0.00000004,0.001,10,"{""ContaminationTapeFails"": 0.166667, ""CommonCauseSealFailureBE"": 0.166667, ""Metal-To-MetalSealFails"": 0.166667, ""CompressionSeal1Fails"": 0.166667, ""CompressionSeal2Fails"": 0.166667, ""FusedPlugFails"": 0.166667}","{""ContaminationTapeFails"": [0.0], ""CommonCauseSealFailureBE"": [2e-06], ""Metal-To-MetalSealFails"": [0.0], ""CompressionSeal1Fails"": [0.0], ""CompressionSeal2Fails"": [0.0], ""FusedPlugFails"": [0.000233]}"
