network_id,n_controls,total_Q,rho,batch,runs,exact_runs,exact_iters,max_iters,exact_time_s,exact_time_std,target_obj,stoch_reached,stoch_iters_to_target,stoch_time_to_target_s,extra_iters,extra_time_s,iter_ratio,time_ratio,target_ell
13,12,35,1.0,10,10,10,2000,100000,2.993389,0.002333,0.67845543,10/10,2591.8,1.340346,591.8,-1.653044,1.296,0.448,"{""v0"": 0.338242, ""v1"": 0.248627, ""v2"": 4.2e-05, ""v3"": 4.2e-05, ""v4"": 4.2e-05, ""v5"": 6.9e-05, ""v6"": 0.002685, ""v7"": 0.218425, ""v8"": 0.191483, ""v9"": 9.8e-05, ""v10"": 0.000153, ""v11"": 9.2e-05}"
14,14,34,1.0,10,10,10,2000,100000,1.748484,0.004515,0.17518960,10/10,3808.2,3.739935,1808.2,1.991452,1.904,2.139,"{""v0"": 0.009396, ""v1"": 6.8e-05, ""v2"": 3.6e-05, ""v3"": 0.000129, ""v4"": 3.6e-05, ""v5"": 3.6e-05, ""v6"": 0.000115, ""v7"": 3.6e-05, ""v8"": 3.6e-05, ""v9"": 3.6e-05, ""v10"": 9.9e-05, ""v11"": 0.64795, ""v12"": 0.001885, ""v13"": 0.340144}"
15,14,45,1.0,10,10,10,2000,100000,2.365470,0.004132,0.26876728,10/10,19322.7,15.182912,17322.7,12.817442,9.661,6.419,"{""v0"": 0.40132, ""v1"": 0.001814, ""v2"": 0.000304, ""v3"": 0.59488, ""v4"": 0.001032, ""v5"": 3.6e-05, ""v6"": 3.6e-05, ""v7"": 3.6e-05, ""v8"": 0.000127, ""v9"": 3.6e-05, ""v10"": 5.7e-05, ""v11"": 6.1e-05, ""v12"": 3.6e-05, ""v13"": 0.000226}"
16,10,27,1.0,10,10,10,2000,100000,1.793703,0.025523,0.41914331,10/10,397.4,0.273077,-1602.6,-1.520626,0.199,0.152,"{""v0"": 0.0111, ""v1"": 0.0001, ""v2"": 0.003972, ""v3"": 0.000178, ""v4"": 0.000152, ""v5"": 5e-05, ""v6"": 0.624263, ""v7"": 0.359916, ""v8"": 0.000133, ""v9"": 0.000136}"
17,12,37,1.0,10,10,10,2000,100000,2.907533,0.044416,0.52672725,10/10,5775.4,4.527188,3775.4,1.619655,2.888,1.557,"{""v0"": 0.000605, ""v1"": 0.000115, ""v2"": 0.000469, ""v3"": 4.6e-05, ""v4"": 0.569709, ""v5"": 0.00011, ""v6"": 4.3e-05, ""v7"": 4.2e-05, ""v8"": 4.2e-05, ""v9"": 0.002375, ""v10"": 0.425007, ""v11"": 0.001439}"
18,10,20,1.0,10,10,10,2000,100000,1.719353,0.002771,0.83204697,10/10,2116.1,0.550884,116.1,-1.168469,1.058,0.320,"{""v0"": 0.140231, ""v1"": 0.134521, ""v2"": 0.007344, ""v3"": 0.00153, ""v4"": 0.000128, ""v5"": 0.102164, ""v6"": 0.159272, ""v7"": 0.154643, ""v8"": 0.149904, ""v9"": 0.150262}"
19,10,32,1.0,10,10,10,2000,100000,1.572721,0.003448,0.08923140,0/10,,,,,,,"{""v0"": 0.001708, ""v1"": 0.000432, ""v2"": 0.000439, ""v3"": 0.000751, ""v4"": 0.001441, ""v5"": 7.6e-05, ""v6"": 0.000104, ""v7"": 0.000153, ""v8"": 0.000249, ""v9"": 0.994648}"
20,10,24,1.0,10,10,10,2000,100000,2.168267,0.006490,0.71980504,10/10,2222.8,1.306071,222.8,-0.862195,1.111,0.602,"{""v0"": 0.244746, ""v1"": 0.009674, ""v2"": 0.042617, ""v3"": 0.01096, ""v4"": 8.8e-05, ""v5"": 0.043751, ""v6"": 0.000706, ""v7"": 0.14143, ""v8"": 0.241408, ""v9"": 0.264621}"
21,11,25,1.0,10,10,10,2000,100000,2.111880,0.025151,0.66595498,10/10,1358.4,0.559539,-641.6,-1.552342,0.679,0.265,"{""v0"": 0.042566, ""v1"": 5.6e-05, ""v2"": 6.8e-05, ""v3"": 4.5e-05, ""v4"": 4.5e-05, ""v5"": 0.333613, ""v6"": 0.00269, ""v7"": 0.00031, ""v8"": 0.00027, ""v9"": 0.268616, ""v10"": 0.35172}"
22,13,42,1.0,10,10,10,2000,100000,2.338592,0.011391,0.34076604,10/10,28187.9,31.206184,26187.9,28.867592,14.094,13.344,"{""v0"": 0.001064, ""v1"": 0.000246, ""v2"": 5.7e-05, ""v3"": 6.4e-05, ""v4"": 3.8e-05, ""v5"": 3.8e-05, ""v6"": 3.8e-05, ""v7"": 3.8e-05, ""v8"": 3.8e-05, ""v9"": 0.000838, ""v10"": 0.000171, ""v11"": 0.002504, ""v12"": 0.994862}"
23,14,37,1.0,10,10,10,2000,100000,1.947837,0.005663,0.08184606,10/10,5010.1,4.806800,3010.1,2.858963,2.505,2.468,"{""v0"": 5.1e-05, ""v1"": 0.001024, ""v2"": 0.000314, ""v3"": 0.000157, ""v4"": 0.610588, ""v5"": 0.002413, ""v6"": 0.004507, ""v7"": 3.6e-05, ""v8"": 7.4e-05, ""v9"": 0.380626, ""v10"": 3.6e-05, ""v11"": 3.6e-05, ""v12"": 0.000104, ""v13"": 3.6e-05}"
24,11,36,1.0,10,10,10,2000,100000,1.864901,0.004541,0.11054826,10/10,1045.1,0.497209,-954.9,-1.367692,0.523,0.267,"{""v0"": 0.004894, ""v1"": 4.5e-05, ""v2"": 4.5e-05, ""v3"": 0.000164, ""v4"": 0.003222, ""v5"": 0.990526, ""v6"": 7.5e-05, ""v7"": 0.000193, ""v8"": 0.000135, ""v9"": 4.5e-05, ""v10"": 0.000654}"
25,31,129,1.0,10,10,10,2000,100000,9.978393,0.060659,0.57667965,10/10,3149.0,6.203676,1149.0,-3.774717,1.575,0.622,"{""v0"": 0.206482, ""v1"": 1.8e-05, ""v2"": 7.9e-05, ""v3"": 0.000153, ""v4"": 1.6e-05, ""v5"": 1.6e-05, ""v6"": 1.9e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 0.000162, ""v13"": 1.7e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 0.335543, ""v18"": 0.018776, ""v19"": 0.000476, ""v20"": 0.00017, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 1.6e-05, ""v25"": 1.6e-05, ""v26"": 1.6e-05, ""v27"": 1.6e-05, ""v28"": 0.004307, ""v29"": 0.00073, ""v30"": 0.432793}"
26,41,111,1.0,10,10,10,2000,100000,12.013929,0.108823,0.74614483,10/10,1655.1,4.428958,-344.9,-7.584971,0.828,0.369,"{""v0"": 0.133609, ""v1"": 0.000176, ""v2"": 8.3e-05, ""v3"": 1.2e-05, ""v4"": 2.3e-05, ""v5"": 0.063718, ""v6"": 1.9e-05, ""v7"": 0.002744, ""v8"": 0.061298, ""v9"": 0.07375, ""v10"": 0.216092, ""v11"": 0.016263, ""v12"": 0.012666, ""v13"": 1.3e-05, ""v14"": 1.2e-05, ""v15"": 0.000108, ""v16"": 0.000224, ""v17"": 0.000155, ""v18"": 0.000159, ""v19"": 1.6e-05, ""v20"": 1.2e-05, ""v21"": 0.000108, ""v22"": 0.003865, ""v23"": 9e-05, ""v24"": 1.3e-05, ""v25"": 1.7e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 2.1e-05, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.7e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 0.216109, ""v38"": 0.014888, ""v39"": 0.181749, ""v40"": 0.001862}"
27,43,150,1.0,10,10,10,2000,100000,11.977511,0.116315,0.20256298,10/10,3629.3,17.349009,1629.3,5.371498,1.815,1.448,"{""v0"": 0.004462, ""v1"": 7.4e-05, ""v2"": 0.000124, ""v3"": 1.2e-05, ""v4"": 1.2e-05, ""v5"": 0.00049, ""v6"": 0.005564, ""v7"": 0.3056, ""v8"": 0.677417, ""v9"": 1.2e-05, ""v10"": 1.9e-05, ""v11"": 0.001465, ""v12"": 7.8e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 7.7e-05, ""v21"": 6.9e-05, ""v22"": 0.003929, ""v23"": 9.9e-05, ""v24"": 6.4e-05, ""v25"": 2.1e-05, ""v26"": 1.2e-05, ""v27"": 2.1e-05, ""v28"": 0.000137, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 1.2e-05, ""v42"": 1.2e-05}"
28,44,144,1.0,10,10,10,2000,100000,18.916124,0.114826,0.85170543,10/10,1562.8,3.181851,-437.2,-15.734273,0.781,0.168,"{""v0"": 0.09143, ""v1"": 0.123726, ""v2"": 0.145529, ""v3"": 0.140128, ""v4"": 0.138688, ""v5"": 0.141943, ""v6"": 0.079244, ""v7"": 0.001469, ""v8"": 1.1e-05, ""v9"": 1.1e-05, ""v10"": 1.1e-05, ""v11"": 1.1e-05, ""v12"": 0.003172, ""v13"": 0.002681, ""v14"": 1.1e-05, ""v15"": 0.000257, ""v16"": 4.8e-05, ""v17"": 5.1e-05, ""v18"": 1.1e-05, ""v19"": 1.1e-05, ""v20"": 1.1e-05, ""v21"": 1.1e-05, ""v22"": 1.1e-05, ""v23"": 1.1e-05, ""v24"": 1.1e-05, ""v25"": 1.1e-05, ""v26"": 1.1e-05, ""v27"": 1.1e-05, ""v28"": 1.1e-05, ""v29"": 1.1e-05, ""v30"": 1.1e-05, ""v31"": 1.1e-05, ""v32"": 1.1e-05, ""v33"": 1.1e-05, ""v34"": 1.1e-05, ""v35"": 0.13083, ""v36"": 1.1e-05, ""v37"": 1.1e-05, ""v38"": 6.9e-05, ""v39"": 0.000417, ""v40"": 1.1e-05, ""v41"": 1.1e-05, ""v42"": 1.1e-05, ""v43"": 1.1e-05}"
29,38,148,1.0,10,10,10,2000,100000,10.170823,0.059920,0.09526366,10/10,2551.7,10.593901,551.7,0.423078,1.276,1.042,"{""v0"": 0.000188, ""v1"": 6.6e-05, ""v2"": 2e-05, ""v3"": 1.3e-05, ""v4"": 6.5e-05, ""v5"": 1.3e-05, ""v6"": 1.3e-05, ""v7"": 1.3e-05, ""v8"": 1.3e-05, ""v9"": 1.3e-05, ""v10"": 1.3e-05, ""v11"": 1.3e-05, ""v12"": 1.3e-05, ""v13"": 1.3e-05, ""v14"": 1.3e-05, ""v15"": 0.001357, ""v16"": 0.000534, ""v17"": 0.282196, ""v18"": 0.165271, ""v19"": 0.495592, ""v20"": 0.00258, ""v21"": 7.2e-05, ""v22"": 1.3e-05, ""v23"": 1.3e-05, ""v24"": 1.3e-05, ""v25"": 1.3e-05, ""v26"": 1.3e-05, ""v27"": 1.8e-05, ""v28"": 1.3e-05, ""v29"": 1.3e-05, ""v30"": 1.3e-05, ""v31"": 1.3e-05, ""v32"": 0.051662, ""v33"": 6e-05, ""v34"": 1.5e-05, ""v35"": 1.5e-05, ""v36"": 1.3e-05, ""v37"": 1.3e-05}"
30,44,100,1.0,10,10,10,2000,100000,8.334602,0.063234,0.42891233,10/10,2545.1,7.012179,545.1,-1.322422,1.273,0.841,"{""v0"": 0.283066, ""v1"": 0.000254, ""v2"": 3.1e-05, ""v3"": 2.9e-05, ""v4"": 1.1e-05, ""v5"": 1.1e-05, ""v6"": 1.1e-05, ""v7"": 1.1e-05, ""v8"": 1.1e-05, ""v9"": 1.1e-05, ""v10"": 1.1e-05, ""v11"": 1.1e-05, ""v12"": 1.1e-05, ""v13"": 1.1e-05, ""v14"": 1.1e-05, ""v15"": 1.1e-05, ""v16"": 1.1e-05, ""v17"": 1.1e-05, ""v18"": 1.1e-05, ""v19"": 1.1e-05, ""v20"": 1.1e-05, ""v21"": 2.8e-05, ""v22"": 1.1e-05, ""v23"": 1.1e-05, ""v24"": 3.4e-05, ""v25"": 2.8e-05, ""v26"": 1.1e-05, ""v27"": 1.1e-05, ""v28"": 1.1e-05, ""v29"": 1.1e-05, ""v30"": 1.1e-05, ""v31"": 1.1e-05, ""v32"": 1.1e-05, ""v33"": 1.1e-05, ""v34"": 1.1e-05, ""v35"": 1.1e-05, ""v36"": 1.1e-05, ""v37"": 1.1e-05, ""v38"": 1.1e-05, ""v39"": 1.1e-05, ""v40"": 1.1e-05, ""v41"": 0.005452, ""v42"": 0.000956, ""v43"": 0.709735}"
31,35,150,1.0,10,10,10,2000,100000,17.523173,0.084789,0.66029303,10/10,1738.8,6.774340,-261.2,-10.748834,0.869,0.387,"{""v0"": 0.31704, ""v1"": 0.182392, ""v2"": 0.17713, ""v3"": 0.002748, ""v4"": 0.000118, ""v5"": 0.000107, ""v6"": 1.4e-05, ""v7"": 0.000162, ""v8"": 0.005179, ""v9"": 0.089442, ""v10"": 0.085909, ""v11"": 3e-05, ""v12"": 1.4e-05, ""v13"": 2.1e-05, ""v14"": 0.002076, ""v15"": 0.001375, ""v16"": 1.4e-05, ""v17"": 1.4e-05, ""v18"": 1.4e-05, ""v19"": 1.4e-05, ""v20"": 1.4e-05, ""v21"": 1.4e-05, ""v22"": 1.4e-05, ""v23"": 1.4e-05, ""v24"": 1.4e-05, ""v25"": 1.4e-05, ""v26"": 1.4e-05, ""v27"": 1.4e-05, ""v28"": 1.4e-05, ""v29"": 0.026344, ""v30"": 1.7e-05, ""v31"": 1.7e-05, ""v32"": 0.010792, ""v33"": 2e-05, ""v34"": 0.098866}"
32,43,102,1.0,10,10,10,2000,100000,10.734166,0.078315,0.75621799,10/10,1445.9,2.932076,-554.1,-7.802090,0.723,0.273,"{""v0"": 0.094886, ""v1"": 0.243029, ""v2"": 0.218047, ""v3"": 0.144548, ""v4"": 0.107468, ""v5"": 0.176547, ""v6"": 0.000207, ""v7"": 0.000291, ""v8"": 1.2e-05, ""v9"": 1.2e-05, ""v10"": 0.003302, ""v11"": 0.000195, ""v12"": 0.000311, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 0.000207, ""v19"": 4e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 0.000118, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 0.006087, ""v38"": 0.000628, ""v39"": 0.003303, ""v40"": 0.000435, ""v41"": 4.3e-05, ""v42"": 4.2e-05}"
33,37,122,1.0,10,10,10,2000,100000,10.657943,0.056014,0.72857969,10/10,2454.6,5.211218,454.6,-5.446725,1.227,0.489,"{""v0"": 0.16098, ""v1"": 0.03659, ""v2"": 0.27654, ""v3"": 0.243221, ""v4"": 0.184258, ""v5"": 0.079981, ""v6"": 0.000383, ""v7"": 0.002722, ""v8"": 0.000115, ""v9"": 0.000126, ""v10"": 0.004522, ""v11"": 0.000409, ""v12"": 0.005802, ""v13"": 0.000189, ""v14"": 9.3e-05, ""v15"": 1.4e-05, ""v16"": 1.4e-05, ""v17"": 1.4e-05, ""v18"": 1.4e-05, ""v19"": 1.4e-05, ""v20"": 1.4e-05, ""v21"": 1.4e-05, ""v22"": 1.4e-05, ""v23"": 1.4e-05, ""v24"": 0.000152, ""v25"": 1.8e-05, ""v26"": 1.4e-05, ""v27"": 1.4e-05, ""v28"": 0.000924, ""v29"": 0.000215, ""v30"": 0.002114, ""v31"": 0.000284, ""v32"": 0.0001, ""v33"": 1.4e-05, ""v34"": 1.4e-05, ""v35"": 1.6e-05, ""v36"": 7.1e-05}"
34,32,117,1.0,10,10,10,2000,100000,11.949410,0.144026,0.75230758,10/10,1981.8,4.252204,-18.2,-7.697206,0.991,0.356,"{""v0"": 0.252025, ""v1"": 0.257175, ""v2"": 0.00414, ""v3"": 0.002306, ""v4"": 0.000363, ""v5"": 0.000897, ""v6"": 0.000352, ""v7"": 0.067455, ""v8"": 0.078489, ""v9"": 0.143488, ""v10"": 0.067992, ""v11"": 0.09732, ""v12"": 1.6e-05, ""v13"": 1.6e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 1.6e-05, ""v18"": 1.6e-05, ""v19"": 1.6e-05, ""v20"": 1.6e-05, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 0.001605, ""v25"": 1.6e-05, ""v26"": 0.000214, ""v27"": 0.025272, ""v28"": 0.000171, ""v29"": 0.000424, ""v30"": 6.9e-05, ""v31"": 4e-05}"
35,42,133,1.0,10,10,10,2000,100000,10.750144,0.111260,0.07764640,10/10,10657.8,18.697481,8657.8,7.947337,5.329,1.739,"{""v0"": 0.000813, ""v1"": 0.000134, ""v2"": 4.3e-05, ""v3"": 3.2e-05, ""v4"": 0.010156, ""v5"": 0.988175, ""v6"": 1.2e-05, ""v7"": 1.2e-05, ""v8"": 1.2e-05, ""v9"": 1.2e-05, ""v10"": 1.2e-05, ""v11"": 1.2e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 0.000204, ""v31"": 1.9e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 3.1e-05}"
36,31,113,1.0,10,10,10,2000,100000,8.569637,0.054121,0.55935189,10/10,1884.8,8.986086,-115.2,0.416449,0.942,1.049,"{""v0"": 0.002558, ""v1"": 0.000179, ""v2"": 0.000248, ""v3"": 0.295932, ""v4"": 0.00035, ""v5"": 0.000193, ""v6"": 2.2e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 1.8e-05, ""v13"": 0.001759, ""v14"": 1.6e-05, ""v15"": 7.3e-05, ""v16"": 9.2e-05, ""v17"": 1.8e-05, ""v18"": 0.00014, ""v19"": 0.294381, ""v20"": 0.0005, ""v21"": 0.000254, ""v22"": 0.196712, ""v23"": 0.099179, ""v24"": 0.101624, ""v25"": 0.003258, ""v26"": 0.0016, ""v27"": 0.000497, ""v28"": 0.000262, ""v29"": 3.6e-05, ""v30"": 1.9e-05}"
37,41,116,1.0,10,10,10,2000,100000,10.228211,0.048605,0.53779858,10/10,1465.0,6.077655,-535.0,-4.150556,0.733,0.594,"{""v0"": 0.439137, ""v1"": 0.010596, ""v2"": 0.00218, ""v3"": 2.9e-05, ""v4"": 1.2e-05, ""v5"": 1.2e-05, ""v6"": 3.8e-05, ""v7"": 1.8e-05, ""v8"": 9.9e-05, ""v9"": 0.000345, ""v10"": 0.002008, ""v11"": 1.3e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 0.538577, ""v26"": 0.005084, ""v27"": 0.000227, ""v28"": 0.000155, ""v29"": 0.0001, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 0.000106, ""v35"": 8.3e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 8.3e-05, ""v40"": 0.000854}"
