network_id,n_controls,total_Q,rho,batch,runs,exact_runs,exact_iters,max_iters,exact_time_s,exact_time_std,target_obj,stoch_reached,stoch_iters_to_target,stoch_time_to_target_s,extra_iters,extra_time_s,iter_ratio,time_ratio,target_ell
14,14,34,5.0,10,10,10,2000,100000,1.904240,0.002432,0.00256327,10/10,3811.9,4.050717,1811.9,2.146477,1.906,2.127,"{""v0"": 0.022018, ""v1"": 0.000501, ""v2"": 3.6e-05, ""v3"": 0.002751, ""v4"": 3.6e-05, ""v5"": 3.6e-05, ""v6"": 0.000419, ""v7"": 3.6e-05, ""v8"": 3.6e-05, ""v9"": 3.6e-05, ""v10"": 0.000144, ""v11"": 0.414085, ""v12"": 0.229753, ""v13"": 0.330115}"
15,14,45,5.0,10,10,10,2000,100000,2.404171,0.002487,0.00416415,10/10,38005.7,30.226248,36005.7,27.822077,19.003,12.572,"{""v0"": 0.489716, ""v1"": 0.001441, ""v2"": 0.000792, ""v3"": 0.506778, ""v4"": 0.00053, ""v5"": 3.6e-05, ""v6"": 3.6e-05, ""v7"": 3.6e-05, ""v8"": 0.000153, ""v9"": 3.6e-05, ""v10"": 7e-05, ""v11"": 8.8e-05, ""v12"": 3.6e-05, ""v13"": 0.000254}"
16,10,27,5.0,10,10,10,2000,100000,2.044230,0.003414,0.03979748,10/10,1096.1,0.848853,-903.9,-1.195377,0.548,0.415,"{""v0"": 0.0114, ""v1"": 0.000384, ""v2"": 0.017891, ""v3"": 0.004781, ""v4"": 0.003192, ""v5"": 5e-05, ""v6"": 0.547501, ""v7"": 0.286697, ""v8"": 0.058819, ""v9"": 0.069284}"
17,12,37,5.0,10,10,10,2000,100000,2.933000,0.005232,0.06229028,10/10,1487.9,1.176790,-512.1,-1.756210,0.744,0.401,"{""v0"": 0.002251, ""v1"": 0.000162, ""v2"": 0.000528, ""v3"": 0.000162, ""v4"": 0.531098, ""v5"": 0.00039, ""v6"": 4.2e-05, ""v7"": 4.2e-05, ""v8"": 4.2e-05, ""v9"": 0.003991, ""v10"": 0.343599, ""v11"": 0.117695}"
18,10,20,5.0,10,10,10,2000,100000,1.708283,0.004964,0.42153126,10/10,1921.5,0.496364,-78.5,-1.211920,0.961,0.291,"{""v0"": 0.141272, ""v1"": 0.136398, ""v2"": 0.007838, ""v3"": 0.001009, ""v4"": 0.000141, ""v5"": 0.108969, ""v6"": 0.155389, ""v7"": 0.15189, ""v8"": 0.148496, ""v9"": 0.148597}"
19,10,32,5.0,10,10,10,2000,100000,1.588610,0.002597,0.00166756,10/10,13774.3,9.715323,11774.3,8.126713,6.887,6.116,"{""v0"": 0.003137, ""v1"": 0.001272, ""v2"": 0.001209, ""v3"": 0.002622, ""v4"": 0.003314, ""v5"": 0.000248, ""v6"": 0.000382, ""v7"": 0.000332, ""v8"": 0.000373, ""v9"": 0.987111}"
20,10,24,5.0,10,10,10,2000,100000,2.155207,0.002198,0.22209482,10/10,2424.9,1.412311,424.9,-0.742896,1.212,0.655,"{""v0"": 0.180203, ""v1"": 0.077454, ""v2"": 0.06899, ""v3"": 0.014065, ""v4"": 5.4e-05, ""v5"": 0.067343, ""v6"": 0.001218, ""v7"": 0.131475, ""v8"": 0.196075, ""v9"": 0.263122}"
21,11,25,5.0,10,10,10,2000,100000,2.136826,0.031689,0.16748685,10/10,1897.5,0.772297,-102.5,-1.364529,0.949,0.361,"{""v0"": 0.069168, ""v1"": 6e-05, ""v2"": 9.5e-05, ""v3"": 4.6e-05, ""v4"": 4.5e-05, ""v5"": 0.317548, ""v6"": 0.003531, ""v7"": 0.000335, ""v8"": 0.000313, ""v9"": 0.280328, ""v10"": 0.328532}"
22,13,42,5.0,10,10,10,2000,100000,2.410790,0.004697,0.00610567,10/10,2158.0,2.213863,158.0,-0.196927,1.079,0.918,"{""v0"": 0.000304, ""v1"": 0.000605, ""v2"": 3.8e-05, ""v3"": 3.8e-05, ""v4"": 3.8e-05, ""v5"": 3.8e-05, ""v6"": 3.8e-05, ""v7"": 3.8e-05, ""v8"": 3.8e-05, ""v9"": 0.002166, ""v10"": 0.000689, ""v11"": 0.004633, ""v12"": 0.991333}"
23,14,37,5.0,10,10,10,2000,100000,2.477349,0.005076,0.00108897,10/10,28175.3,34.761434,26175.3,32.284085,14.088,14.032,"{""v0"": 9.5e-05, ""v1"": 0.001211, ""v2"": 0.000569, ""v3"": 0.000334, ""v4"": 0.409947, ""v5"": 0.220443, ""v6"": 0.002059, ""v7"": 5.6e-05, ""v8"": 0.000153, ""v9"": 0.364914, ""v10"": 4.1e-05, ""v11"": 3.6e-05, ""v12"": 0.000107, ""v13"": 3.6e-05}"
24,11,36,5.0,10,10,10,2000,100000,2.391203,0.009836,0.00188990,10/10,2105.8,1.313875,105.8,-1.077327,1.053,0.549,"{""v0"": 0.001737, ""v1"": 4.5e-05, ""v2"": 4.5e-05, ""v3"": 0.000158, ""v4"": 0.349848, ""v5"": 0.647231, ""v6"": 0.000126, ""v7"": 0.000221, ""v8"": 0.000148, ""v9"": 4.5e-05, ""v10"": 0.000396}"
25,31,129,5.0,10,10,10,2000,100000,12.608175,0.057699,0.10760042,10/10,4593.5,14.386248,2593.5,1.778073,2.297,1.141,"{""v0"": 0.257273, ""v1"": 0.001065, ""v2"": 1.6e-05, ""v3"": 0.000135, ""v4"": 1.6e-05, ""v5"": 1.6e-05, ""v6"": 1.8e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 0.000143, ""v13"": 1.7e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 0.172242, ""v18"": 0.077119, ""v19"": 0.004104, ""v20"": 0.000176, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 1.6e-05, ""v25"": 1.6e-05, ""v26"": 1.6e-05, ""v27"": 1.6e-05, ""v28"": 0.090287, ""v29"": 0.002154, ""v30"": 0.394977}"
26,41,111,5.0,10,10,10,2000,100000,15.116528,0.091266,0.27815783,10/10,2172.9,7.274483,172.9,-7.842045,1.086,0.481,"{""v0"": 0.068891, ""v1"": 0.000655, ""v2"": 0.000126, ""v3"": 1.2e-05, ""v4"": 2.8e-05, ""v5"": 0.034654, ""v6"": 2.2e-05, ""v7"": 0.101891, ""v8"": 0.057644, ""v9"": 0.088866, ""v10"": 0.145439, ""v11"": 0.072522, ""v12"": 0.011376, ""v13"": 1.4e-05, ""v14"": 1.2e-05, ""v15"": 0.000143, ""v16"": 0.000318, ""v17"": 0.000201, ""v18"": 0.000207, ""v19"": 1.8e-05, ""v20"": 1.2e-05, ""v21"": 0.000143, ""v22"": 0.009007, ""v23"": 0.00012, ""v24"": 1.4e-05, ""v25"": 2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 2.5e-05, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 0.15913, ""v38"": 0.060787, ""v39"": 0.170088, ""v40"": 0.017484}"
27,43,150,5.0,10,10,10,2000,100000,15.455814,0.066791,0.00249281,10/10,2421.8,15.404201,421.8,-0.051612,1.211,0.997,"{""v0"": 0.195374, ""v1"": 0.000893, ""v2"": 0.001426, ""v3"": 1.2e-05, ""v4"": 1.2e-05, ""v5"": 0.003417, ""v6"": 0.215657, ""v7"": 0.264973, ""v8"": 0.313456, ""v9"": 1.2e-05, ""v10"": 1.4e-05, ""v11"": 0.000335, ""v12"": 0.000334, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 0.000404, ""v21"": 0.000179, ""v22"": 0.001665, ""v23"": 0.000457, ""v24"": 0.000444, ""v25"": 2.1e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 0.000649, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 1.2e-05, ""v42"": 1.2e-05}"
28,44,144,5.0,10,10,10,2000,100000,20.885422,0.069631,0.46777914,10/10,3239.6,9.655091,1239.6,-11.230331,1.620,0.462,"{""v0"": 0.096063, ""v1"": 0.124049, ""v2"": 0.141306, ""v3"": 0.136924, ""v4"": 0.136001, ""v5"": 0.138249, ""v6"": 0.078491, ""v7"": 0.01304, ""v8"": 1.1e-05, ""v9"": 1.1e-05, ""v10"": 1.1e-05, ""v11"": 1.1e-05, ""v12"": 0.002735, ""v13"": 0.002101, ""v14"": 1.1e-05, ""v15"": 0.000281, ""v16"": 3e-05, ""v17"": 3.2e-05, ""v18"": 1.1e-05, ""v19"": 1.1e-05, ""v20"": 1.1e-05, ""v21"": 1.1e-05, ""v22"": 1.1e-05, ""v23"": 1.1e-05, ""v24"": 1.1e-05, ""v25"": 1.1e-05, ""v26"": 1.1e-05, ""v27"": 1.1e-05, ""v28"": 1.1e-05, ""v29"": 1.1e-05, ""v30"": 1.1e-05, ""v31"": 1.1e-05, ""v32"": 1.1e-05, ""v33"": 1.1e-05, ""v34"": 1.1e-05, ""v35"": 0.129824, ""v36"": 1.1e-05, ""v37"": 1.1e-05, ""v38"": 5.8e-05, ""v39"": 0.000498, ""v40"": 1.1e-05, ""v41"": 1.1e-05, ""v42"": 1.1e-05, ""v43"": 1.1e-05}"
29,38,148,5.0,10,10,10,2000,100000,12.589522,0.057041,0.00091417,10/10,2207.1,11.778874,207.1,-0.810648,1.104,0.936,"{""v0"": 0.000218, ""v1"": 0.000413, ""v2"": 1.7e-05, ""v3"": 1.3e-05, ""v4"": 0.000655, ""v5"": 1.3e-05, ""v6"": 1.3e-05, ""v7"": 1.3e-05, ""v8"": 1.3e-05, ""v9"": 1.3e-05, ""v10"": 1.3e-05, ""v11"": 1.3e-05, ""v12"": 1.3e-05, ""v13"": 1.3e-05, ""v14"": 1.3e-05, ""v15"": 0.001542, ""v16"": 0.030882, ""v17"": 0.202784, ""v18"": 0.174183, ""v19"": 0.269555, ""v20"": 0.161187, ""v21"": 0.000405, ""v22"": 1.3e-05, ""v23"": 1.3e-05, ""v24"": 1.3e-05, ""v25"": 1.3e-05, ""v26"": 1.3e-05, ""v27"": 1.3e-05, ""v28"": 1.3e-05, ""v29"": 1.3e-05, ""v30"": 1.3e-05, ""v31"": 1.3e-05, ""v32"": 0.157539, ""v33"": 0.000289, ""v34"": 1.3e-05, ""v35"": 1.3e-05, ""v36"": 1.3e-05, ""v37"": 1.3e-05}"
30,44,100,5.0,10,10,10,2000,100000,10.659505,0.056640,0.04239902,10/10,1924.6,6.773862,-75.4,-3.885644,0.962,0.635,"{""v0"": 0.269005, ""v1"": 0.099061, ""v2"": 0.019809, ""v3"": 0.000143, ""v4"": 1.1e-05, ""v5"": 1.1e-05, ""v6"": 1.4e-05, ""v7"": 1.1e-05, ""v8"": 1.1e-05, ""v9"": 1.1e-05, ""v10"": 1.1e-05, ""v11"": 1.1e-05, ""v12"": 1.1e-05, ""v13"": 1.1e-05, ""v14"": 1.1e-05, ""v15"": 1.4e-05, ""v16"": 1.1e-05, ""v17"": 1.1e-05, ""v18"": 1.1e-05, ""v19"": 1.1e-05, ""v20"": 1.1e-05, ""v21"": 0.000131, ""v22"": 1.1e-05, ""v23"": 1.1e-05, ""v24"": 0.001353, ""v25"": 0.000685, ""v26"": 1.1e-05, ""v27"": 5e-05, ""v28"": 1.1e-05, ""v29"": 9.4e-05, ""v30"": 6e-05, ""v31"": 1.1e-05, ""v32"": 1.1e-05, ""v33"": 1.1e-05, ""v34"": 1.1e-05, ""v35"": 1.1e-05, ""v36"": 1.1e-05, ""v37"": 1.1e-05, ""v38"": 1.1e-05, ""v39"": 1.1e-05, ""v40"": 1.1e-05, ""v41"": 0.006212, ""v42"": 0.003399, ""v43"": 0.599641}"
31,35,150,5.0,10,10,10,2000,100000,20.319596,0.094192,0.14671909,10/10,1870.8,9.127976,-129.2,-11.191620,0.935,0.449,"{""v0"": 0.330758, ""v1"": 0.174866, ""v2"": 0.172348, ""v3"": 0.002431, ""v4"": 0.000272, ""v5"": 4.9e-05, ""v6"": 1.4e-05, ""v7"": 0.000224, ""v8"": 0.004816, ""v9"": 0.093816, ""v10"": 0.085096, ""v11"": 3.7e-05, ""v12"": 1.4e-05, ""v13"": 2.5e-05, ""v14"": 0.001872, ""v15"": 0.001857, ""v16"": 1.5e-05, ""v17"": 1.4e-05, ""v18"": 1.4e-05, ""v19"": 1.5e-05, ""v20"": 1.4e-05, ""v21"": 1.4e-05, ""v22"": 1.4e-05, ""v23"": 1.4e-05, ""v24"": 1.4e-05, ""v25"": 1.4e-05, ""v26"": 1.4e-05, ""v27"": 1.4e-05, ""v28"": 1.4e-05, ""v29"": 0.016447, ""v30"": 1.9e-05, ""v31"": 1.9e-05, ""v32"": 0.007001, ""v33"": 2e-05, ""v34"": 0.107815}"
32,43,102,5.0,10,10,10,2000,100000,12.690646,0.043004,0.29727579,10/10,2177.6,5.698336,177.6,-6.992311,1.089,0.449,"{""v0"": 0.108812, ""v1"": 0.22089, ""v2"": 0.205151, ""v3"": 0.151506, ""v4"": 0.12038, ""v5"": 0.174826, ""v6"": 0.000323, ""v7"": 0.000771, ""v8"": 0.00018, ""v9"": 1.2e-05, ""v10"": 0.003927, ""v11"": 1.6e-05, ""v12"": 2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 0.000482, ""v19"": 3.9e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 0.000146, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 0.006413, ""v38"": 0.000902, ""v39"": 0.00405, ""v40"": 0.000801, ""v41"": 5.2e-05, ""v42"": 5.7e-05}"
33,37,122,5.0,10,10,10,2000,100000,13.500899,0.034662,0.23252995,10/10,2901.0,7.729815,901.0,-5.771084,1.450,0.573,"{""v0"": 0.134894, ""v1"": 0.074561, ""v2"": 0.268077, ""v3"": 0.246754, ""v4"": 0.151337, ""v5"": 0.104413, ""v6"": 0.000656, ""v7"": 0.002947, ""v8"": 0.000204, ""v9"": 0.000266, ""v10"": 0.003952, ""v11"": 0.000542, ""v12"": 0.005099, ""v13"": 0.000274, ""v14"": 0.000123, ""v15"": 1.4e-05, ""v16"": 1.4e-05, ""v17"": 1.4e-05, ""v18"": 1.4e-05, ""v19"": 1.4e-05, ""v20"": 1.4e-05, ""v21"": 1.4e-05, ""v22"": 1.4e-05, ""v23"": 1.4e-05, ""v24"": 0.000172, ""v25"": 1.6e-05, ""v26"": 1.4e-05, ""v27"": 1.4e-05, ""v28"": 0.001999, ""v29"": 0.000382, ""v30"": 0.002182, ""v31"": 0.000601, ""v32"": 9e-05, ""v33"": 1.4e-05, ""v34"": 1.4e-05, ""v35"": 8.7e-05, ""v36"": 0.000196}"
34,32,117,5.0,10,10,10,2000,100000,14.750349,0.038858,0.25636228,10/10,2023.1,5.548742,23.1,-9.201606,1.012,0.376,"{""v0"": 0.251572, ""v1"": 0.254882, ""v2"": 0.004078, ""v3"": 0.002253, ""v4"": 0.000598, ""v5"": 0.001047, ""v6"": 0.000594, ""v7"": 0.073836, ""v8"": 0.092683, ""v9"": 0.168087, ""v10"": 0.053218, ""v11"": 0.072999, ""v12"": 1.6e-05, ""v13"": 1.6e-05, ""v14"": 1.6e-05, ""v15"": 1.6e-05, ""v16"": 1.6e-05, ""v17"": 1.6e-05, ""v18"": 1.6e-05, ""v19"": 1.6e-05, ""v20"": 1.6e-05, ""v21"": 1.6e-05, ""v22"": 1.6e-05, ""v23"": 1.6e-05, ""v24"": 0.001984, ""v25"": 1.6e-05, ""v26"": 0.000232, ""v27"": 0.020704, ""v28"": 0.000185, ""v29"": 0.00073, ""v30"": 7.4e-05, ""v31"": 4.1e-05}"
35,42,133,5.0,10,10,10,2000,100000,13.238183,0.054557,0.00139605,10/10,2276.0,5.193503,276.0,-8.044680,1.138,0.392,"{""v0"": 0.002305, ""v1"": 9.7e-05, ""v2"": 1.2e-05, ""v3"": 3.5e-05, ""v4"": 0.451595, ""v5"": 0.543939, ""v6"": 1.2e-05, ""v7"": 1.2e-05, ""v8"": 1.2e-05, ""v9"": 1.2e-05, ""v10"": 1.2e-05, ""v11"": 1.2e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 1.2e-05, ""v26"": 1.2e-05, ""v27"": 1.2e-05, ""v28"": 1.2e-05, ""v29"": 1.2e-05, ""v30"": 0.001584, ""v31"": 2.8e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 1.2e-05, ""v35"": 1.2e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 1.2e-05, ""v40"": 1.2e-05, ""v41"": 1.2e-05}"
36,31,113,5.0,10,10,10,2000,100000,11.142709,0.018427,0.06513355,10/10,3784.3,24.126650,1784.3,12.983940,1.892,2.165,"{""v0"": 0.002103, ""v1"": 0.000497, ""v2"": 0.000652, ""v3"": 0.231236, ""v4"": 0.001728, ""v5"": 0.000479, ""v6"": 1.8e-05, ""v7"": 1.6e-05, ""v8"": 1.6e-05, ""v9"": 1.6e-05, ""v10"": 1.6e-05, ""v11"": 1.6e-05, ""v12"": 1.6e-05, ""v13"": 0.00126, ""v14"": 1.6e-05, ""v15"": 0.000353, ""v16"": 1.6e-05, ""v17"": 1.6e-05, ""v18"": 4.9e-05, ""v19"": 0.232091, ""v20"": 0.001748, ""v21"": 0.000816, ""v22"": 0.262323, ""v23"": 0.134478, ""v24"": 0.122031, ""v25"": 0.003227, ""v26"": 0.00228, ""v27"": 0.00153, ""v28"": 0.000868, ""v29"": 6.2e-05, ""v30"": 2.5e-05}"
37,41,116,5.0,10,10,10,2000,100000,12.860754,0.051268,0.06461247,10/10,1295.4,6.829777,-704.6,-6.030978,0.648,0.531,"{""v0"": 0.312011, ""v1"": 0.156887, ""v2"": 0.002109, ""v3"": 2.5e-05, ""v4"": 1.2e-05, ""v5"": 1.2e-05, ""v6"": 0.00013, ""v7"": 1.2e-05, ""v8"": 0.000425, ""v9"": 0.003539, ""v10"": 0.001628, ""v11"": 1.2e-05, ""v12"": 1.2e-05, ""v13"": 1.2e-05, ""v14"": 1.2e-05, ""v15"": 1.2e-05, ""v16"": 1.2e-05, ""v17"": 1.2e-05, ""v18"": 1.2e-05, ""v19"": 1.2e-05, ""v20"": 1.2e-05, ""v21"": 1.2e-05, ""v22"": 1.2e-05, ""v23"": 1.2e-05, ""v24"": 1.2e-05, ""v25"": 0.512632, ""v26"": 0.006187, ""v27"": 0.000448, ""v28"": 0.000253, ""v29"": 0.000123, ""v30"": 1.2e-05, ""v31"": 1.2e-05, ""v32"": 1.2e-05, ""v33"": 1.2e-05, ""v34"": 0.000142, ""v35"": 9.9e-05, ""v36"": 1.2e-05, ""v37"": 1.2e-05, ""v38"": 1.2e-05, ""v39"": 9.8e-05, ""v40"": 0.002971}"
